Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Building the Entry Manager,PHP for Absolute Beginners,,,,10.1007/978-1-4302-6814-7_7,Thomas Blom HansenJason Lengstorf,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6814-7_7,Chapter
Improving Your Blog with User Comments and Search,PHP for Absolute Beginners,,,,10.1007/978-1-4302-6814-7_10,Thomas Blom HansenJason Lengstorf,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6814-7_10,Chapter
Password Protection,PHP for Absolute Beginners,,,,10.1007/978-1-4302-6814-7_12,Thomas Blom HansenJason Lengstorf,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6814-7_12,Chapter
Working with Databases,PHP for Absolute Beginners,,,,10.1007/978-1-4302-6814-7_6,Thomas Blom HansenJason Lengstorf,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6814-7_6,Chapter
Uploading Files,PHP Solutions,,,,10.1007/978-1-4842-0635-5_6,David Powers,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0635-5_6,Chapter
JavaServer Pages,JavaServer Faces,,,,10.1007/978-1-4842-0838-0_2,Josh Juneau,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0838-0_2,Chapter
Radiological Atlas for Patient Specific Model Generation,"Information Technologies in Biomedicine, Volume 4",,,,10.1007/978-3-319-06596-0_7,Jacek KawaJan JuszczykBartłomiej PycińskiPaweł BaduraEwa Pietka,2014,https://link.springer.com/chapter/10.1007/978-3-319-06596-0_7,Conference paper
Introducing ASP.NET Web Forms,C# 6.0 and the .NET 4.6 Framework,,,,10.1007/978-1-4842-1332-2_31,Andrew TroelsenPhilip Japikse,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1332-2_31,Chapter
Visual vs. DOM-Based Web Locators: An Empirical Study,Web Engineering,,,,10.1007/978-3-319-08245-5_19,Maurizio LeottaDiego ClerissiFilippo RiccaPaolo Tonella,2014,https://link.springer.com/chapter/10.1007/978-3-319-08245-5_19,Conference paper
"Security, Forms, and Error Handling",Expert PHP and MySQL,,,,10.1007/978-1-4302-6008-0_6,Marc Rochkind,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6008-0_6,Chapter
Exception Handling,PHP Quick Scripting Reference,,,,10.1007/978-1-4302-6284-8_30,Mikael Olsson,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6284-8_30,Chapter
Enterprise Patterns,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4302-6032-5_12,Matt Zandstra,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6032-5_12,Chapter
"Networking, Bluetooth, and Social",Beginning Google Glass Development,,,,10.1007/978-1-4302-6787-4_7,Jeff Tang,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6787-4_7,Chapter
Web Services,Android Best Practices,,,,10.1007/978-1-4302-5858-2_8,Godfrey NolanOnur CinarDavid Truxall,2014,https://link.springer.com/chapter/10.1007/978-1-4302-5858-2_8,Chapter
Spring Data Neo4j,Practical Neo4j,,,,10.1007/978-1-4842-0022-3_11,Gregory Jordan,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0022-3_11,Chapter
JavaServer Pages,Java EE 7 Recipes,,,,10.1007/978-1-4302-4426-4_2,Josh Juneau,2013,https://link.springer.com/chapter/10.1007/978-1-4302-4426-4_2,Chapter
Application Structure,Expert PHP and MySQL,,,,10.1007/978-1-4302-6008-0_5,Marc Rochkind,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6008-0_5,Chapter
Advanced Features,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4302-6032-5_4,Matt Zandstra,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6032-5_4,Chapter
Building the Back End: Part 1,Realtime Web Apps,,,,10.1007/978-1-4302-4621-3_8,Jason LengstorfPhil Leggetter,2013,https://link.springer.com/chapter/10.1007/978-1-4302-4621-3_8,Chapter
An Introduction to PEAR and Pyrus,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4302-6032-5_15,Matt Zandstra,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6032-5_15,Chapter
Testing with PHPUnit,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4302-6032-5_18,Matt Zandstra,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6032-5_18,Chapter
Scripting in Java,"Beginning Java 8 APIs, Extensions and Libraries",,,,10.1007/978-1-4302-6662-4_10,Kishori Sharan,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6662-4_10,Chapter
Templates,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_8,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_8,Chapter
Administration,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_20,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_20,Chapter
PHP and MySQL,Pro Drupal 7 for Windows Developers,,,,10.1007/978-1-4302-3154-7_3,Brian Travis,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3154-7_3,Chapter
The New European Cinema of Precarity: A Transnational Perspective,Work in Cinema,,,,10.1057/9781137370860_4,Alice Bardan,2013,https://link.springer.com/chapter/10.1057/9781137370860_4,Chapter
Praspel: A Specification Language for Contract-Based Testing in PHP,Testing Software and Systems,,,,10.1007/978-3-642-24580-0_6,Ivan EnderlinFrédéric DadeauAlain GiorgettiAbdallah Ben Othman,2011,https://link.springer.com/chapter/10.1007/978-3-642-24580-0_6,Conference paper
Foundation,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_2,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_2,Chapter
Sharing,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_17,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_17,Chapter
Link Control,Pro HTML5 Performance,,,,10.1007/978-1-4302-4525-4_11,Jay BryantMike Jones,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4525-4_11,Chapter
Caching,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_5,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_5,Chapter
Bootstrapping,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_13,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_13,Chapter
Routing,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_7,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_7,Chapter
Accessing Web Services,Pro JavaFX 2,,,,10.1007/978-1-4302-6873-4_9,James L. WeaverWeiqi GaoStephen ChinDean IversonJohan Vos,2012,https://link.springer.com/chapter/10.1007/978-1-4302-6873-4_9,Chapter
Testing,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_11,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_11,Chapter
Exceptions and References,Pro PHP Programming,,,,10.1007/978-1-4302-3561-3_2,Peter MacIntyreBrian DanchillaMladen Gogala,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3561-3_2,Chapter
Database Integration III,Pro PHP Programming,,,,10.1007/978-1-4302-3561-3_9,Peter MacIntyreBrian DanchillaMladen Gogala,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3561-3_9,Chapter
Using the Google App Engine with Android,Practical Android Projects,,,,10.1007/978-1-4302-3244-5_8,Lucas JordanPieter Greyling,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3244-5_8,Chapter
How to Write PHP Scripts,PHP Solutions,,,,10.1007/978-1-4302-3250-6_3,David Powers,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3250-6_3,Chapter
Database Integration I,Pro PHP Programming,,,,10.1007/978-1-4302-3561-3_7,Peter MacIntyreBrian DanchillaMladen Gogala,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3561-3_7,Chapter
Database Integration II,Pro PHP Programming,,,,10.1007/978-1-4302-3561-3_8,Peter MacIntyreBrian DanchillaMladen Gogala,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3561-3_8,Chapter
Social Media,Pro PHP Programming,,,,10.1007/978-1-4302-3561-3_4,Peter MacIntyreBrian DanchillaMladen Gogala,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3561-3_4,Chapter
Search and Apache Solr Integration,The Definitive Guide to Drupal 7,,,,10.1007/978-1-4302-3136-3_31,Peter Wolanin,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3136-3_31,Chapter
