Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
MSDetector: A Static PHP Webshell Detection System Based on Deep-Learning,Theoretical Aspects of Software Engineering,,,,10.1007/978-3-031-10363-6_11,Baijun ChengYanhui GuoYan RenGang YangGuosheng Xu,2022,https://link.springer.com/chapter/10.1007/978-3-031-10363-6_11,Conference paper
File Handling,An Introduction to PHP,,,,10.1007/979-8-8688-0177-8_7,Mark Simon,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0177-8_7,Chapter
Functions,PHP by Example,,,,10.1007/979-8-8688-0258-4_5,Alex Vasilev,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0258-4_5,Chapter
Object Basics,"PHP 8 Objects, Patterns, and Practice: Volume 1",,,,10.1007/979-8-8688-0482-3_3,Matt Zandstra,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0482-3_3,Chapter
Email and Form Processing,An Introduction to PHP,,,,10.1007/979-8-8688-0177-8_3,Mark Simon,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0177-8_3,Chapter
Classes and Objects,PHP by Example,,,,10.1007/979-8-8688-0258-4_7,Alex Vasilev,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0258-4_7,Chapter
Refactoring and Standards Tools,"PHP 8 Objects, Patterns, and Practice: Volume 2",,,,10.1007/979-8-8688-0779-4_4,Matt Zandstra,2025,https://link.springer.com/chapter/10.1007/979-8-8688-0779-4_4,Chapter
New Features and Updates in Laravel 10,Building Real-Time Marvels with Laravel,,,,10.1007/978-1-4842-9789-6_25,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/978-1-4842-9789-6_25,Chapter
Inheritance,PHP by Example,,,,10.1007/979-8-8688-0258-4_8,Alex Vasilev,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0258-4_8,Chapter
Arrays,PHP 8 Basics,,,,10.1007/978-1-4842-8082-9_6,Gunnard EngebrethSatej Kumar Sahu,2023,https://link.springer.com/chapter/10.1007/978-1-4842-8082-9_6,Chapter
Implementation of Optimized Data Selection Algorithms for Web Applications,Integrated Computer Technologies in Mechanical Engineering - 2024,,,,10.1007/978-3-031-94845-9_45,Oleksandr GodunovDaria Shkrabachenko,2025,https://link.springer.com/chapter/10.1007/978-3-031-94845-9_45,Conference paper
Arrays,PHP by Example,,,,10.1007/979-8-8688-0258-4_4,Alex Vasilev,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0258-4_4,Chapter
PHP Standards,"PHP 8 Objects, Patterns, and Practice",,,,10.1007/978-1-4842-6791-2_15,Matt Zandstra,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6791-2_15,Chapter
Object Tools,"PHP 8 Objects, Patterns, and Practice: Volume 1",,,,10.1007/979-8-8688-0482-3_5,Matt Zandstra,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0482-3_5,Chapter
"Functions, Classes, and Traits",PHP 8 Basics,,,,10.1007/978-1-4842-8082-9_3,Gunnard EngebrethSatej Kumar Sahu,2023,https://link.springer.com/chapter/10.1007/978-1-4842-8082-9_3,Chapter
Form Data,PHP 8 Basics,,,,10.1007/978-1-4842-8082-9_5,Gunnard EngebrethSatej Kumar Sahu,2023,https://link.springer.com/chapter/10.1007/978-1-4842-8082-9_5,Chapter
Introduction to Laravel,PHP 8 Basics,,,,10.1007/978-1-4842-8082-9_14,Gunnard EngebrethSatej Kumar Sahu,2023,https://link.springer.com/chapter/10.1007/978-1-4842-8082-9_14,Chapter
Evaluating AI-Based Code Segmentation for&#xa0;ABAP Programs in&#xa0;an&#xa0;Industrial Use Case,"Product-Focused Software Process Improvement. Industry-, Workshop-, and Doctoral Symposium Papers",,,,10.1007/978-3-031-78392-0_9,Richard MayerMichael MoserNiklas GreifFlorian SchnitzhoferVerena GeistMartin Pinzger,2025,https://link.springer.com/chapter/10.1007/978-3-031-78392-0_9,Conference paper
Sessions and Cookies,PHP 8 Basics,,,,10.1007/978-1-4842-8082-9_7,Gunnard EngebrethSatej Kumar Sahu,2023,https://link.springer.com/chapter/10.1007/978-1-4842-8082-9_7,Chapter
"A Vulnerability in&#xa0;Implementations of&#xa0;SHA-3, SHAKE, EdDSA, and&#xa0;Other NIST-Approved Algorithms",Topics in Cryptology – CT-RSA 2023,,,,10.1007/978-3-031-30872-7_1,Nicky MouhaChristopher Celi,2023,https://link.springer.com/chapter/10.1007/978-3-031-30872-7_1,Conference paper
Automating Build and Deployment with Ansible,"PHP 8 Objects, Patterns, and Practice: Volume 2",,,,10.1007/979-8-8688-0779-4_10,Matt Zandstra,2025,https://link.springer.com/chapter/10.1007/979-8-8688-0779-4_10,Chapter
Building Online Stores Using PHP,Developments in Information & Knowledge Management for Business Applications,,,,10.1007/978-3-030-76632-0_21,Daniel PietrasikLoretta PinkePeter VeselýOskar Karlík,2021,https://link.springer.com/chapter/10.1007/978-3-030-76632-0_21,Chapter
Low-Cost System for Monitoring Water Quality Parameters in Lentic and Lotic Ecosystems,Good Practices and New Perspectives in Information Systems and Technologies,,,,10.1007/978-3-031-60227-6_7,Soila BenguelaFilipe CaetanoClara Silveira,2024,https://link.springer.com/chapter/10.1007/978-3-031-60227-6_7,Conference paper
Design and Development of Housing Interview Management System for Managing Housing Application,Computing and Informatics,,,,10.1007/978-981-99-9592-9_22,Asvinitha MuniandyMazida AhmadMohamad Adli Desa,2024,https://link.springer.com/chapter/10.1007/978-981-99-9592-9_22,Conference paper
Enterprise Patterns,"PHP 8 Objects, Patterns, and Practice: Volume 1",,,,10.1007/979-8-8688-0482-3_12,Matt Zandstra,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0482-3_12,Chapter
PHP Using and Creating Components with Composer,"PHP 8 Objects, Patterns, and Practice",,,,10.1007/978-1-4842-6791-2_16,Matt Zandstra,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6791-2_16,Chapter
"Activity 1: Data Analysis with Pandas, Matplotlib, and Seaborn",Beginning Python,,,,10.1007/979-8-8688-0196-9_25,Magnus Lie HetlandFabio Nelli,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0196-9_25,Chapter
Viruses for Systemic Delivery,Vectorology for Optogenetics and Chemogenetics,,,,10.1007/978-1-0716-2918-5_7,Zikai WangAlon GreenbaumJennifer B. Treweek,2023,https://link.springer.com/chapter/10.1007/978-1-0716-2918-5_7,Protocol
Pages That Remember: Simple Login and Multipage Forms,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_11,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_11,Chapter
Induction and&#xa0;Pigeon Hole Principle,Topics in Combinatorics and Graph Theory,,,,10.1007/978-3-031-74252-1_2,R. Rama,2025,https://link.springer.com/chapter/10.1007/978-3-031-74252-1_2,Chapter
Data Dashboard and Gaming,PHP 8 for Absolute Beginners,,,,10.1007/978-1-4842-8205-2_10,Jason LengstorfThomas Blom HansenSteve Prettyman,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8205-2_10,Chapter
Form Management,PHP 8 for Absolute Beginners,,,,10.1007/978-1-4842-8205-2_3,Jason LengstorfThomas Blom HansenSteve Prettyman,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8205-2_3,Chapter
Develop a&#xa0;System to&#xa0;Analyze Logs of&#xa0;a&#xa0;Given System Using Machine Learning,"Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing",,,,10.1007/978-3-031-56388-1_1,Md. Tarek HasanFarzana SadiaMahady HasanM. Rokonuzzaman,2024,https://link.springer.com/chapter/10.1007/978-3-031-56388-1_1,Chapter
Getting Ready to Program,PHP 8 for Absolute Beginners,,,,10.1007/978-1-4842-8205-2_1,Jason LengstorfThomas Blom HansenSteve Prettyman,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8205-2_1,Chapter
A Configuration System,An Introduction to PHP,,,,10.1007/979-8-8688-0177-8_11,Mark Simon,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0177-8_11,Chapter
Working with Arrays,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_8,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_8,Chapter
"Crafting Inputs, Outputs, and Operations",Practical PHP APIs with Symfony,,,,10.1007/979-8-8688-2062-5_1,Nacho Colomina Torregrosa,2025,https://link.springer.com/chapter/10.1007/979-8-8688-2062-5_1,Chapter
A Content Management System,An Introduction to PHP,,,,10.1007/979-8-8688-0177-8_12,Mark Simon,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0177-8_12,Chapter
Uploading Files,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_9,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_9,Chapter
Laravel for API Development,API Development with Laravel,,,,10.1007/979-8-8688-1576-8_3,Adegoke Akintoye,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1576-8_3,Chapter
Laravel for API Development: Further Steps,API Development with Laravel,,,,10.1007/979-8-8688-1576-8_4,Adegoke Akintoye,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1576-8_4,Chapter
Managing Data,An Introduction to PHP,,,,10.1007/979-8-8688-0177-8_9,Mark Simon,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0177-8_9,Chapter
Using and Creating Components with Composer,"PHP 8 Objects, Patterns, and Practice: Volume 2",,,,10.1007/979-8-8688-0779-4_5,Matt Zandstra,2025,https://link.springer.com/chapter/10.1007/979-8-8688-0779-4_5,Chapter
Sessions and Logging In,An Introduction to PHP,,,,10.1007/979-8-8688-0177-8_10,Mark Simon,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0177-8_10,Chapter
Code Auditing,Handbook for CTFers,,,,10.1007/978-981-19-0336-6_10,,2022,https://link.springer.com/chapter/10.1007/978-981-19-0336-6_10,Chapter
Uploading Data and Files,An Introduction to PHP,,,,10.1007/979-8-8688-0177-8_4,Mark Simon,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0177-8_4,Chapter
Lightening Your Workload with Includes,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_5,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_5,Chapter
APIs and Events in a Serverless World,Crafting Great APIs with Domain-Driven Design,,,,10.1007/979-8-8688-1457-0_13,Annegret JunkerFabrizio Lazzaretti,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1457-0_13,Chapter
Installing MariaDB and Creating a Simple Web Application,Practical Linux DevOps,,,,10.1007/978-1-4842-8318-9_6,John S. Tonello,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8318-9_6,Chapter
Generating Thumbnail Images,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_10,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_10,Chapter
Docker,"PHP 8 Objects, Patterns, and Practice: Volume 2",,,,10.1007/979-8-8688-0779-4_9,Matt Zandstra,2025,https://link.springer.com/chapter/10.1007/979-8-8688-0779-4_9,Chapter
Analytics for Tour Package and Recommendation System,Python for Business Analytics,,,,10.1007/978-981-96-8291-1_17,Mahadi Hasan MirazNarishah Mohamed SallehHwang Ha Jin,2025,https://link.springer.com/chapter/10.1007/978-981-96-8291-1_17,Chapter
"Databases, MVC, and Data Objects",PHP 8 for Absolute Beginners,,,,10.1007/978-1-4842-8205-2_6,Jason LengstorfThomas Blom HansenSteve Prettyman,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8205-2_6,Chapter
Empowering Real-Time Communication: A Seamless Chatting System Using Websocket,Innovative Computing and Communications,,,,10.1007/978-981-97-4152-6_29,Kaiwalya DeshpandeAyush JainAbhinavSushruta MishraShalini GoelRachit Garg,2025,https://link.springer.com/chapter/10.1007/978-981-97-4152-6_29,Conference paper
Progression: A Lightweight BPMN Engine Simplifying the&#xa0;Execution and&#xa0;Monitoring of&#xa0;Process Models,Business Process Management Forum,,,,10.1007/978-3-032-02929-4_17,Thomas M. PrinzYongsun ChoiAnja Vetterlein,2026,https://link.springer.com/chapter/10.1007/978-3-032-02929-4_17,Conference paper
RateMyStay,Python for Business Analytics,,,,10.1007/978-981-96-8291-1_14,Mahadi Hasan MirazNarishah Mohamed SallehHwang Ha Jin,2025,https://link.springer.com/chapter/10.1007/978-981-96-8291-1_14,Chapter
Variables and Data Types,PHP by Example,,,,10.1007/979-8-8688-0258-4_2,Alex Vasilev,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0258-4_2,Chapter
Implementing Endpoints and Generating Documentation,API Development with Laravel,,,,10.1007/979-8-8688-1576-8_6,Adegoke Akintoye,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1576-8_6,Chapter
Deploying and Scaling Your API Using CapRover,API Development with Laravel,,,,10.1007/979-8-8688-1576-8_9,Adegoke Akintoye,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1576-8_9,Chapter
Generators and Iterators,PHP by Example,,,,10.1007/979-8-8688-0258-4_11,Alex Vasilev,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0258-4_11,Chapter
Complaint Management System for State Government Authority,Recent Advancements in Product Design and Manufacturing Systems,,,,10.1007/978-981-97-6732-8_35,A. Siva SankarVenkata Kishore Kumar RejetiShaik Thanda ModdinshaS. RakeshV. HimanishM. VinodD. Anand,2025,https://link.springer.com/chapter/10.1007/978-981-97-6732-8_35,Conference paper
Schedule It: A System for Seminar Hall Booking,"Proceedings of Third International Conference on Intelligent Computing, Information and Control Systems",,,,10.1007/978-981-16-7330-6_27,RaniArunViswanathan,2022,https://link.springer.com/chapter/10.1007/978-981-16-7330-6_27,Conference paper
Implementing The Authentication System and Dashboard,API Development with Laravel,,,,10.1007/979-8-8688-1576-8_5,Adegoke Akintoye,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1576-8_5,Chapter
Error Handling,PHP by Example,,,,10.1007/979-8-8688-0258-4_10,Alex Vasilev,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0258-4_10,Chapter
Modeling a Fuzzy Transportation Problem for Securing Mission Critical Servers Using Attack Graph,Applications of Fuzzy Logic in Decision Making and Management Science,,,,10.1007/978-3-031-77719-6_21,Edithstine Rani MathewLovelymol Sebastian,2025,https://link.springer.com/chapter/10.1007/978-3-031-77719-6_21,Chapter
You Own Your Communication,The Language of Innovation,,,,10.1007/979-8-8688-1140-1_9,Ron Itelman,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1140-1_9,Chapter
Enhanced Model for Street Garbage Bins Cleanup,The Future of Inclusion: Bridging the Digital Divide with Emerging Technologies,,,,10.1007/978-981-96-5013-2_12,Mohamed Saied El-Sayed Amer,2026,https://link.springer.com/chapter/10.1007/978-981-96-5013-2_12,Conference paper
Protection of Stored Type XSS Vulnerability Based on CMS Framework,Proceedings of the 5th International Conference on Big Data Analytics for Cyber-Physical System in Smart City—Volume 2,,,,10.1007/978-981-96-0211-7_63,Yuanyuan ZhangGuanghui ZhouTong Lu,2025,https://link.springer.com/chapter/10.1007/978-981-96-0211-7_63,Conference paper
Navigating the Digital Realm: E-Visual Online Examination for the Visually Challenged,Soft Computing and Signal Processing,,,,10.1007/978-981-97-9926-8_5,A. Shakthi SriharanK. PanimozhiAntara Roy Choudhury,2025,https://link.springer.com/chapter/10.1007/978-981-97-9926-8_5,Conference paper
Generating Objects,"PHP 8 Objects, Patterns, and Practice: Volume 1",,,,10.1007/979-8-8688-0482-3_9,Matt Zandstra,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0482-3_9,Chapter
Adding Data to the Database,An Introduction to PHP,,,,10.1007/979-8-8688-0177-8_6,Mark Simon,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0177-8_6,Chapter
Advanced WordPress Customization Techniques,Pro WordPress,,,,10.1007/979-8-8688-0971-2_4,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0971-2_4,Chapter
Creating a System Based on CRM Solutions that Will Manage the Supplier Base,Developments in Information & Knowledge Management for Business Applications,,,,10.1007/978-3-030-77916-0_1,Dawid ŻabickiVincent KarovičIryna Ivanochko,2022,https://link.springer.com/chapter/10.1007/978-3-030-77916-0_1,Chapter
Evaluation,Mode-Switching for Resilient Security,,,,10.1007/978-3-658-49306-6_5,Michael Riegler,2025,https://link.springer.com/chapter/10.1007/978-3-658-49306-6_5,Chapter
Advanced Features,"PHP 8 Objects, Patterns, and Practice: Volume 1",,,,10.1007/979-8-8688-0482-3_4,Matt Zandstra,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0482-3_4,Chapter
The Image Gallery,An Introduction to PHP,,,,10.1007/979-8-8688-0177-8_8,Mark Simon,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0177-8_8,Chapter
The Basics: PHP 8 Syntax,Learn PHP 8,,,,10.1007/978-1-4842-6240-5_3,Steve Prettyman,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6240-5_3,Chapter
Variable Testing,PHP 8 Quick Scripting Reference,,,,10.1007/978-1-4842-6619-9_20,Mikael Olsson,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6619-9_20,Chapter
Web Scraping: Data Extraction from Websites,An Introduction to Web Mining,,,,10.1007/978-3-031-96638-5_4,Ulrich Matter,2025,https://link.springer.com/chapter/10.1007/978-3-031-96638-5_4,Chapter
Intelligent Management of&#xa0;Video-Monitored Parking Areas,Advanced Neural Artificial Intelligence: Theories and Applications,,,,10.1007/978-981-96-0994-9_15,Vincenzo Mariano ScarricaAngelo CasolaroGennaro IannuzzoAntonino Staiano,2025,https://link.springer.com/chapter/10.1007/978-981-96-0994-9_15,Chapter
The Control Statements,PHP by Example,,,,10.1007/979-8-8688-0258-4_3,Alex Vasilev,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0258-4_3,Chapter
Characteristic Analysis and&#xa0;Attack Group Identification of&#xa0;Phishing Sites Targeting Japan,"Advances in Internet, Data and Web Technologies",,,,10.1007/978-3-031-86149-9_7,Shingo MatsugayaMakoto ShimamuraKosuke TakeshigeKeisuke SakaiMasaki Hashimoto,2025,https://link.springer.com/chapter/10.1007/978-3-031-86149-9_7,Conference paper
From Extantness to Temporal Differentiation,Meaning Takes Time to Unfold: Towards a Heideggerian Ontology of Temporal Differentiation,,,,10.1007/978-3-031-84249-8_2,Renxiang Liu,2025,https://link.springer.com/chapter/10.1007/978-3-031-84249-8_2,Chapter
"Style, as a Concept in Phenomenology",Encyclopedia of Phenomenology,,,,10.1007/978-3-030-47253-5_221-1,Rajiv Kaushik,2025,https://link.springer.com/rwe/10.1007/978-3-030-47253-5_221-1,Living reference work entry
How Do I Work with Program Functions to Edit Data and Trigger Actions?,Learn coding with Python and JavaScript,,,,10.1007/978-3-658-42912-6_13,Joachim L. Zuckarelli,2024,https://link.springer.com/chapter/10.1007/978-3-658-42912-6_13,Chapter
Exploring Formal Math on the Blockchain: An&#xa0;Explorer for Proofgold,Intelligent Computer Mathematics,,,,10.1007/978-3-032-07021-0_5,Chad E. BrownCezary KaliszykJosef Urban,2026,https://link.springer.com/chapter/10.1007/978-3-032-07021-0_5,Conference paper
"Finding Data on the Web, Data Sets, Web Scraping, Web API",Big Data Infrastructure Technologies for Data Analytics,,,,10.1007/978-3-031-69366-3_11,Yuri DemchenkoJuan J. Cuadrado-GallegoOleg ChertovMarharyta Aleksandrova,2024,https://link.springer.com/chapter/10.1007/978-3-031-69366-3_11,Chapter
Tiny Thinkers: Pioneering Early Childhood Education,Intelligent Strategies for ICT,,,,10.1007/978-981-96-5604-2_26,Parth Vikas JagadArpit Bhavesh DamaniJash Keyur BarbhayaAbdul Mubeen ShaikhSonali Bhutad,2025,https://link.springer.com/chapter/10.1007/978-981-96-5604-2_26,Conference paper
PHP,Cyber Operations,,,,10.1007/978-1-4842-4294-0_20,Mike O’Leary,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4294-0_20,Chapter
Overloading,PHP 8 Quick Scripting Reference,,,,10.1007/978-1-4842-6619-9_21,Mikael Olsson,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6619-9_21,Chapter
Distributed Computing and Programming,Parallel C++,,,,10.1007/978-3-031-54369-2_13,Patrick DiehlSteven R. BrandtHartmut Kaiser,2024,https://link.springer.com/chapter/10.1007/978-3-031-54369-2_13,Chapter
Object Basics,"PHP 8 Objects, Patterns, and Practice",,,,10.1007/978-1-4842-6791-2_3,Matt Zandstra,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6791-2_3,Chapter
Database Patterns,"PHP 8 Objects, Patterns, and Practice: Volume 1",,,,10.1007/979-8-8688-0482-3_13,Matt Zandstra,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0482-3_13,Chapter
Classic and Modern Variables,An Introduction to Programming Languages: Simultaneous Learning in Multiple Coding Environments,,,,10.1007/978-3-031-23277-0_6,Paul A. Gagniuc,2023,https://link.springer.com/chapter/10.1007/978-3-031-23277-0_6,Chapter
Securing Your Database Instance,Hacking MySQL,,,,10.1007/979-8-8688-0980-4_17,Lukas Vileikis,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0980-4_17,Chapter
Objects and Design,"PHP 8 Objects, Patterns, and Practice: Volume 1",,,,10.1007/979-8-8688-0482-3_6,Matt Zandstra,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0482-3_6,Chapter
Some Pattern Principles,"PHP 8 Objects, Patterns, and Practice: Volume 1",,,,10.1007/979-8-8688-0482-3_8,Matt Zandstra,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0482-3_8,Chapter
Program Execution &amp; Hello World: What Do I Have to Do to Get a Program Running?,Learn coding with Python and JavaScript,,,,10.1007/978-3-658-42912-6_29,Joachim L. Zuckarelli,2024,https://link.springer.com/chapter/10.1007/978-3-658-42912-6_29,Chapter
Type Declarations,PHP 8 Quick Scripting Reference,,,,10.1007/978-1-4842-6619-9_18,Mikael Olsson,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6619-9_18,Chapter
An UI-Based Legal Document Summarizer: A Paradigm to Assist Legal Professionals,Data Mining and Information Security,,,,10.1007/978-981-96-6060-5_2,Ajitesh Moy GhoshParamita Bhattacharjee,2026,https://link.springer.com/chapter/10.1007/978-981-96-6060-5_2,Conference paper
GUI Customization and Settings,Mastering UltraEdit,,,,10.1007/979-8-8688-1160-9_4,Devid Espenschied,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1160-9_4,Chapter
Deducing Matching Strings for&#xa0;Real-World Regular Expressions,"Dependable Software Engineering. Theories, Tools, and Applications",,,,10.1007/978-981-99-8664-4_19,Yixuan YanWeihao SuLixiao ZhengMengxi WangHaiming ChenChengyao PengRongchen LiZixuan Chen,2024,https://link.springer.com/chapter/10.1007/978-981-99-8664-4_19,Conference paper
Performing and Representing Tasks,"PHP 8 Objects, Patterns, and Practice: Volume 1",,,,10.1007/979-8-8688-0482-3_11,Matt Zandstra,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0482-3_11,Chapter
Optimizing Conversational Commerce Involving Multilingual Consumers Through Large Language Models’ Natural Language Understanding Abilities,Artificial Intelligence in HCI,,,,10.1007/978-3-031-60615-1_4,Joseph Benjamin IlaganJose Ramon IlaganPia Ysabel ZuluetaMaria Mercedes Rodrigo,2024,https://link.springer.com/chapter/10.1007/978-3-031-60615-1_4,Conference paper
IoT İmplementation to Minimize the Vehicle Queue at the Traffic Lights Intersection,Proceedings of the International Conference on Emerging Smart Cities (ICESC2022),,,,10.1007/978-981-99-1111-0_40,Fatsyahrina FitriastutiRyan Ari SetyawanMuhammad Arif Ma’ruf SetiawanJemmy Edwin Bororing,2024,https://link.springer.com/chapter/10.1007/978-981-99-1111-0_40,Conference paper
"Human-AI Co-creation: LLMs, Contextual Hints, Performance",Artificial Intelligence Applications and Innovations. AIAI 2025 IFIP WG 12.5 International Workshops,,,,10.1007/978-3-031-97313-0_7,Panagiotis GratsanisIoannis KarydisSpyros SioutasGerasimos Vonitsanos,2025,https://link.springer.com/chapter/10.1007/978-3-031-97313-0_7,Conference paper
