Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Activity 1: Data Analysis with Pandas, Matplotlib, and Seaborn",Beginning Python,,,,10.1007/979-8-8688-0196-9_25,Magnus Lie HetlandFabio Nelli,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0196-9_25,Chapter
Working with Arrays,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_8,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_8,Chapter
Data Dashboard and Gaming,PHP 8 for Absolute Beginners,,,,10.1007/978-1-4842-8205-2_10,Jason LengstorfThomas Blom HansenSteve Prettyman,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8205-2_10,Chapter
Students’ Career Path in&#xa0;Databases and&#xa0;Web Programming,Smart Business Technologies,,,,10.1007/978-3-032-08614-3_6,Emilia-Loredana PopAugusta Raţiu,2026,https://link.springer.com/chapter/10.1007/978-3-032-08614-3_6,Conference paper
Advanced Web Challenges,Handbook for CTFers,,,,10.1007/978-981-19-0336-6_3,,2022,https://link.springer.com/chapter/10.1007/978-981-19-0336-6_3,Chapter
"Databases, MVC, and Data Objects",PHP 8 for Absolute Beginners,,,,10.1007/978-1-4842-8205-2_6,Jason LengstorfThomas Blom HansenSteve Prettyman,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8205-2_6,Chapter
RateMyStay,Python for Business Analytics,,,,10.1007/978-981-96-8291-1_14,Mahadi Hasan MirazNarishah Mohamed SallehHwang Ha Jin,2025,https://link.springer.com/chapter/10.1007/978-981-96-8291-1_14,Chapter
Uploading Files,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_9,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_9,Chapter
Tiny Thinkers: Pioneering Early Childhood Education,Intelligent Strategies for ICT,,,,10.1007/978-981-96-5604-2_26,Parth Vikas JagadArpit Bhavesh DamaniJash Keyur BarbhayaAbdul Mubeen ShaikhSonali Bhutad,2025,https://link.springer.com/chapter/10.1007/978-981-96-5604-2_26,Conference paper
Implementing Webhook and Asynchronous Notifications,API Development with Laravel,,,,10.1007/979-8-8688-1576-8_8,Adegoke Akintoye,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1576-8_8,Chapter
Good (and Bad) Practice,"PHP 8 Objects, Patterns, and Practice: Volume 2",,,,10.1007/979-8-8688-0779-4_1,Matt Zandstra,2025,https://link.springer.com/chapter/10.1007/979-8-8688-0779-4_1,Chapter
Asian FX Market Interconnectedness and the Quantile-Frequency Linkage with Global Macroeconomic Factors,Emerging Markets and Industrialized Countries in the New Wave of Globalization,,,,10.1007/978-3-032-04602-4_4,Lei Xu,2025,https://link.springer.com/chapter/10.1007/978-3-032-04602-4_4,Conference paper
Phishing URL Detection and&#xa0;Vulnerability Assessment of&#xa0;Web Applications Using IVS Attributes with&#xa0;XAI,ICT Analysis and Applications,,,,10.1007/978-981-16-5655-2_89,Vivek John SudhakarSrimathi MahalingamVaman VenkateshV. Vetriselvi,2022,https://link.springer.com/chapter/10.1007/978-981-16-5655-2_89,Conference paper
Analytics for Tour Package and Recommendation System,Python for Business Analytics,,,,10.1007/978-981-96-8291-1_17,Mahadi Hasan MirazNarishah Mohamed SallehHwang Ha Jin,2025,https://link.springer.com/chapter/10.1007/978-981-96-8291-1_17,Chapter
Evaluation,Mode-Switching for Resilient Security,,,,10.1007/978-3-658-49306-6_5,Michael Riegler,2025,https://link.springer.com/chapter/10.1007/978-3-658-49306-6_5,Chapter
Income Effects of Digital Infrastructure: Evidence from the Philippines,Proceedings of Data Analytics and Management,,,,10.1007/978-3-032-02949-2_1,Ma. Theresa G. MarianoFrancis Damian T. AdorablePatricia T. ChuaRegina C. PadditJohn Pius Mailes D. C. DonadoRichard N. Monreal,2026,https://link.springer.com/chapter/10.1007/978-3-032-02949-2_1,Conference paper
Method to Detect Movement in the Eyes Using Neural Networks. Peru Case,HCI International 2023 Posters,,,,10.1007/978-3-031-36004-6_72,Eduardo Alfonso Torres LunaAna Maria Guerrero MillonesMoises David Reyes-PerezAlberto Gomez FuertesJhoselit Lisset Facho-Cornejo,2023,https://link.springer.com/chapter/10.1007/978-3-031-36004-6_72,Conference paper
Python Web Development,The Absolute Beginner's Guide to Python Programming,,,,10.1007/978-1-4842-8716-3_12,Kevin Wilson,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8716-3_12,Chapter
Radon Time Series Data for Earthquake Precursory Studies in Taiwan: An Overview,Geohazards,,,,10.1007/978-981-99-3955-8_8,Vivek WaliaArvind KumarChing-Chou Fu,2023,https://link.springer.com/chapter/10.1007/978-981-99-3955-8_8,Chapter
Evaluation and Modification of a Waste Cooking Oil Transesterification Biodiesel Reactor Through Integration of Auxiliary Components for Process Optimization,"Proceedings of the 4th International Conference on Biomass Utilization and Sustainable Energy; ICoBiomasSE 2024; 2–3 September; Penang, Malaysia",,,,10.1007/978-981-96-3785-0_7,Rejie C. MagnayeReggie A. DuenasNeres Ann M. Repollo,2025,https://link.springer.com/chapter/10.1007/978-981-96-3785-0_7,Conference paper
Modeling Software Supply Chains and Analyzing Their Evolutionary Behaviors,Managing Software Supply Chains,,,,10.1007/978-981-96-1797-5_2,Ying WangShing-Chi CheungHai YuZhiliang Zhu,2025,https://link.springer.com/chapter/10.1007/978-981-96-1797-5_2,Chapter
An Autonomous Structural Health Monitoring Strategy Utilizing Building Information Modeling Integrated with Internet-of-Things Data,"Proceedings of the Canadian Society for Civil Engineering Annual Conference 2024, Volume 10",,,,10.1007/978-3-031-96767-2_22,Micheal SakrAyan Sadhu,2025,https://link.springer.com/chapter/10.1007/978-3-031-96767-2_22,Conference paper
DNN-Based Supervised Spontaneous Court Hearing Transcription for&#xa0;Amharic,Pan-African Conference on Artificial Intelligence,,,,10.1007/978-3-031-57624-9_13,Martha Yifiru TachbelieSolomon Teferra AbateRosa Tsegaye AgaRahel MekonnenHiwot MulugetaAbel MulatAshenafi MulatSolomon MerkebuTaye Girma DebeleeWorku Gachena,2024,https://link.springer.com/chapter/10.1007/978-3-031-57624-9_13,Conference paper
Complaint Management System for State Government Authority,Recent Advancements in Product Design and Manufacturing Systems,,,,10.1007/978-981-97-6732-8_35,A. Siva SankarVenkata Kishore Kumar RejetiShaik Thanda ModdinshaS. RakeshV. HimanishM. VinodD. Anand,2025,https://link.springer.com/chapter/10.1007/978-981-97-6732-8_35,Conference paper
Dynamic Principal Component Analysis for&#xa0;the&#xa0;Construction of&#xa0;High-Frequency Economic Indicators,Proceedings of the 4th International Conference on Advances in Computational Science and Engineering,,,,10.1007/978-981-97-2977-7_40,Brian Godwin LimHans Jarett OngRenzo Roel TanKazushi Ikeda,2024,https://link.springer.com/chapter/10.1007/978-981-97-2977-7_40,Conference paper
Infrared Permittivity of $$\alpha $$ -MoO $${ }_{3}$$ from Near- and Far-Field Correlative Studies,Fundamentals of Nano-Optics in Hyperbolic van der Waals Materials,,,,10.1007/978-3-031-75767-9_4,Gonzalo Álvarez Pérez,2024,https://link.springer.com/chapter/10.1007/978-3-031-75767-9_4,Chapter
Web Based Course English Online Learning System,"Application of Big Data, Blockchain, and Internet of Things for Education Informatization",,,,10.1007/978-3-031-63130-6_69,Gai FengHong LengMeichun Yang,2024,https://link.springer.com/chapter/10.1007/978-3-031-63130-6_69,Conference paper
A Method for Measuring the Heterogeneity of Mimicry Defense Executor Set,Proceedings of the 13th International Conference on Computer Engineering and Networks,,,,10.1007/978-981-99-9243-0_4,Wei WangGuang Song LiMing Duan,2024,https://link.springer.com/chapter/10.1007/978-981-99-9243-0_4,Conference paper
Useful Tricks and Operations,PHP by Example,,,,10.1007/979-8-8688-0258-4_6,Alex Vasilev,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0258-4_6,Chapter
Prototype Development,A Software Framework for Mobile Apps in the Museum Application Domain,,,,10.1007/978-3-658-44367-2_7,Tobias Baumgärtner,2024,https://link.springer.com/chapter/10.1007/978-3-658-44367-2_7,Chapter
Hypoparathyroidism Advances in Management,"Bone Metabolism, Parathyroid Glands, and Calciotropic Hormones",,,,10.1007/978-3-030-19632-5_3-1,Rasha AlnajmiDalal S. AliHajar Abu AlrobAliya A. Khan,2024,https://link.springer.com/rwe/10.1007/978-3-030-19632-5_3-1,Living reference work entry
Hypoparathyroidism Advances in Management,"Bone Metabolism, Parathyroid Glands, and Calciotropic Hormones",,,,10.1007/978-3-030-24417-0_3,Rasha AlnajmiDalal S. AliHajar Abu AlrobAliya A. Khan,2024,https://link.springer.com/rwe/10.1007/978-3-030-24417-0_3,Reference work entry
Adding Data to the Database,An Introduction to PHP,,,,10.1007/979-8-8688-0177-8_6,Mark Simon,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0177-8_6,Chapter
Distributed Computing and Programming,Parallel C++,,,,10.1007/978-3-031-54369-2_13,Patrick DiehlSteven R. BrandtHartmut Kaiser,2024,https://link.springer.com/chapter/10.1007/978-3-031-54369-2_13,Chapter
Design of a Competitive Internal Amplification Control in Multiplex Loop-Mediated Isothermal Amplification,Foodborne Pathogens,,,,10.1007/978-1-0716-4526-0_3,Foteini RoumaniAlexandre LamasAlejandro Garrido-Maestu,2025,https://link.springer.com/chapter/10.1007/978-1-0716-4526-0_3,Chapter
Intellectual Disabilities and Neurodevelopmental Disorders,Handbook of Evidence-Based Inpatient Mental Health Programs for Children and Adolescents,,,,10.1007/978-3-031-62749-1_19,Patrick W. RomaniMathew C. LuehringDevon TrimbleRileigh Ladyga,2024,https://link.springer.com/chapter/10.1007/978-3-031-62749-1_19,Chapter
Question Design Using NLP,Towards new e-Infrastructure and e-Services for Developing Countries,,,,10.1007/978-3-031-81573-7_8,Maty Sene KaneAlassane DiopZinflou ArnaudEl Hadji Mamadou Nguer,2025,https://link.springer.com/chapter/10.1007/978-3-031-81573-7_8,Conference paper
PHP,Cyber Operations,,,,10.1007/978-1-4842-4294-0_20,Mike O’Leary,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4294-0_20,Chapter
A Review of Code Vulnerability Detection Techniques Based on Static Analysis,Computational and Experimental Simulations in Engineering,,,,10.1007/978-3-031-44947-5_21,Yixiao XuMan ZhangXiaopeng WangJunhan ChenRufeng LiangYong ZhenChencong Zhen,2024,https://link.springer.com/chapter/10.1007/978-3-031-44947-5_21,Conference paper
AIoT-Based Scalable Water Quality Monitoring and Prediction System,ICT for Intelligent Systems,,,,10.1007/978-981-96-8901-9_1,Mohammed HaroonCyril Joseph SebastianJagadish Nayak,2026,https://link.springer.com/chapter/10.1007/978-981-96-8901-9_1,Conference paper
VISITOUR: Intelligent Travel Recommender,Machine Vision and Augmented Intelligence,,,,10.1007/978-981-97-4359-9_69,Kuldeep VayadandeRishikesh ShindeSatyajit ShindeShraddha SuryawanshiAditi SamargadeShrihari SuryawanshiYash Shirsat,2025,https://link.springer.com/chapter/10.1007/978-981-97-4359-9_69,Conference paper
UAV Hovering Control Based on&#xa0;External Visual Localization for&#xa0;GNSS-Denied Environments,Proceedings of 4th 2024 International Conference on Autonomous Unmanned Systems (4th ICAUS 2024),,,,10.1007/978-981-96-3552-8_42,Jiaxing WuQiang WangYixian LiShengrong Hu,2025,https://link.springer.com/chapter/10.1007/978-981-96-3552-8_42,Conference paper
Collective Action to Attain a Better Life: Maigting na Samahan ng Panlipunang Negosyante ng Towerville,Reimagining Development in Southeast Asia,,,,10.1007/978-981-97-9140-8_20,Rowena E. OsalJennifer A. MacabudbudEvelyn D. GalangeraRegie Anne D. Placido,2025,https://link.springer.com/chapter/10.1007/978-981-97-9140-8_20,Chapter
Scalability and High Availability,Pro WordPress,,,,10.1007/979-8-8688-0971-2_9,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0971-2_9,Chapter
Real-Time Surveillance Network System for Traffic Monitoring and Reporting,Emerging Technologies for Developing Countries,,,,10.1007/978-3-031-93557-2_3,Abiodun A. AkanniWilson Sakpere,2026,https://link.springer.com/chapter/10.1007/978-3-031-93557-2_3,Conference paper
Advanced WordPress Customization Techniques,Pro WordPress,,,,10.1007/979-8-8688-0971-2_4,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0971-2_4,Chapter
Infragenie: Living Software Architecture Diagrams From Docker Compose Files,Software Architecture. ECSA 2025 Tracks and Workshops,,,,10.1007/978-3-032-04403-7_2,Ricardo FerreiraFilipe F. CorreiaPaulo G. G. Queiroz,2026,https://link.springer.com/chapter/10.1007/978-3-032-04403-7_2,Conference paper
Systematic Integration of Design Prototypes into the LMS Moodle: Methods and Challenges in Practice,Computer-Human Interaction Research and Applications,,,,10.1007/978-3-031-82633-7_1,Thorleif HarderGilbert DrzyzgaJan-Marco BruhnsAnna-Lena Langhans,2025,https://link.springer.com/chapter/10.1007/978-3-031-82633-7_1,Conference paper
"An Assessment of the Smart Resilient Development Scheme for Disaster Risk Reduction and Management: The Case of Barangay Rizal, Makati City, Metro Manila, Philippines",Proceedings of the 3rd International Symposium on Disaster Resilience and Sustainable Development—Volume 2,,,,10.1007/978-981-96-2030-2_8,Nguyen Trong HieuDina Cartagena Magnaye,2025,https://link.springer.com/chapter/10.1007/978-981-96-2030-2_8,Conference paper
A Smartphone-Based Solution for Enhancing Interactive Learning Experiences in Early Childhood Education Using Near Field Communication and Holographic Modules,Optimization and Data Science in Industrial Engineering,,,,10.1007/978-3-031-93601-2_26,Maria Seraphina AstrianiBayu Prakoso DirgantoroJude Joseph Lamug MartinezLee Huey Yi,2026,https://link.springer.com/chapter/10.1007/978-3-031-93601-2_26,Conference paper
Intelligent IoT Framework for&#xa0;Home Ambient Welfare,"Highlights in Practical Applications of Agents, Multi-Agent Systems and Computational Social Science. The PAAMS Collection",,,,10.1007/978-3-032-05925-3_8,Marcelo KaranikIván Bernabé-SánchezAlberto Fernández,2025,https://link.springer.com/chapter/10.1007/978-3-032-05925-3_8,Conference paper
Real-Time Vital Sign Monitoring of Contagious Diseases in West Africa’s Healthcare System Using Grafana and IoT Devices,Towards New e-Infrastructure and e-Services for Developing Countries,,,,10.1007/978-3-032-01904-2_10,Thierry KondengarMamadou BaMetouole Mwinbe Yves Ghislain SomdaSamuel Ouya,2025,https://link.springer.com/chapter/10.1007/978-3-032-01904-2_10,Conference paper
Global long-term MIPAS data processing,High Performance Computing in Science and Engineering '21,,,,10.1007/978-3-031-17937-2_24,Michael KieferBernd FunkeMaya García-ComasUdo GrabowskiAndrea LindenAxel MurkGerald E. Nedoluha,2023,https://link.springer.com/chapter/10.1007/978-3-031-17937-2_24,Conference paper
Designing a Custom Linux Distribution for Improved Accessibility,Web Intelligence and Human-Machine Interaction,,,,10.1007/978-981-96-8563-9_46,S. Gokula KrishnanKhushi S. RottiKushal HaliSanskruthi KinagiRahul Joy Suneel,2026,https://link.springer.com/chapter/10.1007/978-981-96-8563-9_46,Conference paper
Implementation and Training,Handbook of Evidence-Based Day Treatment Programs for Children and Adolescents,,,,10.1007/978-3-031-14567-4_4,Tommy ChouHeather A. MacPhersonMaya Massing-SchafferAnthony SpiritoJennifer Wolff,2022,https://link.springer.com/chapter/10.1007/978-3-031-14567-4_4,Chapter
Twist-Optics: Controlling the Propagation of Phonon Polaritons with Twisted van der Waals Stacks,Fundamentals of Nano-Optics in Hyperbolic van der Waals Materials,,,,10.1007/978-3-031-75767-9_8,Gonzalo Álvarez Pérez,2024,https://link.springer.com/chapter/10.1007/978-3-031-75767-9_8,Chapter
"Blowback: Suburbia, Exurbia, and Reckoning with the Geography of Fire in California","Suburbia Reconsidered, Volume 3",,,,10.1007/978-3-032-02076-5_10,Steven Boyd Saum,2025,https://link.springer.com/chapter/10.1007/978-3-032-02076-5_10,Chapter
Capture the&#xa0;Flag Platforms,Cybersecurity Education and Training,,,,10.1007/978-981-96-0555-2_10,Razvan Beuran,2025,https://link.springer.com/chapter/10.1007/978-981-96-0555-2_10,Chapter
GUI Customization and Settings,Mastering UltraEdit,,,,10.1007/979-8-8688-1160-9_4,Devid Espenschied,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1160-9_4,Chapter
Enhancing Health Information Access via&#xa0;ChatGPT and&#xa0;the&#xa0;E-Citizens Portal,Ethical and Social Impacts of Information and Communication Technology,,,,10.1007/978-3-032-01429-0_51,Natalija ZekoDarko GalinecWilliam Steingartner,2026,https://link.springer.com/chapter/10.1007/978-3-032-01429-0_51,Conference paper
Optoribogenetic Modulation of Transcription,Optogenetics,,,,10.1007/978-1-0716-4047-0_3,Christian RenzlGünter Mayer,2025,https://link.springer.com/chapter/10.1007/978-1-0716-4047-0_3,Protocol
Spiroplasma,Compendium of Phytopathogenic Microbes in Agro-Ecology,,,,10.1007/978-3-031-81999-5_11,Harshpreet KaurSandeep Bedwal,2025,https://link.springer.com/chapter/10.1007/978-3-031-81999-5_11,Chapter
"DeepPull: Deep Learning-Based Approach for&#xa0;Predicting Reopening, Decision, and&#xa0;Lifetime of&#xa0;Pull Requests on&#xa0;GitHub Open-Source Projects",Software Technologies,,,,10.1007/978-3-031-61753-9_6,Peerachai BanyongrakkulSuronapee Phoomvuthisarn,2024,https://link.springer.com/chapter/10.1007/978-3-031-61753-9_6,Conference paper
"Surface-Tension Related Flows in&#xa0;Microgravity and&#xa0;Microscale: Hanging Droplet, Thin Films, and&#xa0;Positive Surface Tension Temperature Coefficient (Self-rewetting Fluids)",Thermocapillary Convection in Microgravity,,,,10.1007/978-981-96-2991-6_8,Ichiro UenoSuguru ShiratoriAnselmo CecereRaffaele SavinoYoshiyuki Abe,2025,https://link.springer.com/chapter/10.1007/978-981-96-2991-6_8,Chapter
