Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Working with the File and Operating System,Beginning PHP and PostgreSQL 8,,,,10.1007/978-1-4302-0136-6_10,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0136-6_10,Chapter
Working with the File and Operating System,Beginning PHP and MySQL 5,,,,10.1007/978-1-4302-0117-5_10,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0117-5_10,Chapter
WordPress,Blog Design Solutions,,,,10.1007/978-1-4302-0127-4_5,Chris J. DavisMichael Heilemann,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0127-4_5,Chapter
Manipulating Third-Party Data,Beginning Google Maps Applications with PHP and Ajax,,,,10.1007/978-1-4302-0224-0_5,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0224-0_5,Chapter
Improving the User Interface,Beginning Google Maps Applications with PHP and Ajax,,,,10.1007/978-1-4302-0224-0_6,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0224-0_6,Chapter
Some Orthodox Languages,Theoretical Introduction to Programming,,,,10.1007/1-84628-263-2_5,,2006,https://link.springer.com/chapter/10.1007/1-84628-263-2_5,Chapter
"Message Automata for Messages with Variants, and Methods for Their Translation",Computational Linguistics and Intelligent Text Processing,,,,10.1007/978-3-540-30586-6_40,Christian Boitet,2005,https://link.springer.com/chapter/10.1007/978-3-540-30586-6_40,Conference paper
Flash Breaks Free,Foundation PHP 5 for Flash,,,,10.1007/978-1-4302-0013-0_2,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0013-0_2,Chapter
Code Reuse with Dreamweaver and PHP,PHP Web Development with Macromedia Dreamweaver MX 2004,,,,10.1007/978-1-4302-0701-6_6,Allan KentDavid PowersRachel Andrew,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0701-6_6,Chapter
Extending Apache,Pro Apache,,,,10.1007/978-1-4302-0658-3_12,Peter Wainwright,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0658-3_12,Chapter
PHP Structures,Professional PHP4,,,,10.1007/978-1-4302-1120-4_5,Luis ArgerichWankyu ChoiJohn CoggeshallKen EgervariMartin GeislerZak GreantAndrew HillChris HubbardJames MooreDevon O’DellJon PariseHarish RawatTarique SaniChristopher ScolloDeepak ThomasChris Ullman,2003,https://link.springer.com/chapter/10.1007/978-1-4302-1120-4_5,Chapter
Logics and Arithmetics,Logic Functions and Equations,,,,10.1007/978-1-4020-2938-7_6,Christian PosthoffBernd Steinbach,2004,https://link.springer.com/chapter/10.1007/978-1-4020-2938-7_6,Chapter
Controlling the Flow of Control,Essential PHP fast,,,,10.1007/978-1-4471-0209-0_8,Simon Stobart,2002,https://link.springer.com/chapter/10.1007/978-1-4471-0209-0_8,Chapter
Object-Oriented PHP,A Programmer’s Introduction to PHP 4.0,,,,10.1007/978-1-4302-0856-3_6,W. J. Gilmore,2001,https://link.springer.com/chapter/10.1007/978-1-4302-0856-3_6,Chapter
PHP and XML,A Programmer’s Introduction to PHP 4.0,,,,10.1007/978-1-4302-0856-3_14,W. J. Gilmore,2001,https://link.springer.com/chapter/10.1007/978-1-4302-0856-3_14,Chapter
File I/O and the File System,A Programmer’s Introduction to PHP 4.0,,,,10.1007/978-1-4302-0856-3_7,W. J. Gilmore,2001,https://link.springer.com/chapter/10.1007/978-1-4302-0856-3_7,Chapter
JavaScript and COM,A Programmer’s Introduction to PHP 4.0,,,,10.1007/978-1-4302-0856-3_15,W. J. Gilmore,2001,https://link.springer.com/chapter/10.1007/978-1-4302-0856-3_15,Chapter
Arrays,A Programmer’s Introduction to PHP 4.0,,,,10.1007/978-1-4302-0856-3_5,W. J. Gilmore,2001,https://link.springer.com/chapter/10.1007/978-1-4302-0856-3_5,Chapter
Variables and Data Types,A Programmer’s Introduction to PHP 4.0,,,,10.1007/978-1-4302-0856-3_2,W. J. Gilmore,2001,https://link.springer.com/chapter/10.1007/978-1-4302-0856-3_2,Chapter
"Expressions, Operators, and Control Structures",A Programmer’s Introduction to PHP 4.0,,,,10.1007/978-1-4302-0856-3_3,W. J. Gilmore,2001,https://link.springer.com/chapter/10.1007/978-1-4302-0856-3_3,Chapter
Databases,A Programmer’s Introduction to PHP 4.0,,,,10.1007/978-1-4302-0856-3_11,W. J. Gilmore,2001,https://link.springer.com/chapter/10.1007/978-1-4302-0856-3_11,Chapter
Templates,A Programmer’s Introduction to PHP 4.0,,,,10.1007/978-1-4302-0856-3_12,W. J. Gilmore,2001,https://link.springer.com/chapter/10.1007/978-1-4302-0856-3_12,Chapter
Forms,A Programmer’s Introduction to PHP 4.0,,,,10.1007/978-1-4302-0856-3_10,W. J. Gilmore,2001,https://link.springer.com/chapter/10.1007/978-1-4302-0856-3_10,Chapter
Strings and Regular Expressions,A Programmer’s Introduction to PHP 4.0,,,,10.1007/978-1-4302-0856-3_8,W. J. Gilmore,2001,https://link.springer.com/chapter/10.1007/978-1-4302-0856-3_8,Chapter
Cookies and Session Tracking,A Programmer’s Introduction to PHP 4.0,,,,10.1007/978-1-4302-0856-3_13,W. J. Gilmore,2001,https://link.springer.com/chapter/10.1007/978-1-4302-0856-3_13,Chapter
