Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Appendices,Web Programming with PHP and MySQL,,,,10.1007/978-3-319-22659-0_19,Max Bramer,2015,https://link.springer.com/chapter/10.1007/978-3-319-22659-0_19,Chapter
Some Important Functions,Web Programming with PHP and MySQL,,,,10.1007/978-3-319-22659-0_5,Max Bramer,2015,https://link.springer.com/chapter/10.1007/978-3-319-22659-0_5,Chapter
Bringing Forms to Life,PHP Solutions,,,,10.1007/978-1-4842-0635-5_5,David Powers,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0635-5_5,Chapter
"Representing Genocide at Home: Ishi, Again",Theatre and Human Rights after 1945,,,,10.1057/9781137362308_8,Catherine M. Cole,2015,https://link.springer.com/chapter/10.1057/9781137362308_8,Chapter
Managing Multiple Database Tables,PHP Solutions,,,,10.1007/978-1-4842-0635-5_16,David Powers,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0635-5_16,Chapter
Formatting Text and Dates,PHP Solutions,,,,10.1007/978-1-4842-0635-5_14,David Powers,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0635-5_14,Chapter
"Creating Joomla Menus, Articles, and Categories with PHP",Advanced Joomla!,,,,10.1007/978-1-4302-1629-2_11,Dan Rahmel,2013,https://link.springer.com/chapter/10.1007/978-1-4302-1629-2_11,Chapter
Creating Core Extensions,Advanced Joomla!,,,,10.1007/978-1-4302-1629-2_12,Dan Rahmel,2013,https://link.springer.com/chapter/10.1007/978-1-4302-1629-2_12,Chapter
Object Tools,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4302-6032-5_5,Matt Zandstra,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6032-5_5,Chapter
Enterprise Patterns,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4302-6032-5_12,Matt Zandstra,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6032-5_12,Chapter
Database Patterns,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4302-6032-5_13,Matt Zandstra,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6032-5_13,Chapter
Joomla and Web Services,Advanced Joomla!,,,,10.1007/978-1-4302-1629-2_6,Dan Rahmel,2013,https://link.springer.com/chapter/10.1007/978-1-4302-1629-2_6,Chapter
Plugin Development,Pro WordPress Theme Development,,,,10.1007/978-1-4302-5915-2_13,Adam Onishi,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5915-2_13,Chapter
Creating a Theme,WordPress for Web Developers,,,,10.1007/978-1-4302-5867-4_12,Stephanie Leary,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5867-4_12,Chapter
Data Conversion,Expert PHP and MySQL,,,,10.1007/978-1-4302-6008-0_8,Marc Rochkind,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6008-0_8,Chapter
Communication: Humans Talk. Computers Talk,Smart Home Automation with Linux and Raspberry Pi,,,,10.1007/978-1-4302-5888-9_5,Steven Goodwin,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5888-9_5,Chapter
Constructing a Dynamic Template,Advanced Joomla!,,,,10.1007/978-1-4302-1629-2_3,Dan Rahmel,2013,https://link.springer.com/chapter/10.1007/978-1-4302-1629-2_3,Chapter
Templates,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_8,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_8,Chapter
perfLogger—JavaScript Benchmarking and Logging,Pro JavaScript Performance,,,,10.1007/978-1-4302-4750-0_4,Tom Barker,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4750-0_4,Chapter
Exposing the 20th Century Corporation: Redesigning 21st Century Boards and Board Performance,How to Make Boards Work,,,,10.1057/9781137275707_2,Nadeem KhanNada K. Kakabadse,2013,https://link.springer.com/chapter/10.1057/9781137275707_2,Chapter
"Din, Dowlat and Donya: Rethinking Worldliness",Being a Muslim in the World,,,,10.1057/9781137301291_6,Hamid Dabashi,2013,https://link.springer.com/chapter/10.1057/9781137301291_6,Chapter
Summary of Selected PHP Language Elements,"Guide to HTML, JavaScript and PHP",,,,10.1007/978-0-85729-449-4_10,David R. Brooks,2011,https://link.springer.com/chapter/10.1007/978-0-85729-449-4_10,Chapter
Research on Audit System Based on PHP with Analysis of Scientific Materials,"Advances in Computer Science, Environment, Ecoinformatics, and Education",,,,10.1007/978-3-642-23357-9_57,Qingxiu WuJun OuLiang MaYun PeiMin Chen,2011,https://link.springer.com/chapter/10.1007/978-3-642-23357-9_57,Conference paper
Assessing Resilience,Resilience Practice,,,,10.5822/978-1-61091-231-0_5,Brian WalkerDavid Salt,2012,https://link.springer.com/chapter/10.5822/978-1-61091-231-0_5,Chapter
Database Integration II,Pro PHP Programming,,,,10.1007/978-1-4302-3561-3_8,Peter MacIntyreBrian DanchillaMladen Gogala,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3561-3_8,Chapter
Using PHP to Manage Files,PHP Solutions,,,,10.1007/978-1-4302-3250-6_7,David Powers,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3250-6_7,Chapter
Refining Your Module,The Definitive Guide to Drupal 7,,,,10.1007/978-1-4302-3136-3_20,Benjamin Melançon,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3136-3_20,Chapter
Analysis of Back-Doored Phishing Kits,Advances in Digital Forensics VII,,,,10.1007/978-3-642-24212-0_12,Heather McCalleyBrad WardmanGary Warner,2011,https://link.springer.com/chapter/10.1007/978-3-642-24212-0_12,Conference paper
Database Integration I,Pro PHP Programming,,,,10.1007/978-1-4302-3561-3_7,Peter MacIntyreBrian DanchillaMladen Gogala,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3561-3_7,Chapter
Drush,The Definitive Guide to Drupal 7,,,,10.1007/978-1-4302-3136-3_26,Greg Anderson,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3136-3_26,Chapter
Advanced Theming,The Definitive Guide to Drupal 7,,,,10.1007/978-1-4302-3136-3_16,Jacine Luisi,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3136-3_16,Chapter
Multinationals and Foreign Investment in Zimbabwe: A Development and Human Rights Perspective,Zimbabwe,,,,10.1057/9780230116436_10,Dianna Games,2011,https://link.springer.com/chapter/10.1057/9780230116436_10,Chapter
Bulgaria: The Deferred Crisis,Financial Crisis in Eastern Europe,,,,10.1007/978-3-8349-6553-0_2,Minko Karatchomakov,2011,https://link.springer.com/chapter/10.1007/978-3-8349-6553-0_2,Chapter
Networking,Beginning PHP and MySQL,,,,10.1007/978-1-4302-3115-8_16,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3115-8_16,Chapter
Strings and Regular Expressions,Beginning PHP and MySQL,,,,10.1007/978-1-4302-3115-8_9,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3115-8_9,Chapter
Object Tools,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4302-2926-1_5,Matt Zandstra,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2926-1_5,Chapter
Bringing Forms to Life,PHP Solutions,,,,10.1007/978-1-4302-3250-6_5,David Powers,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3250-6_5,Chapter
Enterprise Patterns,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4302-2926-1_12,Matt Zandstra,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2926-1_12,Chapter
Stored Routines,Beginning PHP and MySQL,,,,10.1007/978-1-4302-3115-8_32,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3115-8_32,Chapter
Managing Multiple Database Tables,PHP Solutions,,,,10.1007/978-1-4302-3250-6_16,David Powers,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3250-6_16,Chapter
The Theme System,Pro Drupal 7 Development,,,,10.1007/978-1-4302-2839-4_9,Todd TomlinsonJohn K. VanDyk,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2839-4_9,Chapter
Manipulating User Input: The Filter System,Pro Drupal 7 Development,,,,10.1007/978-1-4302-2839-4_12,Todd TomlinsonJohn K. VanDyk,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2839-4_12,Chapter
"Custom Content Types, Taxonomies, and Fields",Beginning WordPress 3,,,,10.1007/978-1-4302-2896-7_12,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2896-7_12,Chapter
Database Patterns,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4302-2926-1_13,Matt Zandstra,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2926-1_13,Chapter
Creating an Advanced Theme,Beginning WordPress 3,,,,10.1007/978-1-4302-2896-7_7,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2896-7_7,Chapter
Formatting Text and Dates,PHP Solutions,,,,10.1007/978-1-4302-3250-6_14,David Powers,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3250-6_14,Chapter
Reducing Your Workload with PHP Includes,"The Essential Guide to Dreamweaver CS4 with CSS, Ajax, and PHP",,,,10.1007/978-1-4302-1611-7_12,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1611-7_12,Chapter
Communication,Smart Home Automation with Linux,,,,10.1007/978-1-4302-2779-3_5,Steven Goodwin,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2779-3_5,Chapter
Using PHP to Process a form,"The Essential Guide to Dreamweaver CS4 with CSS, Ajax, and PHP",,,,10.1007/978-1-4302-1611-7_11,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1611-7_11,Chapter
The Form API,Pro Drupal 7 Development,,,,10.1007/978-1-4302-2839-4_11,Todd TomlinsonJohn K. VanDyk,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2839-4_11,Chapter
Interesting CSS Features for Your Web Application User Interface,Beginning iPhone and iPad Web Apps,,,,10.1007/978-1-4302-3046-5_6,Chris ApersDaniel Paterson,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3046-5_6,Chapter
Automatically Preparing Safe SQL Queries,Financial Cryptography and Data Security,,,,10.1007/978-3-642-14577-3_21,Prithvi BishtA. Prasad SistlaV. N. Venkatakrishnan,2010,https://link.springer.com/chapter/10.1007/978-3-642-14577-3_21,Conference paper
"Handling Checkbox Groups, Searches, and Dates","The Essential Guide to Dreamweaver CS4 with CSS, Ajax, and PHP",,,,10.1007/978-1-4302-1611-7_17,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1611-7_17,Chapter
"Views, Forms, Filters, and Validators",Beginning Zend Framework,,,,10.1007/978-1-4302-1826-5_4,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1826-5_4,Chapter
Writing Controllers Using Zend_Controller,Beginning Zend Framework,,,,10.1007/978-1-4302-1826-5_3,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1826-5_3,Chapter
Getting Started,Pro Zend Framework Techniques,,,,10.1007/978-1-4302-1880-7_1,Forrest Lyman,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1880-7_1,Chapter
Searching and Sharing Content,Pro Zend Framework Techniques,,,,10.1007/978-1-4302-1880-7_9,Forrest Lyman,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1880-7_9,Chapter
Getting Started with Zend Framework,Beginning Zend Framework,,,,10.1007/978-1-4302-1826-5_1,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1826-5_1,Chapter
Writing PHP Classes,PHP Object-Oriented Solutions,,,,10.1007/978-1-4302-1012-2_2,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1012-2_2,Chapter
More Platform Features,The Definitive Guide to SugarCRM,,,,10.1007/978-1-4302-2440-2_5,John Mertic,2009,https://link.springer.com/chapter/10.1007/978-1-4302-2440-2_5,Chapter
Summary of Selected PHP Language Elements,Introduction to PHP for Scientists and Engineers,,,,10.1007/978-1-84800-237-1_4,David R. Brooks,2008,https://link.springer.com/chapter/10.1007/978-1-84800-237-1_4,Chapter
Using Php filters to Validate User Input,PHP Object-Oriented Solutions,,,,10.1007/978-1-4302-1012-2_4,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1012-2_4,Chapter
Final Appraisal,Democracy and Power-Sharing in Stormy Weather,,,,10.1007/978-3-531-91769-6_7,Tamirace Fakhoury Mühlbacher,2009,https://link.springer.com/chapter/10.1007/978-3-531-91769-6_7,Chapter
Supercharged Looping with SPL,PHP Object-Oriented Solutions,,,,10.1007/978-1-4302-1012-2_7,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1012-2_7,Chapter
Networking,Beginning PHP and MySQL,,,,10.1007/978-1-4302-0299-8_16,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0299-8_16,Chapter
Building a Versatile Remote File Connector,PHP Object-Oriented Solutions,,,,10.1007/978-1-4302-1012-2_5,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1012-2_5,Chapter
Simplexml—couldn’t Be Simpler,PHP Object-Oriented Solutions,,,,10.1007/978-1-4302-1012-2_6,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1012-2_6,Chapter
Introduction to the Zend Framework,Pro PHP,,,,10.1007/978-1-4302-0279-0_15,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0279-0_15,Chapter
Object Tools,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4302-0467-1_5,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0467-1_5,Chapter
Strings and Regular Expressions,Beginning PHP and MySQL,,,,10.1007/978-1-4302-0299-8_9,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0299-8_9,Chapter
Enterprise Patterns,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4302-0467-1_12,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0467-1_12,Chapter
Stored Routines,Beginning PHP and MySQL,,,,10.1007/978-1-4302-0299-8_32,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0299-8_32,Chapter
Case study: Creating your own RSS Feed,PHP Object-Oriented Solutions,,,,10.1007/978-1-4302-1012-2_9,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1012-2_9,Chapter
The Theme System,Pro Drupal Development,,,,10.1007/978-1-4302-0990-4_8,John K. VanDyk,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0990-4_8,Chapter
Database Patterns,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4302-0467-1_13,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0467-1_13,Chapter
Searching the Catalog,Beginning PHP and MySQL E-Commerce,,,,10.1007/978-1-4302-0291-2_8,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0291-2_8,Chapter
The Zend Framework Applied,Pro PHP,,,,10.1007/978-1-4302-0279-0_17,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0279-0_17,Chapter
Implementing AJAX Features,Beginning PHP and MySQL E-Commerce,,,,10.1007/978-1-4302-0291-2_13,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0291-2_13,Chapter
Creating Your Own Shopping Cart,Beginning PHP and MySQL E-Commerce,,,,10.1007/978-1-4302-0291-2_12,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0291-2_12,Chapter
