Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Handling User Data and Redirects,Beginning Laravel,,,,10.1007/978-1-4842-4991-8_6,Sanjib Sinha,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4991-8_6,Chapter
"Authentication, Authorization, and Middleware",Beginning Laravel,,,,10.1007/978-1-4842-4991-8_8,Sanjib Sinha,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4991-8_8,Chapter
PHP Basics,PHP 7 Zend Certification Study Guide,,,,10.1007/978-1-4842-3246-0_1,Andrew Beak,2017,https://link.springer.com/chapter/10.1007/978-1-4842-3246-0_1,Chapter
Working with APIs,Beginning Laravel,,,,10.1007/978-1-4842-4991-8_12,Sanjib Sinha,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4991-8_12,Chapter
MySQL and Arduino: United at Last!,"Beginning Sensor Networks with XBee, Raspberry Pi, and Arduino",,,,10.1007/978-1-4842-5796-8_9,Charles Bell,2020,https://link.springer.com/chapter/10.1007/978-1-4842-5796-8_9,Chapter
PSoC Creator,Mixed-Signal Embedded Systems Design,,,,10.1007/978-3-030-70312-7_7,Edward H. Currie,2021,https://link.springer.com/chapter/10.1007/978-3-030-70312-7_7,Chapter
Decorator,Design Patterns in PHP and Laravel,,,,10.1007/978-1-4842-2451-9_12,Kelt Dockins,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2451-9_12,Chapter
Serving Pi: Network Servers,Raspberry Pi for Arduino Users,,,,10.1007/978-1-4842-3414-3_10,James R. Strickland,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3414-3_10,Chapter
Drupal 8 Theming,Enterprise Drupal 8 Development,,,,10.1007/978-1-4842-0253-1_5,Todd Tomlinson,2017,https://link.springer.com/chapter/10.1007/978-1-4842-0253-1_5,Chapter
A Shopify Theme Primer,The Definitive Guide to Shopify Themes,,,,10.1007/978-1-4842-2641-4_1,Gavin Ballard,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2641-4_1,Chapter
More About Validation,Beginning Laravel,,,,10.1007/978-1-4842-2538-7_15,Sanjib Sinha,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2538-7_15,Chapter
Contradictory information flow in networks with trust and distrust,Complex Networks & Their Applications V,,,,10.1007/978-3-319-50901-3_29,Giuseppe PrimieroMichele BottoneFranco RaimondiJacopo Tagliabue,2017,https://link.springer.com/chapter/10.1007/978-3-319-50901-3_29,Conference paper
Frameworks,PHP Development Tool Essentials,,,,10.1007/978-1-4842-0683-6_5,Chad Russell,2016,https://link.springer.com/chapter/10.1007/978-1-4842-0683-6_5,Chapter
Creating and Running Tests with Xamarin Test Cloud,Xamarin Continuous Integration and Delivery,,,,10.1007/978-1-4842-2716-9_5,Gerald Versluis,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2716-9_5,Chapter
Creating Layouts,Beginning Backdrop CMS,,,,10.1007/978-1-4842-1970-6_6,Todd Tomlinson,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1970-6_6,Chapter
Conditionals,PHP 7 Quick Scripting Reference,,,,10.1007/978-1-4842-1922-5_6,Mikael Olsson,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1922-5_6,Chapter
User Name and Password for a Member’s Page,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_28,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_28,Chapter
Creating Multi-row Menus and Picture Galleries,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_34,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_34,Chapter
Go Live and Validate Your Website,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_40,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_40,Chapter
Add Slideshows and Videos,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_24,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_24,Chapter
Create a Tab Menu,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_25,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_25,Chapter
Design a Feedback Form,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_18,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_18,Chapter
Create a Printable Order Form,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_29,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_29,Chapter
"The Greek functions: gamma, psi, and zeta",The Mathematical-Function Computation Handbook,,,,10.1007/978-3-319-64110-2_18,Nelson H. F. Beebe,2017,https://link.springer.com/chapter/10.1007/978-3-319-64110-2_18,Chapter
Development Setup,Erlang and Elixir for Imperative Programmers,,,,10.1007/978-1-4842-2394-9_7,Wolfgang Loder,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2394-9_7,Chapter
Integrating with Temboo,Beginning Samsung ARTIK,,,,10.1007/978-1-4842-1952-2_19,Cliff Wootton,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1952-2_19,Chapter
Creating Layouts,Migrating from Drupal to Backdrop,,,,10.1007/978-1-4842-1760-3_7,Todd Tomlinson,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1760-3_7,Chapter
Theming Your Site Part 1: Theme Functions and a Twig Primer,Drupal 8 for Absolute Beginners,,,,10.1007/978-1-4302-6467-5_12,James Barnett,2015,https://link.springer.com/chapter/10.1007/978-1-4302-6467-5_12,Chapter
Header Tags,Joomla! 3 SEO and Performance,,,,10.1007/978-1-4842-1124-3_6,Simon Kloostra,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1124-3_6,Chapter
Site Templates,Beginning django CMS,,,,10.1007/978-1-4842-1669-9_4,Nigel George,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1669-9_4,Chapter
Responsive Web Design &amp; CSS,CSS Mastery,,,,10.1007/978-1-4302-5864-3_8,Andy BuddEmil Björklund,2016,https://link.springer.com/chapter/10.1007/978-1-4302-5864-3_8,Chapter
Enabling the Network with Disabled-User-Friendliness,Emerging ICT for Bridging the Future - Proceedings of the 49th Annual Convention of the Computer Society of India (CSI) Volume 1,,,,10.1007/978-3-319-13728-5_20,T. K. S. Lakshmi PriyaS. Ananthalakshmi,2015,https://link.springer.com/chapter/10.1007/978-3-319-13728-5_20,Conference paper
Sessions,Pro Vim,,,,10.1007/978-1-4842-0250-0_16,Mark McDonnell,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0250-0_16,Chapter
Accessible E-learning for Students with Disabilities: From the Design to the Implementation,The New Development of Technology Enhanced Learning,,,,10.1007/978-3-642-38291-8_4,Mohamed JemniMohsen LaabidiLeila Jemni Ben Ayed,2014,https://link.springer.com/chapter/10.1007/978-3-642-38291-8_4,Chapter
Preserving Dates and Timestamps for Incident Handling in Android Smartphones,Advances in Digital Forensics X,,,,10.1007/978-3-662-44952-3_14,Robin VermaJayaprakash GovindarajGaurav Gupta,2014,https://link.springer.com/chapter/10.1007/978-3-662-44952-3_14,Conference paper
Creating a Product Catalog,Practical PHP and MySQL Web Site Databases,,,,10.1007/978-1-4302-6077-6_8,Adrian W. West,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6077-6_8,Chapter
Parameterized Construction of Program Representations for Sparse Dataflow Analyses,Compiler Construction,,,,10.1007/978-3-642-54807-9_2,André TavaresBenoit BoissinotFernando PereiraFabrice Rastello,2014,https://link.springer.com/chapter/10.1007/978-3-642-54807-9_2,Conference paper
Optimizing Your Responsive Site,Beginning Responsive Web Design with HTML5 and CSS3,,,,10.1007/978-1-4302-6695-2_10,Jonathan Fielding,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6695-2_10,Chapter
Using Template Overrides,Advanced Joomla!,,,,10.1007/978-1-4302-1629-2_4,Dan Rahmel,2013,https://link.springer.com/chapter/10.1007/978-1-4302-1629-2_4,Chapter
Content Options and the Loop,Pro WordPress Theme Development,,,,10.1007/978-1-4302-5915-2_3,Adam Onishi,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5915-2_3,Chapter
Conditionals,PHP Quick Scripting Reference,,,,10.1007/978-1-4302-6284-8_6,Mikael Olsson,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6284-8_6,Chapter
Theme Anatomy and Template Hierarchy,Pro WordPress Theme Development,,,,10.1007/978-1-4302-5915-2_2,Adam Onishi,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5915-2_2,Chapter
Optimized Appearance,Web Standards,,,,10.1007/978-1-4842-0883-0_9,Leslie F. Sikos,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0883-0_9,Chapter
Creating a Theme,WordPress for Web Developers,,,,10.1007/978-1-4302-5867-4_12,Stephanie Leary,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5867-4_12,Chapter
Getting Started,Pro WordPress Theme Development,,,,10.1007/978-1-4302-5915-2_1,Adam Onishi,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5915-2_1,Chapter
Using Custom Post Types,Pro WordPress Theme Development,,,,10.1007/978-1-4302-5915-2_4,Adam Onishi,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5915-2_4,Chapter
Extending Your Theme,Pro WordPress Theme Development,,,,10.1007/978-1-4302-5915-2_12,Adam Onishi,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5915-2_12,Chapter
"Users, Roles, and Capabilities",Pro WordPress Theme Development,,,,10.1007/978-1-4302-5915-2_8,Adam Onishi,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5915-2_8,Chapter
"Custom Post Types, Taxonomies, and Fields",WordPress for Web Developers,,,,10.1007/978-1-4302-5867-4_14,Stephanie Leary,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5867-4_14,Chapter
Constructing a Dynamic Template,Advanced Joomla!,,,,10.1007/978-1-4302-1629-2_3,Dan Rahmel,2013,https://link.springer.com/chapter/10.1007/978-1-4302-1629-2_3,Chapter
Evaluation of a Self-adapting Method for Resource Classification in Folksonomies,7th International Conference on Knowledge Management in Organizations: Service and Cloud Computing,,,,10.1007/978-3-642-30867-3_1,José Javier AstrainAlberto CórdobaFrancisco EcharteJesús Villadangos,2013,https://link.springer.com/chapter/10.1007/978-3-642-30867-3_1,Conference paper
"Customize with Hooks, Shortcodes, and Widgets",Pro WordPress Theme Development,,,,10.1007/978-1-4302-5915-2_6,Adam Onishi,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5915-2_6,Chapter
Feature-Oriented Software Development,Generative and Transformational Techniques in Software Engineering IV,,,,10.1007/978-3-642-35992-7_10,Christian KästnerSven Apel,2013,https://link.springer.com/chapter/10.1007/978-3-642-35992-7_10,Chapter
An MDA Approach to Develop Web Components,Advances in Information Systems and Technologies,,,,10.1007/978-3-642-36981-0_47,José Luis Herrero AgustinPablo CarmonaFabiola Lucio,2013,https://link.springer.com/chapter/10.1007/978-3-642-36981-0_47,Conference paper
"Classic, Tool-Driven Variability Mechanisms",Feature-Oriented Software Product Lines,,,,10.1007/978-3-642-37521-7_5,Sven ApelDon BatoryChristian KästnerGunter Saake,2013,https://link.springer.com/chapter/10.1007/978-3-642-37521-7_5,Chapter
Migrating to a Host and Backing Up Your Web Site Database,Practical PHP and MySQL Web Site Databases,,,,10.1007/978-1-4302-6077-6_7,Adrian W. West,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6077-6_7,Chapter
The World Wide Web,Foundations of Python Network Programming,,,,10.1007/978-1-4302-5855-1_11,Brandon RhodesJohn Goerzen,2014,https://link.springer.com/chapter/10.1007/978-1-4302-5855-1_11,Chapter
Creating Custom Taxonomies and Fields,Pro WordPress Theme Development,,,,10.1007/978-1-4302-5915-2_5,Adam Onishi,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5915-2_5,Chapter
CodeIgniter: MVC,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_23,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_23,Chapter
Templates,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_8,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_8,Chapter
Zend Framework: Extending,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_28,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_28,Chapter
Detection of Attacks for Restoring Privacy of Users to Improve Mobile Collaborative Learning (MCL) over Heterogeneous Network,Networked Digital Technologies,,,,10.1007/978-3-642-30567-2_17,Abdul RazaqueKhaled Elleithy,2012,https://link.springer.com/chapter/10.1007/978-3-642-30567-2_17,Conference paper
Troubleshooting,Practical HTML5 Projects,,,,10.1007/978-1-4302-4276-5_19,Adrian W. West,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4276-5_19,Chapter
CodeIgniter: Extending,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_24,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_24,Chapter
Validation,Practical HTML5 Projects,,,,10.1007/978-1-4302-4276-5_18,Adrian W. West,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4276-5_18,Chapter
Creating Your First Facebook Game,Beginning Facebook Game Apps Development,,,,10.1007/978-1-4302-4171-3_10,Wayne Graham,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4171-3_10,Chapter
Facebook Fuzed,Beginning Facebook Game Apps Development,,,,10.1007/978-1-4302-4171-3_14,Wayne Graham,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4171-3_14,Chapter
CakePHP: Extending,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_32,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_32,Chapter
Model-Driven Testing for Web Applications Using Abstract State Machines,Current Trends in Web Engineering,,,,10.1007/978-3-642-35623-0_7,Francesco BolisAngelo GargantiniMarco GuarnieriEros MagriLorenzo Musto,2012,https://link.springer.com/chapter/10.1007/978-3-642-35623-0_7,Conference paper
Local and Remote File Inclusion,Internet - Technical Developments and Applications 2,,,,10.1007/978-3-642-25355-3_17,Michal HubczykAdam DomanskiJoanna Domanska,2012,https://link.springer.com/chapter/10.1007/978-3-642-25355-3_17,Chapter
Zend Framework: MVC,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_27,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_27,Chapter
Test Generation for Sequential Nets of Abstract State Machines,"Abstract State Machines, Alloy, B, VDM, and Z",,,,10.1007/978-3-642-30885-7_3,Paolo ArcainiFrancesco BolisAngelo Gargantini,2012,https://link.springer.com/chapter/10.1007/978-3-642-30885-7_3,Conference paper
Sharing,Pro PHP MVC,,,,10.1007/978-1-4302-4165-2_17,Chris Pitt,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4165-2_17,Chapter
Coordinated Execution of Heterogeneous Service-Oriented Components by Abstract State Machines,Formal Aspects of Component Software,,,,10.1007/978-3-642-35743-5_20,Davide BrugaliLuca GherardiElvinia RiccobenePatrizia Scandurra,2012,https://link.springer.com/chapter/10.1007/978-3-642-35743-5_20,Conference paper
Moving to HTML5,Practical HTML5 Projects,,,,10.1007/978-1-4302-4276-5_1,Adrian W. West,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4276-5_1,Chapter
The GIS Behind iMapInvasives: The “Open Source Sandwich”,Online Maps with APIs and WebServices,,,,10.1007/978-3-642-27485-5_6,Georgianna Strode,2012,https://link.springer.com/chapter/10.1007/978-3-642-27485-5_6,Chapter
Add PayPal,Practical HTML5 Projects,,,,10.1007/978-1-4302-4276-5_10,Adrian W. West,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4276-5_10,Chapter
Putting it All Together,Foundation HTML5 with CSS3,,,,10.1007/978-1-4302-3877-5_10,Craig CookJason Garber,2012,https://link.springer.com/chapter/10.1007/978-1-4302-3877-5_10,Chapter
Advanced Theming,The Definitive Guide to Drupal 7,,,,10.1007/978-1-4302-3136-3_16,Jacine Luisi,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3136-3_16,Chapter
Theming,The Definitive Guide to Drupal 7,,,,10.1007/978-1-4302-3136-3_15,Jacine Luisi,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3136-3_15,Chapter
Theming,Pro Drupal 7 for Windows Developers,,,,10.1007/978-1-4302-3154-7_7,Brian Travis,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3154-7_7,Chapter
Fundamentals,Pro CSS for High Traffic Websites,,,,10.1007/978-1-4302-3289-6_3,Antony KennedyInayaili de León,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3289-6_3,Chapter
PHP Basics,Beginning PHP and MySQL,,,,10.1007/978-1-4302-3115-8_3,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3115-8_3,Chapter
Evaluation the Objectivity Measurement of Frequent Patterns,Intelligent Automation and Systems Engineering,,,,10.1007/978-1-4614-0373-9_21,Phi-Khu NguyenThanh-Trung Nguyen,2011,https://link.springer.com/chapter/10.1007/978-1-4614-0373-9_21,Chapter
A Layout for Every Occasion,Beginning HTML5 and CSS3,,,,10.1007/978-1-4302-2875-2_9,Richard ClarkOli StudholmeChristopher MurphyDivya Manian,2012,https://link.springer.com/chapter/10.1007/978-1-4302-2875-2_9,Chapter
HTML5 Drawing APIs,HTML5 Solutions: Essential Techniques for HTML5 Developers,,,,10.1007/978-1-4302-3387-9_6,Marco CasarioPeter ElstCharles BrownNathalie WormserCyril Hanquez,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3387-9_6,Chapter
A Systematic Analysis of XSS Sanitization in Web Application Frameworks,Computer Security – ESORICS 2011,,,,10.1007/978-3-642-23822-2_9,Joel WeinbergerPrateek SaxenaDevdatta AkhaweMatthew FinifterRichard ShinDawn Song,2011,https://link.springer.com/chapter/10.1007/978-3-642-23822-2_9,Conference paper
SCHO: An Ontology Based Model for Computing Divergence Awareness in Distributed Collaborative Systems,"ECSCW 2011: Proceedings of the 12th European Conference on Computer Supported Cooperative Work, 24-28 September 2011, Aarhus Denmark",,,,10.1007/978-0-85729-913-0_20,Khaled AslanNagham AlhadadHala Skaf-MolliPascal Molli,2011,https://link.springer.com/chapter/10.1007/978-0-85729-913-0_20,Conference paper
Refactoring with Patterns,Pro PHP Refactoring,,,,10.1007/978-1-4302-2728-1_15,Francesco TrucchiaJacopo Romei,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2728-1_15,Chapter
The Theme System,Pro Drupal 7 Development,,,,10.1007/978-1-4302-2839-4_9,Todd TomlinsonJohn K. VanDyk,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2839-4_9,Chapter
Creating a Basic Theme,Beginning WordPress 3,,,,10.1007/978-1-4302-2896-7_6,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2896-7_6,Chapter
Creating an Advanced Theme,Beginning WordPress 3,,,,10.1007/978-1-4302-2896-7_7,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2896-7_7,Chapter
Adding Password Protection to Administrative Links,PHP for Absolute Beginners,,,,10.1007/978-1-4302-2474-7_11,Jason Lengstorf,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2474-7_11,Chapter
Updating and Deleting Entries,PHP for Absolute Beginners,,,,10.1007/978-1-4302-2474-7_7,Jason Lengstorf,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2474-7_7,Chapter
Legacy Code,Pro PHP Refactoring,,,,10.1007/978-1-4302-2728-1_13,Francesco TrucchiaJacopo Romei,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2728-1_13,Chapter
Creating Widgets,Beginning WordPress 3,,,,10.1007/978-1-4302-2896-7_8,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2896-7_8,Chapter
Theming,Beginning Drupal 7,,,,10.1007/978-1-4302-2860-8_13,Todd Tomlinson,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2860-8_13,Chapter
Adding a Commenting System to Your Blog,PHP for Absolute Beginners,,,,10.1007/978-1-4302-2474-7_10,Jason Lengstorf,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2474-7_10,Chapter
"Custom Content Types, Taxonomies, and Fields",Beginning WordPress 3,,,,10.1007/978-1-4302-2896-7_12,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2896-7_12,Chapter
Adding Support for Multiple Pages,PHP for Absolute Beginners,,,,10.1007/978-1-4302-2474-7_6,Jason Lengstorf,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2474-7_6,Chapter
Theming a Drupal Website,Foundation Drupal 7,,,,10.1007/978-1-4302-2809-7_8,Robert J. TownsendStephanie Pakrul,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2809-7_8,Chapter
Syndicating the Blog,PHP for Absolute Beginners,,,,10.1007/978-1-4302-2474-7_9,Jason Lengstorf,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2474-7_9,Chapter
Finishing Touches,PHP for Absolute Beginners,,,,10.1007/978-1-4302-2474-7_12,Jason Lengstorf,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2474-7_12,Chapter
Adding the Ability to Upload Images,PHP for Absolute Beginners,,,,10.1007/978-1-4302-2474-7_8,Jason Lengstorf,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2474-7_8,Chapter
