Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Strings and Regular Expressions,Beginning PHP and MySQL,,,,10.1007/978-1-4302-6044-8_9,Frank M. Kromann,2018,https://link.springer.com/chapter/10.1007/978-1-4302-6044-8_9,Chapter
Add the Finishing Touches: Security and Validation,"Practical PHP 7, MySQL 8, and MariaDB Website Databases",,,,10.1007/978-1-4842-3843-1_6,Adrian W. WestSteve Prettyman,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3843-1_6,Chapter
Formatting Text and Dates,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_16,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_16,Chapter
Create a Product Catalog,"Practical PHP 7, MySQL 8, and MariaDB Website Databases",,,,10.1007/978-1-4842-3843-1_8,Adrian W. WestSteve Prettyman,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3843-1_8,Chapter
Expand and Enrich Your Website,"Practical PHP 7, MySQL 8, and MariaDB Website Databases",,,,10.1007/978-1-4842-3843-1_5,Adrian W. WestSteve Prettyman,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3843-1_5,Chapter
Create an Administration Interface,"Practical PHP 7, MySQL 8, and MariaDB Website Databases",,,,10.1007/978-1-4842-3843-1_4,Adrian W. WestSteve Prettyman,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3843-1_4,Chapter
Join Multiple Tables and Other Enhancements,"Practical PHP 7, MySQL 8, and MariaDB Website Databases",,,,10.1007/978-1-4842-3843-1_9,Adrian W. WestSteve Prettyman,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3843-1_9,Chapter
Migrate to a Host and Back Up Your Website Database,"Practical PHP 7, MySQL 8, and MariaDB Website Databases",,,,10.1007/978-1-4842-3843-1_7,Adrian W. WestSteve Prettyman,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3843-1_7,Chapter
Create a Message Board,"Practical PHP 7, MySQL 8, and MariaDB Website Databases",,,,10.1007/978-1-4842-3843-1_10,Adrian W. WestSteve Prettyman,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3843-1_10,Chapter
E-commerce: A Brief Introduction,"Practical PHP 7, MySQL 8, and MariaDB Website Databases",,,,10.1007/978-1-4842-3843-1_11,Adrian W. WestSteve Prettyman,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3843-1_11,Chapter
Security,PHP 7 Zend Certification Study Guide,,,,10.1007/978-1-4842-3246-0_6,Andrew Beak,2017,https://link.springer.com/chapter/10.1007/978-1-4842-3246-0_6,Chapter
Differential String Analysis and Repair,String Analysis for Software Verification and Security,,,,10.1007/978-3-319-68670-7_9,Tevfik BultanFang YuMuath AlkhalafAbdulbaki Aydin,2017,https://link.springer.com/chapter/10.1007/978-3-319-68670-7_9,Chapter
User Input,PHP 7 Quick Scripting Reference,,,,10.1007/978-1-4842-1922-5_23,Mikael Olsson,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1922-5_23,Chapter
Strings,PHP and MySQL Recipes,,,,10.1007/978-1-4842-0605-8_6,Frank M. Kromann,2016,https://link.springer.com/chapter/10.1007/978-1-4842-0605-8_6,Chapter
Automata Based String Analysis,String Analysis for Software Verification and Security,,,,10.1007/978-3-319-68670-7_4,Tevfik BultanFang YuMuath AlkhalafAbdulbaki Aydin,2017,https://link.springer.com/chapter/10.1007/978-3-319-68670-7_4,Chapter
Never Trust Your Users. Sanitize ALL Input!,Securing PHP Apps,,,,10.1007/978-1-4842-2120-4_1,Ben Edmunds,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2120-4_1,Chapter
WeVerca: Web Applications Verification for PHP,Software Engineering and Formal Methods,,,,10.1007/978-3-319-10431-7_24,David HauzarJan Kofroň,2014,https://link.springer.com/chapter/10.1007/978-3-319-10431-7_24,Conference paper
Detection Method of the Second-Order SQL Injection in Web Applications,Structured Object-Oriented Formal Language and Method,,,,10.1007/978-3-319-04915-1_11,Lu YanXiaohong LiRuitao FengZhiyong FengJing Hu,2014,https://link.springer.com/chapter/10.1007/978-3-319-04915-1_11,Conference paper
PExy: The Other Side of Exploit Kits,"Detection of Intrusions and Malware, and Vulnerability Assessment",,,,10.1007/978-3-319-08509-8_8,Giancarlo De MaioAlexandros KapravelosYan ShoshitaishviliChristopher KruegelGiovanni Vigna,2014,https://link.springer.com/chapter/10.1007/978-3-319-08509-8_8,Conference paper
User Input,PHP Quick Scripting Reference,,,,10.1007/978-1-4302-6284-8_23,Mikael Olsson,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6284-8_23,Chapter
"Security, Forms, and Error Handling",Expert PHP and MySQL,,,,10.1007/978-1-4302-6008-0_6,Marc Rochkind,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6008-0_6,Chapter
Static Validation of Dynamically Generated HTML Documents Based on Abstract Parsing and Semantic Processing,Static Analysis,,,,10.1007/978-3-642-38856-9_12,Hyunha KimKyung-Goo DohDavid A. Schmidt,2013,https://link.springer.com/chapter/10.1007/978-3-642-38856-9_12,Conference paper
Creating Core Extensions,Advanced Joomla!,,,,10.1007/978-1-4302-1629-2_12,Dan Rahmel,2013,https://link.springer.com/chapter/10.1007/978-1-4302-1629-2_12,Chapter
Using Template Overrides,Advanced Joomla!,,,,10.1007/978-1-4302-1629-2_4,Dan Rahmel,2013,https://link.springer.com/chapter/10.1007/978-1-4302-1629-2_4,Chapter
Creating Custom Taxonomies and Fields,Pro WordPress Theme Development,,,,10.1007/978-1-4302-5915-2_5,Adam Onishi,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5915-2_5,Chapter
Security Oracle Based on Tree Kernel Methods,"Trustworthy Eternal Systems via Evolving Software, Data and Knowledge",,,,10.1007/978-3-642-45260-4_3,Andrea AvanciniMariano Ceccato,2013,https://link.springer.com/chapter/10.1007/978-3-642-45260-4_3,Conference paper
Application Structure,Expert PHP and MySQL,,,,10.1007/978-1-4302-6008-0_5,Marc Rochkind,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6008-0_5,Chapter
Beginning Theme and Plugin Development,WordPress for Web Developers,,,,10.1007/978-1-4302-5867-4_11,Stephanie Leary,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5867-4_11,Chapter
The Database,Expert PHP and MySQL,,,,10.1007/978-1-4302-6008-0_4,Marc Rochkind,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6008-0_4,Chapter
Reports and Other Outputs,Expert PHP and MySQL,,,,10.1007/978-1-4302-6008-0_7,Marc Rochkind,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6008-0_7,Chapter
Security,Pro PHP Programming,,,,10.1007/978-1-4302-3561-3_11,Peter MacIntyreBrian DanchillaMladen Gogala,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3561-3_11,Chapter
Tainted Flow Analysis on e-SSA-Form Programs,Compiler Construction,,,,10.1007/978-3-642-19861-8_8,Andrei RimsaMarcelo d’AmorimFernando Magno Quintão Pereira,2011,https://link.springer.com/chapter/10.1007/978-3-642-19861-8_8,Conference paper
Refining Your Module,The Definitive Guide to Drupal 7,,,,10.1007/978-1-4302-3136-3_20,Benjamin Melançon,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3136-3_20,Chapter
Stranger: An Automata-Based String Analysis Tool for PHP,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-642-12002-2_13,Fang YuMuath AlkhalafTevfik Bultan,2010,https://link.springer.com/chapter/10.1007/978-3-642-12002-2_13,Conference paper
Strings and Regular Expressions,Beginning PHP and MySQL,,,,10.1007/978-1-4302-3115-8_9,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3115-8_9,Chapter
Preventing Cross-Site Scripting,Pro PHP Security,,,,10.1007/978-1-4302-3319-0_4,Chris SnyderThomas MyerMichael Southwell,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3319-0_4,Chapter
Creating Widgets,Beginning WordPress 3,,,,10.1007/978-1-4302-2896-7_8,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2896-7_8,Chapter
Web Services,Beginning PHP and MySQL,,,,10.1007/978-1-4302-3115-8_20,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3115-8_20,Chapter
"User Authentication, Authorization, and Logging",Pro PHP Security,,,,10.1007/978-1-4302-3319-0_10,Chris SnyderThomas MyerMichael Southwell,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3319-0_10,Chapter
"Views, Forms, Filters, and Validators",Beginning Zend Framework,,,,10.1007/978-1-4302-1826-5_4,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1826-5_4,Chapter
Secure PHP Programming,Beginning PHP and MySQL,,,,10.1007/978-1-4302-0299-8_21,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0299-8_21,Chapter
Strings and Regular Expressions,Beginning PHP and MySQL,,,,10.1007/978-1-4302-0299-8_9,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0299-8_9,Chapter
Forms,Beginning PHP and MySQL,,,,10.1007/978-1-4302-0299-8_13,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0299-8_13,Chapter
Web Services,Beginning PHP and MySQL,,,,10.1007/978-1-4302-0299-8_20,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0299-8_20,Chapter
Symbolic String Verification: An Automata-Based Approach,Model Checking Software,,,,10.1007/978-3-540-85114-1_21,Fang YuTevfik BultanMarco CovaOscar H. Ibarra,2008,https://link.springer.com/chapter/10.1007/978-3-540-85114-1_21,Conference paper
Styling the Web Application,Practical Web 2.0 Applications with PHP,,,,10.1007/978-1-4302-0475-6_6,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0475-6_6,Chapter
MVC and the Zend Framework,Beginning PHP and MySQL,,,,10.1007/978-1-4302-0299-8_24,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0299-8_24,Chapter
Introduction to Prototype and Scriptaculous,Practical Web 2.0 Applications with PHP,,,,10.1007/978-1-4302-0475-6_5,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0475-6_5,Chapter
Starting the TShirtShop Project,Beginning PHP and MySQL E-Commerce,,,,10.1007/978-1-4302-0291-2_3,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0291-2_3,Chapter
Catalog Administration: Departments and Categories,Beginning PHP and MySQL E-Commerce,,,,10.1007/978-1-4302-0291-2_10,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0291-2_10,Chapter
Symbolic Computation for Nonlinear Wave Resonances,Extreme Ocean Waves,,,,10.1007/978-1-4020-8314-3_6,E. KartashovaC. RaabCh. FeurerG. MayrhoferW. Schreiner,2008,https://link.springer.com/chapter/10.1007/978-1-4020-8314-3_6,Chapter
Creating the Product Catalog: Part 1,Beginning PHP and MySQL E-Commerce,,,,10.1007/978-1-4302-0291-2_4,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0291-2_4,Chapter
Secure PHP Programming,Beginning PHP and Oracle,,,,10.1007/978-1-4302-0367-4_21,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0367-4_21,Chapter
Strings and Regular Expressions,Beginning PHP and Oracle,,,,10.1007/978-1-4302-0367-4_9,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0367-4_9,Chapter
Forms,Beginning PHP and Oracle,,,,10.1007/978-1-4302-0367-4_13,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0367-4_13,Chapter
Web Services,Beginning PHP and Oracle,,,,10.1007/978-1-4302-0367-4_20,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0367-4_20,Chapter
Forms,Beginning Ajax with PHP,,,,10.1007/978-1-4302-0253-0_5,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0253-0_5,Chapter
MVC and the Zend Framework,Beginning PHP and Oracle,,,,10.1007/978-1-4302-0367-4_25,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0367-4_25,Chapter
Case Study: Using PHP for an XML Application,Beginning XML with DOM and Ajax,,,,10.1007/978-1-4302-0177-9_13,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0177-9_13,Chapter
Secure PHP Programming,Beginning PHP and MySQL 5,,,,10.1007/978-1-4302-0117-5_21,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0117-5_21,Chapter
Secure PHP Programming,Beginning PHP and PostgreSQL 8,,,,10.1007/978-1-4302-0136-6_21,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0136-6_21,Chapter
Strings and Regular Expressions,Beginning PHP and PostgreSQL 8,,,,10.1007/978-1-4302-0136-6_9,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0136-6_9,Chapter
Strings and Regular Expressions,Beginning PHP and MySQL 5,,,,10.1007/978-1-4302-0117-5_9,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0117-5_9,Chapter
Other XML Technologies and Extensions,Pro PHP XML and Web Services,,,,10.1007/978-1-4302-0139-7_21,Robert Richards,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0139-7_21,Chapter
Web Services,Beginning PHP and MySQL 5,,,,10.1007/978-1-4302-0117-5_20,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0117-5_20,Chapter
Web Services,Beginning PHP and PostgreSQL 8,,,,10.1007/978-1-4302-0136-6_20,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0136-6_20,Chapter
PHP,The Definitive Guide to MySQL5,,,,10.1007/978-1-4302-0071-0_15,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0071-0_15,Chapter
Using Regular Expressions,PHP 5 Recipes,,,,10.1007/978-1-4302-0070-3_9,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0070-3_9,Chapter
Creating and Using Forms,PHP 5 Recipes,,,,10.1007/978-1-4302-0070-3_13,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0070-3_13,Chapter
Simple Web Mail System That Makes the Best Use of the Senior Citizens Social Experience,Knowledge-Based Intelligent Information and Engineering Systems,,,,10.1007/11553939_177,Kiichirou SasakiYurie IribeMasato GotoMamoru EndoTakami YasudaShigeki Yoko,2005,https://link.springer.com/chapter/10.1007/11553939_177,Conference paper
Preventing Cross-Site Scripting,Pro PHP Security,,,,10.1007/978-1-4302-0057-4_13,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0057-4_13,Chapter
PHP,The Handbook of Data Communications and Networks,,,,10.1007/978-1-4020-7870-5_93,W. J. Buchanan,2004,https://link.springer.com/chapter/10.1007/978-1-4020-7870-5_93,Chapter
PHP: Library Management,The Definitive Guide to MySQL,,,,10.1007/978-1-4302-0669-9_12,Michael Kofler,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0669-9_12,Chapter
PHP: Discussion Forum,The Definitive Guide to MySQL,,,,10.1007/978-1-4302-0669-9_13,Michael Kofler,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0669-9_13,Chapter
PHP: Fundamentals and Programming Techniques,The Definitive Guide to MySQL,,,,10.1007/978-1-4302-0669-9_11,Michael Kofler,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0669-9_11,Chapter
String Manipulation,PHP and MySQL Manual,,,,10.1007/978-0-85729-404-3_17,Simon StobartMike Vassileiou,2004,https://link.springer.com/chapter/10.1007/978-0-85729-404-3_17,Chapter
Debugging and Error Handling,PHP Web Development with Macromedia Dreamweaver MX 2004,,,,10.1007/978-1-4302-0701-6_8,Allan KentDavid PowersRachel Andrew,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0701-6_8,Chapter
Profiling and Debugging with Xdebug,"Essential PHP Tools: Modules, Extensions, and Accelerators",,,,10.1007/978-1-4302-0714-6_12,David Sklar,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0714-6_12,Chapter
Templating with Smarty,"Essential PHP Tools: Modules, Extensions, and Accelerators",,,,10.1007/978-1-4302-0714-6_4,David Sklar,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0714-6_4,Chapter
"Working with Authentication, Users, and Passwords","Essential PHP Tools: Modules, Extensions, and Accelerators",,,,10.1007/978-1-4302-0714-6_10,David Sklar,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0714-6_10,Chapter
PHP and PostgreSQL,Professional PHP4,,,,10.1007/978-1-4302-1120-4_19,Luis ArgerichWankyu ChoiJohn CoggeshallKen EgervariMartin GeislerZak GreantAndrew HillChris HubbardJames MooreDevon O’DellJon PariseHarish RawatTarique SaniChristopher ScolloDeepak ThomasChris Ullman,2003,https://link.springer.com/chapter/10.1007/978-1-4302-1120-4_19,Chapter
PHP Fundamentals,Professional PHP4,,,,10.1007/978-1-4302-1120-4_4,Luis ArgerichWankyu ChoiJohn CoggeshallKen EgervariMartin GeislerZak GreantAndrew HillChris HubbardJames MooreDevon O’DellJon PariseHarish RawatTarique SaniChristopher ScolloDeepak ThomasChris Ullman,2003,https://link.springer.com/chapter/10.1007/978-1-4302-1120-4_4,Chapter
PHP and MySQL,Professional PHP4,,,,10.1007/978-1-4302-1120-4_18,Luis ArgerichWankyu ChoiJohn CoggeshallKen EgervariMartin GeislerZak GreantAndrew HillChris HubbardJames MooreDevon O’DellJon PariseHarish RawatTarique SaniChristopher ScolloDeepak ThomasChris Ullman,2003,https://link.springer.com/chapter/10.1007/978-1-4302-1120-4_18,Chapter
PHP and ODBC,Professional PHP4,,,,10.1007/978-1-4302-1120-4_20,Luis ArgerichWankyu ChoiJohn CoggeshallKen EgervariMartin GeislerZak GreantAndrew HillChris HubbardJames MooreDevon O’DellJon PariseHarish RawatTarique SaniChristopher ScolloDeepak ThomasChris Ullman,2003,https://link.springer.com/chapter/10.1007/978-1-4302-1120-4_20,Chapter
User Privilege System,Professional PHP4,,,,10.1007/978-1-4302-1120-4_27,Luis ArgerichWankyu ChoiJohn CoggeshallKen EgervariMartin GeislerZak GreantAndrew HillChris HubbardJames MooreDevon O’DellJon PariseHarish RawatTarique SaniChristopher ScolloDeepak ThomasChris Ullman,2003,https://link.springer.com/chapter/10.1007/978-1-4302-1120-4_27,Chapter
Security,Professional PHP4,,,,10.1007/978-1-4302-1120-4_24,Luis ArgerichWankyu ChoiJohn CoggeshallKen EgervariMartin GeislerZak GreantAndrew HillChris HubbardJames MooreDevon O’DellJon PariseHarish RawatTarique SaniChristopher ScolloDeepak ThomasChris Ullman,2003,https://link.springer.com/chapter/10.1007/978-1-4302-1120-4_24,Chapter
PHP,The Complete Handbook of the Internet,,,,10.1007/978-0-306-48331-8_48,W. J. Buchanan,2002,https://link.springer.com/chapter/10.1007/978-0-306-48331-8_48,Chapter
File I/O and the File System,A Programmer’s Introduction to PHP 4.0,,,,10.1007/978-1-4302-0856-3_7,W. J. Gilmore,2001,https://link.springer.com/chapter/10.1007/978-1-4302-0856-3_7,Chapter
Strings and Regular Expressions,A Programmer’s Introduction to PHP 4.0,,,,10.1007/978-1-4302-0856-3_8,W. J. Gilmore,2001,https://link.springer.com/chapter/10.1007/978-1-4302-0856-3_8,Chapter
