Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
A Content Management System,An Introduction to PHP,,,,10.1007/979-8-8688-0177-8_12,Mark Simon,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0177-8_12,Chapter
Using and Creating Components with Composer,"PHP 8 Objects, Patterns, and Practice: Volume 2",,,,10.1007/979-8-8688-0779-4_5,Matt Zandstra,2025,https://link.springer.com/chapter/10.1007/979-8-8688-0779-4_5,Chapter
Infragenie: Living Software Architecture Diagrams From Docker Compose Files,Software Architecture. ECSA 2025 Tracks and Workshops,,,,10.1007/978-3-032-04403-7_2,Ricardo FerreiraFilipe F. CorreiaPaulo G. G. Queiroz,2026,https://link.springer.com/chapter/10.1007/978-3-032-04403-7_2,Conference paper
Managing HPC Cluster for&#xa0;Research and&#xa0;Teaching Workload,Computational Science and Computational Intelligence,,,,10.1007/978-3-031-95133-6_24,Mohamed KhalefaShebuti RayanaKinning PoonChristos NoutsosRenu Balyan,2025,https://link.springer.com/chapter/10.1007/978-3-031-95133-6_24,Conference paper
Continuous Integration,"PHP 8 Objects, Patterns, and Practice: Volume 2",,,,10.1007/979-8-8688-0779-4_12,Matt Zandstra,2025,https://link.springer.com/chapter/10.1007/979-8-8688-0779-4_12,Chapter
Testing with PHPUnit,"PHP 8 Objects, Patterns, and Practice: Volume 2",,,,10.1007/979-8-8688-0779-4_7,Matt Zandstra,2025,https://link.springer.com/chapter/10.1007/979-8-8688-0779-4_7,Chapter
What Are Your Choices? Visualization of the Behavioral Log Analytics Using Interactive Nonlinear Stories,Advances in Network-Based Information Systems,,,,10.1007/978-3-031-72325-4_10,Jun Iio,2024,https://link.springer.com/chapter/10.1007/978-3-031-72325-4_10,Conference paper
Backups and Sites,Designing Websites with Publii and GitHub Pages,,,,10.1007/979-8-8688-1195-1_9,Brad Moore,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1195-1_9,Chapter
Some Pattern Principles,"PHP 8 Objects, Patterns, and Practice: Volume 1",,,,10.1007/979-8-8688-0482-3_8,Matt Zandstra,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0482-3_8,Chapter
Managing Data,An Introduction to PHP,,,,10.1007/979-8-8688-0177-8_9,Mark Simon,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0177-8_9,Chapter
The Image Gallery,An Introduction to PHP,,,,10.1007/979-8-8688-0177-8_8,Mark Simon,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0177-8_8,Chapter
Web Scraping: Data Extraction from Websites,An Introduction to Web Mining,,,,10.1007/978-3-031-96638-5_4,Ulrich Matter,2025,https://link.springer.com/chapter/10.1007/978-3-031-96638-5_4,Chapter
Using ChatGPT for Code Generation in Computer Programs,Exploring the Power of ChatGPT,,,,10.1007/978-1-4842-9529-8_15,Eric Sarrion,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9529-8_15,Chapter
"Innovative Offline Learning: AI-Driven Transcription, Real-Time Communication, and Learning Management Systems for Remote Education",Smart Trends in Computing and Communications,,,,10.1007/978-981-96-7505-0_43,Atharva Madhukar NimbalkarMadhukar NimbalkarMadhura GondhalekarYashvendra Singh DhandalParikshit MahallePankaj ChandreJanki Barot,2026,https://link.springer.com/chapter/10.1007/978-981-96-7505-0_43,Conference paper
Evaluation,Mode-Switching for Resilient Security,,,,10.1007/978-3-658-49306-6_5,Michael Riegler,2025,https://link.springer.com/chapter/10.1007/978-3-658-49306-6_5,Chapter
Advanced WordPress Customization Techniques,Pro WordPress,,,,10.1007/979-8-8688-0971-2_4,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0971-2_4,Chapter
Advanced Routing Techniques,Building Real-Time Marvels with Laravel,,,,10.1007/978-1-4842-9789-6_2,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/978-1-4842-9789-6_2,Chapter
Methodology for Constructing a Knowledgebase for Plant Gene Regulation Information,Plant Gene Regulatory Networks,,,,10.1007/978-1-0716-3354-0_17,Hadi Nayebi GavganiErich GrotewoldJohn Gray,2023,https://link.springer.com/chapter/10.1007/978-1-0716-3354-0_17,Protocol
Pulling Data from Multiple Tables,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_17,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_17,Chapter
PEATmoss: A Gene Expression Atlas for Bryophytes,Plant Genomic and Cytogenetic Databases,,,,10.1007/978-1-0716-3389-2_8,Noe Fernandez-Pozo,2023,https://link.springer.com/chapter/10.1007/978-1-0716-3389-2_8,Protocol
Miscellaneous Additions,PHP 8 Revealed,,,,10.1007/978-1-4842-6818-6_13,Gunnard Engebreth,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6818-6_13,Chapter
Advanced UI/UX Design Patterns for Laravel,Building Real-Time Marvels with Laravel,,,,10.1007/978-1-4842-9789-6_20,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/978-1-4842-9789-6_20,Chapter
Ecosystem,Effective Remote Teams,,,,10.1007/979-8-8688-1303-0_4,Carleton DiLeoJennifer Reyes,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1303-0_4,Chapter
Creating Your First Infographic Projects,Creating Infographics with Adobe Illustrator: Volume 1,,,,10.1007/979-8-8688-0005-4_9,Jennifer Harder,2023,https://link.springer.com/chapter/10.1007/979-8-8688-0005-4_9,Chapter
Creating a Dynamic Photo Gallery,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_14,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_14,Chapter
Templates,High-Performance Web Apps with FastAPI,,,,10.1007/978-1-4842-9178-8_4,Malhar Lathkar,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9178-8_4,Chapter
User Interfaces: How Do I Input and Output Data?,Learn coding with Python and JavaScript,,,,10.1007/978-3-658-42912-6_32,Joachim L. Zuckarelli,2024,https://link.springer.com/chapter/10.1007/978-3-658-42912-6_32,Chapter
Managing Content,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_15,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_15,Chapter
Functions,An Introduction to Programming Languages: Simultaneous Learning in Multiple Coding Environments,,,,10.1007/978-3-031-23277-0_8,Paul A. Gagniuc,2023,https://link.springer.com/chapter/10.1007/978-3-031-23277-0_8,Chapter
Styling the Site,Practical Next.js for E-Commerce,,,,10.1007/978-1-4842-9612-7_5,Alex Libby,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9612-7_5,Chapter
GUI Customization and Settings,Mastering UltraEdit,,,,10.1007/979-8-8688-1160-9_4,Devid Espenschied,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1160-9_4,Chapter
Building the Basic Blog System,PHP 8 for Absolute Beginners,,,,10.1007/978-1-4842-8205-2_7,Jason LengstorfThomas Blom HansenSteve Prettyman,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8205-2_7,Chapter
The Future of&#xa0;Grading: Can LLMs Accurately Score Student Work?,"Proceedings of the Future Technologies Conference (FTC) 2025, Volume 4",,,,10.1007/978-3-032-07992-3_18,Mithunan SivakumarAli Shariq ImranZenun KastratiAhmet SoyluMuhamet Kastrati,2026,https://link.springer.com/chapter/10.1007/978-3-032-07992-3_18,Conference paper
The Essentials for Building Your Own Platform,Build Your Own IoT Platform,,,,10.1007/978-1-4842-8073-7_3,Anand Tamboli,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8073-7_3,Chapter
Prototype Development,A Software Framework for Mobile Apps in the Museum Application Domain,,,,10.1007/978-3-658-44367-2_7,Tobias Baumgärtner,2024,https://link.springer.com/chapter/10.1007/978-3-658-44367-2_7,Chapter
Detection and&#xa0;Analysis of&#xa0;Drug Non-compliance in&#xa0;Internet Fora Using Information Retrieval Approaches,Computational Linguistics and Intelligent  Text Processing,,,,10.1007/978-3-031-24337-0_11,Sam BigeardFrantz ThiessardNatalia Grabar,2023,https://link.springer.com/chapter/10.1007/978-3-031-24337-0_11,Conference paper
How to Write PHP Scripts,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_3,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_3,Chapter
Prerequisites,Practical Marko,,,,10.1007/979-8-8688-1483-9_2,Damodaran Chingleput Sathyakumar,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1483-9_2,Chapter
Apache Web Server,Using and Administering Linux: Volume 3,,,,10.1007/978-1-4842-9786-5_51,David Both,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9786-5_51,Chapter
Enhancing Medical Device Security: Exploring the Exploitability and Impact of GUI Vulnerabilities Through a Hacking Tool Experiment,AI Applications in Cyber Security and Communication Networks,,,,10.1007/978-981-97-3973-8_27,Jan J. K. KüfnerSabeen TahirSheikh Tahir BakhshLinda MohaisenSamuel Danso,2024,https://link.springer.com/chapter/10.1007/978-981-97-3973-8_27,Conference paper
PRELIMINARY MODELING AND VERIFICATION OF DRAGRACER RIBBON TETHER PERFORMANCE FOR DEORBITING APPLICATIONS,"Proceedings of the 44th Annual American Astronautical Society Guidance, Navigation, and Control Conference, 2022",,,,10.1007/978-3-031-51928-4_49,Leonard D. VanceJekan ThangavelauthamRiya RajpurohitJason Dylla,2024,https://link.springer.com/chapter/10.1007/978-3-031-51928-4_49,Conference paper
Connecting to a&#xa0;Database with PHP and SQL,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_13,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_13,Chapter
The Alexa Versus Alexa Attack,Hacking Voice-Controllable Devices,,,,10.1007/978-3-031-88145-9_5,Sergio EspositoDaniele SgandurraGiampaolo BellaDaniel O’Keeffe,2026,https://link.springer.com/chapter/10.1007/978-3-031-88145-9_5,Chapter
Basic Blog: Images and Authentication,PHP 8 for Absolute Beginners,,,,10.1007/978-1-4842-8205-2_9,Jason LengstorfThomas Blom HansenSteve Prettyman,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8205-2_9,Chapter
Python for LLMs,Introduction to Python and Large Language Models,,,,10.1007/979-8-8688-0540-0_3,Dilyan Grigorov,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0540-0_3,Chapter
Managing Multiple Database Tables,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_18,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_18,Chapter
Slots,Developing Web Components with TypeScript,,,,10.1007/978-1-4842-6840-7_6,Jörg Krause,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6840-7_6,Chapter
Introduction to Programming,The Python Workbook,,,,10.1007/978-3-031-84560-4_1,Ben Stephenson,2025,https://link.springer.com/chapter/10.1007/978-3-031-84560-4_1,Chapter
Vulnerabilities and&#xa0;Attacks,The Computer Security Workbook,,,,10.1007/978-3-031-88142-8_5,Juan Tapiador,2025,https://link.springer.com/chapter/10.1007/978-3-031-88142-8_5,Chapter
Building a Simple GUI,Beginning PyQt,,,,10.1007/978-1-4842-7999-1_2,Joshua M Willman,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7999-1_2,Chapter
Maude as&#xa0;a&#xa0;Library: An Efficient All-Purpose Programming Interface,Rewriting Logic and Its Applications,,,,10.1007/978-3-031-12441-9_14,Rubén Rubio,2022,https://link.springer.com/chapter/10.1007/978-3-031-12441-9_14,Conference paper
Analyzing Technical Debt by Mapping Production Logs with Source Code,The Recent Advances in Transdisciplinary Data Science,,,,10.1007/978-3-031-23387-6_15,Dipta DasRofiqul IslamSamuel KimTomas CernyKarel FrajtakMiroslav BuresPavel Tisnovsky,2022,https://link.springer.com/chapter/10.1007/978-3-031-23387-6_15,Conference paper
On the Automated Processing of User Feedback,Handbook on Natural Language Processing for Requirements Engineering,,,,10.1007/978-3-031-73143-3_10,Walid MaalejVolodymyr BiryukJialiang WeiFabian Panse,2025,https://link.springer.com/chapter/10.1007/978-3-031-73143-3_10,Chapter
Running Online Services Using PHP Sockets,Web-Based Projects that Rock the Class,,,,10.1007/978-1-4842-4463-0_10,Christos Karayiannis,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4463-0_10,Chapter
Guide 5: Creating Your First Stand-Alone Extension,The TYPO3 Guidebook,,,,10.1007/978-1-4842-6525-3_9,Felicity BrandHeather McNameeJeffrey A. McGuire,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6525-3_9,Chapter
Getting Started with Python Programs in Visual Studio Code,Optimizing Visual Studio Code for Python Development,,,,10.1007/978-1-4842-7344-9_2,Sufyan bin Uzayr,2021,https://link.springer.com/chapter/10.1007/978-1-4842-7344-9_2,Chapter
Configuring Options,Beginning Eleventy,,,,10.1007/978-1-4842-8315-8_5,Alex Libby,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8315-8_5,Chapter
Learn Python Basics on Windows,Introduction to Python Network Automation Volume I - Laying the Groundwork,,,,10.1007/979-8-8688-0146-4_2,Brendan Choi,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0146-4_2,Chapter
PyBit Forensic Investigation,A Practical Hands-on Approach to Database Forensics,,,,10.1007/978-3-031-16127-8_5,Benno KrauseKim-Kwang Raymond ChooNhien-An Le-Khac,2022,https://link.springer.com/chapter/10.1007/978-3-031-16127-8_5,Chapter
Introduction: Boundary Practice,Directing Desire,,,,10.1007/978-3-031-31222-9_1,Kari Barclay,2023,https://link.springer.com/chapter/10.1007/978-3-031-31222-9_1,Chapter
Building an Object-Relational Mapper Library,Pro PHP 8 MVC,,,,10.1007/978-1-4842-6957-2_7,Christopher Pitt,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6957-2_7,Chapter
Developer-Proof Prevention of SQL Injections,Foundations and Practice of Security,,,,10.1007/978-3-030-70881-8_6,Judicaël Courant,2021,https://link.springer.com/chapter/10.1007/978-3-030-70881-8_6,Conference paper
Programming == Joy: A Whistle-Stop Tour of Ruby and Object Orientation,Beginning Ruby 3,,,,10.1007/978-1-4842-6324-2_2,Carleton DiLeoPeter Cooper,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6324-2_2,Chapter
Proactive Detection of Phishing Kit Traffic,Applied Cryptography and Network Security,,,,10.1007/978-3-030-78375-4_11,Qian CuiGuy-Vincent JourdanGregor V. BochmannIosif-Viorel Onut,2021,https://link.springer.com/chapter/10.1007/978-3-030-78375-4_11,Conference paper
Interface Definitions,Crafting Great APIs with Domain-Driven Design,,,,10.1007/979-8-8688-1457-0_6,Annegret JunkerFabrizio Lazzaretti,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1457-0_6,Chapter
Other Useful Skills to Master,Productive and Efficient Data Science with Python,,,,10.1007/978-1-4842-8121-5_12,Tirthajyoti Sarkar,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8121-5_12,Chapter
The Problematics of Representing Sense of Place,"Sense of Place, Identity and the Revisioning of Curriculum",,,,10.1007/978-981-99-4266-4_7,Terry Locke,2023,https://link.springer.com/chapter/10.1007/978-981-99-4266-4_7,Chapter
Building a Validator,Pro PHP 8 MVC,,,,10.1007/978-1-4842-6957-2_5,Christopher Pitt,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6957-2_5,Chapter
PHP Basics,Beginning PHP and MySQL,,,,10.1007/978-1-4302-6044-8_3,Frank M. Kromann,2018,https://link.springer.com/chapter/10.1007/978-1-4302-6044-8_3,Chapter
Agile Tools: Toolbox for Product Owners &amp; Agile Teams,Large-Scale Agile Frameworks,,,,10.1007/978-3-662-67782-7_7,Sascha Block,2023,https://link.springer.com/chapter/10.1007/978-3-662-67782-7_7,Chapter
Setting Up an Email Server,Practical Linux DevOps,,,,10.1007/978-1-4842-8318-9_4,John S. Tonello,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8318-9_4,Chapter
A Well-Rounded Engineer,Learn Rails 6,,,,10.1007/978-1-4842-6026-5_10,Adam Notodikromo,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6026-5_10,Chapter
"Potential of CRISPR/Cas9-Based Genome Editing in the Fields of Industrial Biotechnology: Strategies, Challenges, and Applications",Industrial Microbiology and Biotechnology,,,,10.1007/978-981-16-5214-1_23,Ashwani Kumar VermaDixita ChettriAnil Kumar Verma,2022,https://link.springer.com/chapter/10.1007/978-981-16-5214-1_23,Chapter
Advanced Spring Configuration and Spring Boot,Pro Spring 6 with Kotlin,,,,10.1007/978-1-4842-9557-1_4,Peter SpäthIuliana CosminaRob HarropChris Schaefer,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9557-1_4,Chapter
Creating Custom Data Connectors,Beginning Power Apps,,,,10.1007/978-1-4842-6683-0_24,Tim Leung,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6683-0_24,Chapter
Object-Oriented Internet Cloud Interoperability,Computational Science – ICCS 2021,,,,10.1007/978-3-030-77970-2_43,Mariusz PostółPiotr Szymczak,2021,https://link.springer.com/chapter/10.1007/978-3-030-77970-2_43,Conference paper
Cache,Webpack for Beginners,,,,10.1007/978-1-4842-5896-5_4,Mohamed Bouzid,2020,https://link.springer.com/chapter/10.1007/978-1-4842-5896-5_4,Chapter
Agile Test Automation,Agile Testing,,,,10.1007/978-3-030-73209-7_7,Manfred BaumgartnerMartin KlonkChristian MastnakHelmut PichlerRichard SeidlSiegfried Tanczos,2021,https://link.springer.com/chapter/10.1007/978-3-030-73209-7_7,Chapter
Advanced Spring Configuration and Spring Boot,Pro Spring 6,,,,10.1007/978-1-4842-8640-1_4,Iuliana CosminaRob HarropChris SchaeferClarence Ho,2023,https://link.springer.com/chapter/10.1007/978-1-4842-8640-1_4,Chapter
Creating a Custom Integration with the Dialogflow SDK,The Definitive Guide to Conversational AI with Dialogflow and Google Cloud,,,,10.1007/978-1-4842-7014-1_11,Lee Boonstra,2021,https://link.springer.com/chapter/10.1007/978-1-4842-7014-1_11,Chapter
Domain-Driven What?,Domain-Driven Laravel,,,,10.1007/978-1-4842-6023-4_3,Jesse Griffin,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6023-4_3,Chapter
MySQL Extension Automatic Porting to PDO for PHP Migration and Security Improvement,Computer Information Systems and Industrial Management,,,,10.1007/978-3-319-99954-8_38,Fabio MondinAgostino Cortesi,2018,https://link.springer.com/chapter/10.1007/978-3-319-99954-8_38,Conference paper
First Things Rails,Learn Rails 6,,,,10.1007/978-1-4842-6026-5_1,Adam Notodikromo,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6026-5_1,Chapter
On the Time Performance of Automated Fixes,Proceedings of 6th International Conference in Software Engineering for Defence Applications,,,,10.1007/978-3-030-14687-0_28,Jooyong Yi,2020,https://link.springer.com/chapter/10.1007/978-3-030-14687-0_28,Conference paper
Gamification in Human-Computer Interaction,Human-Computer Interaction in Game Development with Python,,,,10.1007/978-1-4842-8182-6_7,Joseph Thachil GeorgeMeghna Joseph George,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8182-6_7,Chapter
Web Applications,Cyber Operations,,,,10.1007/978-1-4842-4294-0_21,Mike O’Leary,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4294-0_21,Chapter
Data Engineering and Exploratory Data Analysis Techniques,Machine Learning and Artificial Intelligence for Agricultural Economics,,,,10.1007/978-3-030-77485-1_2,Chandrasekar Vuppalapati,2021,https://link.springer.com/chapter/10.1007/978-3-030-77485-1_2,Chapter
CMM: A Combination-Based Mutation Method for SQL Injection,Structured Object-Oriented Formal Language and Method,,,,10.1007/978-3-030-41418-4_23,Jing ZhaoTianran DongYang ChengYanbin Wang,2020,https://link.springer.com/chapter/10.1007/978-3-030-41418-4_23,Conference paper
Getting Started with PyQt,Beginning PyQt,,,,10.1007/978-1-4842-5857-6_2,Joshua M. Willman,2020,https://link.springer.com/chapter/10.1007/978-1-4842-5857-6_2,Chapter
Pulling Data from Multiple Tables,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_17,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_17,Chapter
Apache Web Server,Using and Administering Linux: Volume 3,,,,10.1007/978-1-4842-5485-1_10,David Both,2020,https://link.springer.com/chapter/10.1007/978-1-4842-5485-1_10,Chapter
React Components,Pro MERN Stack,,,,10.1007/978-1-4842-4391-6_3,Vasan Subramanian,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4391-6_3,Chapter
Creating a Dynamic Photo Gallery,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_14,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_14,Chapter
Sidecar: Augmenting Word Embedding Models with Expert Knowledge,Advances in Information and Communication,,,,10.1007/978-3-030-39442-4_39,Mathieu LemayDaniel ShapiroMary Kate MacPhersonKieran YeeHamza QassoudMiodrag Bolic,2020,https://link.springer.com/chapter/10.1007/978-3-030-39442-4_39,Conference paper
macOS Server,Apple macOS and iOS System Administration,,,,10.1007/978-1-4842-5820-0_7,Drew Smith,2020,https://link.springer.com/chapter/10.1007/978-1-4842-5820-0_7,Chapter
Managing Content,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_15,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_15,Chapter
"Authentication, Authorization, and Middleware",Beginning Laravel,,,,10.1007/978-1-4842-4991-8_8,Sanjib Sinha,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4991-8_8,Chapter
Handling User Data and Redirects,Beginning Laravel,,,,10.1007/978-1-4842-4991-8_6,Sanjib Sinha,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4991-8_6,Chapter
The Essentials for Building Your Own Platform,Build Your Own IoT Platform,,,,10.1007/978-1-4842-4498-2_3,Anand Tamboli,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4498-2_3,Chapter
DeepHTTP: Anomalous HTTP Traffic Detection and Malicious Pattern Mining Based on Deep Learning,Cyber Security,,,,10.1007/978-981-33-4922-3_11,Yuqi YuHanbing YanYuan MaHao ZhouHongchao Guan,2020,https://link.springer.com/chapter/10.1007/978-981-33-4922-3_11,Conference paper
Events and Broadcasting,Beginning Laravel,,,,10.1007/978-1-4842-4991-8_11,Sanjib Sinha,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4991-8_11,Chapter
Manipulating Content and Media,Practical Hexo,,,,10.1007/978-1-4842-6089-0_2,Alex Libby,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6089-0_2,Chapter
Add the Finishing Touches: Security and Validation,"Practical PHP 7, MySQL 8, and MariaDB Website Databases",,,,10.1007/978-1-4842-3843-1_6,Adrian W. WestSteve Prettyman,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3843-1_6,Chapter
Create Web Pages That Interact with Users,"Practical PHP 7, MySQL 8, and MariaDB Website Databases",,,,10.1007/978-1-4842-3843-1_2,Adrian W. WestSteve Prettyman,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3843-1_2,Chapter
Text Web Templates Considered Harmful,Web Information Systems and Technologies,,,,10.1007/978-3-030-61750-9_4,Fernando Miguel CarvalhoLuis DuarteJulien Gouesse,2020,https://link.springer.com/chapter/10.1007/978-3-030-61750-9_4,Conference paper
Using CGI and Python,Foundation Dynamic Web Pages with Python,,,,10.1007/978-1-4842-6339-6_3,David Ashley,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6339-6_3,Chapter
Prototyping and environments,Advanced Python Development,,,,10.1007/978-1-4842-5793-7_1,Matthew Wilkes,2020,https://link.springer.com/chapter/10.1007/978-1-4842-5793-7_1,Chapter
Create a Product Catalog,"Practical PHP 7, MySQL 8, and MariaDB Website Databases",,,,10.1007/978-1-4842-3843-1_8,Adrian W. WestSteve Prettyman,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3843-1_8,Chapter
Extracting JSON Values with JsonPath,Java XML and JSON,,,,10.1007/978-1-4842-4330-5_10,Jeff Friesen,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4330-5_10,Chapter
Managing Multiple Database Tables,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_18,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_18,Chapter
A Human-Friendly Query Generation Frontend for a Scientific Events Knowledge Graph,Digital Libraries for Open Knowledge,,,,10.1007/978-3-030-30760-8_18,Said FathallaChristoph LangeSören Auer,2019,https://link.springer.com/chapter/10.1007/978-3-030-30760-8_18,Conference paper
A Cloud-Based Intelligent Toll Collection System for Smart Cities,Smart and Innovative Trends in Next Generation Computing Technologies,,,,10.1007/978-981-10-8657-1_50,Segun I. PopoolaOluwafunso A. PopoolaAdeniran I. OluwarantiAderemi A. AtayeroJoke A. BadejoSanjay Misra,2018,https://link.springer.com/chapter/10.1007/978-981-10-8657-1_50,Conference paper
"Protecting IoT and ICS Platforms Against Advanced Persistent Threat Actors: Analysis of APT1, Silent Chollima and Molerats",Handbook of Big Data and IoT Security,,,,10.1007/978-3-030-10543-3_10,Samuel GroobyTooska DargahiAli Dehghantanha,2019,https://link.springer.com/chapter/10.1007/978-3-030-10543-3_10,Chapter
