Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Merleau-Ponty, Maurice (1908–1961)",Encyclopedia of Phenomenology,,,,10.1007/978-3-030-47253-5_54-2,David Morris,2025,https://link.springer.com/rwe/10.1007/978-3-030-47253-5_54-2,Living reference work entry
PHP: A Quick Reference,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_4,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_4,Chapter
Managing Multiple Database Tables,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_18,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_18,Chapter
Mining Dependability Properties from System Logs: What We Learned in the Last 40 Years,System Dependability and Analytics,,,,10.1007/978-3-031-02063-6_12,Marcello CinqueDomenico CotroneoAntonio Pecchia,2023,https://link.springer.com/chapter/10.1007/978-3-031-02063-6_12,Chapter
Building a Router,Pro PHP 8 MVC,,,,10.1007/978-1-4842-6957-2_3,Christopher Pitt,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6957-2_3,Chapter
SoK: Secure Memory Allocation,Cryptology and Network Security,,,,10.1007/978-3-030-92548-2_20,Bojan NovkovićMarin Golub,2021,https://link.springer.com/chapter/10.1007/978-3-030-92548-2_20,Conference paper
Foundational Bootcamp,Domain-Driven Laravel,,,,10.1007/978-1-4842-6023-4_2,Jesse Griffin,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6023-4_2,Chapter
Working with Calculated Data,Leveling Up with SQL,,,,10.1007/978-1-4842-9685-1_4,Mark Simon,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9685-1_4,Chapter
MICROGRAVITY RESTART OF LIQUID ROCKET ENGINE WITH LOW PROPELLANT RESIDUALS,"Proceedings of the 44th Annual American Astronautical Society Guidance, Navigation, and Control Conference, 2022",,,,10.1007/978-3-031-51928-4_46,Alvaro Romero-CalvoVladislav UrbanskyVadim YudintsevHanspeter SchaubValeriy Trushlyakov,2024,https://link.springer.com/chapter/10.1007/978-3-031-51928-4_46,Conference paper
PHP Basics,Beginning PHP and MySQL,,,,10.1007/978-1-4302-6044-8_3,Frank M. Kromann,2018,https://link.springer.com/chapter/10.1007/978-1-4302-6044-8_3,Chapter
Lightening Your Workload with Includes,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_5,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_5,Chapter
Introducing PHP,Beginning PHP and MySQL,,,,10.1007/978-1-4302-6044-8_1,Frank M. Kromann,2018,https://link.springer.com/chapter/10.1007/978-1-4302-6044-8_1,Chapter
The Limitations of Party Influence,Toppling Trump,,,,10.1007/978-3-031-55401-8_5,Samuel J. BestJeffrey W. Ladewig,2024,https://link.springer.com/chapter/10.1007/978-3-031-55401-8_5,Chapter
A Design Framework for Building a Virtual Community of Practice,The Challenges of the Digital Transformation in Education,,,,10.1007/978-3-030-11932-4_41,Olga Fragou,2020,https://link.springer.com/chapter/10.1007/978-3-030-11932-4_41,Conference paper
Oracle Processes,Expert Oracle Database Architecture,,,,10.1007/978-1-4842-7499-6_5,Darl KuhnThomas Kyte,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7499-6_5,Chapter
Psychoanalysing Technoscience,Continental Philosophy of Technoscience,,,,10.1007/978-3-030-84570-4_4,Hub Zwart,2022,https://link.springer.com/chapter/10.1007/978-3-030-84570-4_4,Chapter
PHP Basics,PHP 7 Zend Certification Study Guide,,,,10.1007/978-1-4842-3246-0_1,Andrew Beak,2017,https://link.springer.com/chapter/10.1007/978-1-4842-3246-0_1,Chapter
Uploading Files,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_9,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_9,Chapter
Climate Change Litigation in Canada,Comparative Climate Change Litigation: Beyond the Usual Suspects,,,,10.1007/978-3-030-46882-8_8,Catherine ChoquetteDustin KlaudtLaura Shay Lynes,2021,https://link.springer.com/chapter/10.1007/978-3-030-46882-8_8,Chapter
Introducing .NET Core,Pro C# 8 with .NET Core 3,,,,10.1007/978-1-4842-5756-2_1,Andrew TroelsenPhil Japikse,2020,https://link.springer.com/chapter/10.1007/978-1-4842-5756-2_1,Chapter
"Ambedkar and Gandhi: Self, Community and God",The Ambedkar–Gandhi Debate,,,,10.1007/978-981-16-8686-3_3,Bindu Puri,2022,https://link.springer.com/chapter/10.1007/978-981-16-8686-3_3,Chapter
"A Youth Between Defeat and Liberation, 1806–1830",Prussian Conservatism 1815-1856,,,,10.1007/978-3-030-81070-2_2,Laura Claudia Achtelstetter,2021,https://link.springer.com/chapter/10.1007/978-3-030-81070-2_2,Chapter
"Endangered Species, Fragile Marine Ecosystems, and the Philippines",Endangered Species and Fragile Ecosystems in the South China Sea,,,,10.1007/978-981-13-9813-1_2,Alfredo C. Robles Jr.,2020,https://link.springer.com/chapter/10.1007/978-981-13-9813-1_2,Chapter
An Approach to Advance STEM Education Practices Based on IoT Technologies and the CoPs Paradigm,Computer Supported Education,,,,10.1007/978-3-030-21151-6_7,Christos GoumopoulosAthanasios IossifidesOlga FragouIoannis D. ZaharakisAchilles Kameas,2019,https://link.springer.com/chapter/10.1007/978-3-030-21151-6_7,Conference paper
The Three Foundations of Kyoto’s Traditional Culture,The Kyoto Manifesto for Global Economics,,,,10.1007/978-981-10-6478-4_6,Manami Oka,2018,https://link.springer.com/chapter/10.1007/978-981-10-6478-4_6,Chapter
Urban Growth,Contemporary Environmental Problems in Nepal,,,,10.1007/978-3-030-50168-6_4,Keshav BhattaraiDennis Conway,2021,https://link.springer.com/chapter/10.1007/978-3-030-50168-6_4,Chapter
Tectonics of the Himalaya,Tectonics of the Indian Subcontinent,,,,10.1007/978-3-030-42845-7_6,A. K. JainD. M. BanerjeeVivek S. Kale,2020,https://link.springer.com/chapter/10.1007/978-3-030-42845-7_6,Chapter
Campaign Events and Political Change,The 2017 French Presidential Elections,,,,10.1007/978-3-319-68327-0_5,Jocelyn EvansGilles Ivaldi,2018,https://link.springer.com/chapter/10.1007/978-3-319-68327-0_5,Chapter
E-Readers and Polytextual Critique: On Some Emerging Material Conditions in the Early Age of Digital Reading,Reading Books and Prints as Cultural Objects,,,,10.1007/978-3-319-53832-7_11,Stephan Packard,2018,https://link.springer.com/chapter/10.1007/978-3-319-53832-7_11,Chapter
Variable Testing,PHP 7 Quick Scripting Reference,,,,10.1007/978-1-4842-1922-5_20,Mikael Olsson,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1922-5_20,Chapter
Strategies for High-Performance Applications,Pro Functional PHP Programming,,,,10.1007/978-1-4842-2958-3_5,Rob Aley,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2958-3_5,Chapter
Preparing for Testing,Learn CakePHP,,,,10.1007/978-1-4842-1212-7_6,Rādhārādhya Dāsa,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1212-7_6,Chapter
Leveraging Semantic Annotations to Link Wikipedia and News Archives,Advances in Information Retrieval,,,,10.1007/978-3-319-30671-1_3,Arunav MishraKlaus Berberich,2016,https://link.springer.com/chapter/10.1007/978-3-319-30671-1_3,Conference paper
A Symbolic Honeynet Framework for SCADA System Threat Intelligence,Critical Infrastructure Protection IX,,,,10.1007/978-3-319-26567-4_7,Owen RedwoodJoshua LawrenceMike Burmester,2015,https://link.springer.com/chapter/10.1007/978-3-319-26567-4_7,Conference paper
"The Hullabaloo About Hybridity: Kiran Desai’s The Inheritance of Loss, Girish Karnad’s Yayati and Heaps of Broken Images and Lalithambika Antherjanam’s Cast Me Out If You Will",Remapping the Indian Postcolonial Canon,,,,10.1057/978-1-137-53798-0_3,Nirmala Menon,2016,https://link.springer.com/chapter/10.1057/978-1-137-53798-0_3,Chapter
"Coral Reefs and Communities of the Central and Southern Red Sea (Sudan, Eritrea, Djibouti, and Yemen)",The Red Sea,,,,10.1007/978-3-662-45201-1_25,Rebecca Klaus,2015,https://link.springer.com/chapter/10.1007/978-3-662-45201-1_25,Chapter
The Biogenesis of the Eukaryotic Proteasome,The Molecular Chaperones Interaction Networks in Protein Folding and Degradation,,,,10.1007/978-1-4939-1130-1_13,Andrew R. Kusmierczyk,2014,https://link.springer.com/chapter/10.1007/978-1-4939-1130-1_13,Chapter
"Mapping the Arabic Blogosphere: Politics, Culture, and Dissent",Media Evolution on the Eve of the Arab Spring,,,,10.1057/9781137403155_4,Bruce EtlingJohn KellyRobert FarisJohn Palfrey,2014,https://link.springer.com/chapter/10.1057/9781137403155_4,Chapter
Biographies,The Palgrave Encyclopedia of Imperialism and Anti-Imperialism,,,,10.1057/9780230392786_1,Immanuel NessZak Cope,2016,https://link.springer.com/chapter/10.1057/9780230392786_1,Chapter
Oracle Processes,Expert Oracle Database Architecture,,,,10.1007/978-1-4302-6299-2_5,Thomas Kyte,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6299-2_5,Chapter
Log-Based Failure Analysis of Complex Systems: Methodology and Relevant Applications,Innovative Technologies for Dependable OTS-Based Critical Systems,,,,10.1007/978-88-470-2772-5_15,Antonio PecchiaMarcello Cinque,2013,https://link.springer.com/chapter/10.1007/978-88-470-2772-5_15,Chapter
Canada and the Kyoto Protocol: An Aesop Fable,Climate Change and the Law,,,,10.1007/978-94-007-5440-9_19,Jane Matthews GlennJosé Otero,2013,https://link.springer.com/chapter/10.1007/978-94-007-5440-9_19,Chapter
Romania,The Palgrave Handbook of Social Democracy in the European Union,,,,10.1007/978-1-137-29380-0_26,Sorina Soare,2013,https://link.springer.com/chapter/10.1007/978-1-137-29380-0_26,Chapter
"Alfred Duff Cooper, 1944–47",The Paris Embassy,,,,10.1057/9781137318299_2,Edward Hampshire,2013,https://link.springer.com/chapter/10.1057/9781137318299_2,Chapter
Evolution of an Open Source Community Network,Advances in Network Analysis and its Applications,,,,10.1007/978-3-642-30904-5_16,Nilesh SarafAndrew SearyDeepa ChandrasekaranPeter Monge,2012,https://link.springer.com/chapter/10.1007/978-3-642-30904-5_16,Chapter
"Taiwanese National Identity, Cross-Strait Economic Interaction, and the Integration Paradigm",National Identity and Economic Interest,,,,10.1057/9781137011053_7,Frank Muyard,2012,https://link.springer.com/chapter/10.1057/9781137011053_7,Chapter
Direct Insertion Probe Mass Spectrometry of Polymers,Mass Spectrometry of Polymers – New Techniques,,,,10.1007/12_2011_133,Jale Hacaloglu,2011,https://link.springer.com/chapter/10.1007/12_2011_133,Chapter
PicoServer: Using 3D Stacking Technology to Build Energy Efficient Servers,Three Dimensional Integrated Circuit Design,,,,10.1007/978-1-4419-0784-4_9,Taeho KgilDavid RobertsTrevor Mudge,2010,https://link.springer.com/chapter/10.1007/978-1-4419-0784-4_9,Chapter
"India’s Energy and Climate Concerns: The Inter-linkages, Constraints and Policy Choices",Global Warming and Climate Change,,,,10.1057/9780230281257_22,Devika Sharma,2010,https://link.springer.com/chapter/10.1057/9780230281257_22,Chapter
Coronal Heating,Jets from Young Stars IV,,,,10.1007/978-3-642-02289-0_4,Alan William Hood,2010,https://link.springer.com/chapter/10.1007/978-3-642-02289-0_4,Chapter
Oracle Processes,Expert Oracle Database Architecture,,,,10.1007/978-1-4302-2947-6_5,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2947-6_5,Chapter
Your First ASP.NET MVC Application,ASP.NET MVC Framework Preview,,,,10.1007/978-1-4302-1647-6_2,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1647-6_2,Chapter
Beyond Engineering: Software Design as Bridge over the Culture/Technology Dichotomy,Philosophy and Design,,,,10.1007/978-1-4020-6591-0_12,Bernhard RiederMirko Tobias Schäfer,2008,https://link.springer.com/chapter/10.1007/978-1-4020-6591-0_12,Chapter
Entries,The Palgrave Dictionary of Transnational History,,,,10.1007/978-1-349-74030-7_1,Harry LiebersohnMartin KlimkeDorota DakowskaSandrine KottW. Caleb McDanielTom BrookingAlan JeevesTobias HübinetteSimona De IulioCemil AydinWilliam MinterAndreas EckertThomas AdamJ. Bishop GrewellPaul J. DosalJames LonghurstMartin KlimkePetra GoeddeTom BuchananJose C. MoyaMadeleine HerrenKathleen KeteTom GriffithsTimothy VerhoevenMarilyn LakeMilton ShainAna LongoniPaolo ScrivanoPaolo ScrivanoMariano Ben PlotkinJens MeierhenrichRon P. SmithSahr Conway-LanzMonia AbdallahCemil AydinAlain P. MichelConnie OxfordYannick LemarchandAna LongoniTessie P. LiuNeville HoadDeena WeinsteinJonathan FurnerPierre-Yves SaunierCharles C. ChesterJack R. KloppenburgJane CarruthersArlette GautierDominique PaduranoSydney J. ShepKyle WalkerDanC. Michael MellorVal Colic-PeiskerAndreas FickersDaya ThussuRaphaël LiogierDavid CantorWing Chung NgRobert CliverJonathan MorrisScott O’BryanStève BernardinHarrison GrafosRaymond GrewJan SusinaDominique MarshallPrasenjit DuaraMadeline HsuElisabeth HsuSolange LefebvreAlexis K. AlbionOliver SchmidtStephen WardCornelis DiscoJohan SchotDeep Kanta Lahiri-ChoudhuryDeep Kanta Lahiri-ChoudhuryJaap DronkersJonathan RosenbergWilliam MoomawJessica C. E. Gienow-HechtPhilippe VidelierDavid PriestlandJasmien Van DaeleCarlo FumianHoracio TarcusAna LongoniNancy H. KwakGiles Scott-SmithLibby RobinPeter KnightEllen FurloughKarl GerthGlen David KueckerWalton Look LaiPatrick VerleyRobert FitzgeraldNicolas GuirimandSo Yang ParkNadège SougyPatrick F. McDevittSappho XenakisClive EmsleyMelissa L. CaldwellChristophe CharleEric VerdeilOlivier FeiertagPatrick VerleyMarc RaffinotMarc RaffinotSoyang ParkFrançoise VergesJohn T. ChalcraftOded GalorGuy JulierSamir SaulNicole SackleyFrançoise VergèsAdam WalaszekMarianne Elisabeth LienAkira IriyeRobert David JohnsonDavid GerlachMasato KimuraChristiane HarzigSonia AshmoreKolleen GuyPhilip RobinsViviane QuirkeClaire B. PitnerMasato KimuraMasato KimuraVerónica MontecinosRichard PierardVincent LagendijkErik van der VleutenSucheta MazumdarRana MitterMaria Paula DiogoMark CiocCharles C. ChesterHoward PhillipsHumphrey TonkinTracie MatysikXun ZhouStefano FaitDidier GeorgakakisMichel MangenotJay RowellPiers LudlowWolfram KaiserCédric MayrargueVal Colic-PeiskerA. AneeshEmmanuelle LoyerNeal RosendorfElizabeth BuettnerDonna GabacciaGlenda SlugaSania AshmoreJeffrey M. PilcherRaphaël LiogierGyörgy PéteriTani BarlowNatalia BrizuelaJill MatthewsPierre-Cyrille HautcoeurOlivier FeiertagOlivier FeiertagPierre-Cyrille HautcoeurPierre-Cyrille HautcoeurChris ReidHarriet FriedmannAna M. DouthitJustin J. KastnerAbbey L. NutschPatrick ManningNancy LangstonJessica L. Harland-JacobsCarlos AltamiranoAysegül KibarogluAysegul KibarogluJohn MaynardMichelle MurphyMichel RainelliRachel SchurmanMark LeveneSarah E. DeDonderJustin J. KastnerAbbey L. NutschRuud JanssensPierre-Yves SaunierBernd-Stefan GreweRuud JanssensRenaud PayreMargaret C. BoardmanErik D. AndersonCindy HahamovitchRobert David JohnsonGary B. OstrowerSunil AmrithPedro KrotschRon RobinIan TyrrellNatalia BrizuelaPeter FritzscheYoussef CassisSandra GayolDirk HoerderTom BuchananThomas BenderMark B. SalterKelly BannisterMaui SolomonJeffrey SissonsPatrick VerleyDaya ThussuDaya ThussuRafiq DossaniWinton HigginsKristina Tamm HallströmEduardo ZimmermannIsabella LöhrHannes SiegristEllen Carol DuBoisLaura Elizabeth WongHussein KassimGuy HouvenaghelLeo LucassenThomas W. ZeilerPierre-Yves SaunierJonathan BenthallGijs MomAnne Catherine WagnerLisong LiuEllen Carol DuBoisSoyang ParkMichael StrangeloveMichael StrangeloveSamir SaulFrançoise BergerPaulo G. PintoCemil AydinJonathan BenthallCarlotta SorbaSebastian ConradPenny Von EschenPetra GoeddeDorothy V. JonesLaird M. BastonRoberta WollonsDhruv RainaPaulo G. PintoDorothee SchneiderMichael HubermanHumphrey TonkinEvan N. DawleyJean-Louis HalpérinPatricia ClavinHatsue ShinoharaHatsue ShinoharaAkram F. KhaterGerhard AndersMiklos RednerJean-Louis HalpérinChristopher Goto-JonesTimothy GorringeSydney J. ShepPnina Geraldine Abir-AmBlaise Wilfert-PortalBlaise Wilfert-PortalMarc RaffinotHsu-Ming TeoRobert M. CampbellMarie-Laure DjelicRana MitterDominic SachsenmaierKapil RajSimona De IuliaSuzanne SinkeRobert David JohnsonMarie-Laure DjelicKaren Hunger ParshallPetra GoeddeWilliam J. AshworthJonathan BenthallSanjoy BhattacharyaNeal RosendorfAlexis K. AlbionPeter PelsKarina GalperinRana MitterEddy UJane I. GuyerPeder AnkerMarisa González de OleagaMarisa González de OleagaFernando MongeChristiane SibilleNora LafiCharles S. MaierScott O’BryanJane CarruthersGreg BankoffPeter FritzscheScott UrbanRaphaël LiogierBruce MazlishDaya ThussuAnatoly M. KhazanovOliver SchmidtThomas Richard DaviesErez ManelaIlya V. GaidukM. M. AdjarianLuiz A. Castro-SantosKurk DorseyKaren MerrillPhia SteynKevin WamsleyMichel RainelliJonathan RosenbergYves CohenDavid O’BrienPierre-Yves SaunierPeder AnkerJonathan BenthallHolger NehringHolger NehringEri HottaLucy ChesterIkechi MgbeojiPatrick CohrsErez ManelaLaurence FontainePenny von EschenPeter HoughRachel SchurmanVolker R. BerghahnVolker R. BerghahnThomas AdamHumphrey TonkinMathieu DeflemMatthew ConnellyBrigitte Schroeder-GudehusFrançoise BergerLuiz Fernando Dias DuarteDaniel T. RodgersJean-Yves MollierYaacov ShavitTony BallantyneAndreas FickersIrene AnastasiadouColin DivallG. Daniel CohenBarbara A. FreyEri HottaElliott YoungJonathan BenthallIvan PetrellaIrene OhPaulo G. PintoErnesto Castañeda-TinocoErez ManelaThomas ShevoryThomas ShevoryKarina GalperinStephen L. HarpDavid GoodmanDavid Schimmelpenninck van der OyePeter ManuelJakob VogelRobert FitzgeraldKeith CartwrightDominique MarshallGary KrollPaolo BrenniDavid Paull NicklesFederico RuozziJack R. KloppenburgRuud JanssensPascal PetitCarlos F. CáceresEithne LuibhéidPaulo G. PintoJoe NasrJoseph J. MurrayGiovanni FedericoPieter EmmerErez ManelaNicolas GuilhotJohan HeilbronLaurent JeanpierreRobert CliverMichael GeyerXu GuoqiGabriele GottliebElizabeth ZanoniDavid Paull NicklesMichael B. MillerKen ConcaAna LongoniStephen DoversYoussef CassisHolger NehringMasato KimuraWinton HigginsKristina Tamm HallströmBruce E. SeelyJohn A. BrittonEllen Carol DuBoisRumi YasutakeLinda ReederPeter L. HahnPietra RivoliChristopher BalmeTim OakesHans HeissAra WilsonAlain P. MichelJean-François EckJean-François EckPietra RivoliNadège SougyClay McShaneGustavo SoràPierre-Yves SaunierManuel AppertChristian MontèsJulie GreeneAndreas EckertDominic SachsenmaierPierre-Yves SaunierGary B. OstrowerGary B. OstrowerChloé MaurelEllen Carol DuBoisRobert M. CampbellMarilyn LakeShane EwenJennifer KeelanEdward G. MillerKeith CartwrightKenneth WeisbrodeRichard CavellDorothy V. JonesScott UrbanKiran Klaus PatelDeep Kanta Lahiri-ChoudhuryMarilyn LakeVal Marie JohnsonGregg MitmanJeffrey M. PilcherEllen Carol DuBoisEllen Carol DuBoisPhilip BonnerJonathan HyslopLucien van der WaltThomas W. ZeilerJane CarruthersRobert David JohnsonDavid O’BrienTony MitchellAkira IriyeSarah StraussDetlef SiegfriedAida Yuen WongDaniel SargentMichael Makovsky,2009,https://link.springer.com/chapter/10.1007/978-1-349-74030-7_1,Chapter
Sentence Role Identification in Medline Abstracts: Training Classifier with Structured Abstracts,Active Mining,,,,10.1007/11423270_13,Masashi ShimboTakahiro YamasakiYuji Matsumoto,2005,https://link.springer.com/chapter/10.1007/11423270_13,Conference paper
Failure Modes and Mechanisms,Failure Modes and Mechanisms in Electronic Packages,,,,10.1007/978-1-4615-6029-6_6,Puligandla ViswanadhamPratap Singh,1998,https://link.springer.com/chapter/10.1007/978-1-4615-6029-6_6,Chapter
Governments,Political Handbook of the World: 1998,,,,10.1007/978-1-349-14951-3_1,Arthur S. BanksThomas C. Muller,1980,https://link.springer.com/chapter/10.1007/978-1-349-14951-3_1,Chapter
