Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Multifunctional Interfaces,Learn PHP 8,,,,10.1007/978-1-4842-6240-5_9,Steve Prettyman,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6240-5_9,Chapter
Pages That Remember: Simple Login and Multipage Forms,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_11,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_11,Chapter
Working with Arrays,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_8,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_8,Chapter
The Lighttpd Web Server,Web-Based Projects that Rock the Class,,,,10.1007/978-1-4842-4463-0_5,Christos Karayiannis,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4463-0_5,Chapter
PHP Graphics,Programming in HTML and PHP,,,,10.1007/978-3-319-56973-4_9,David R. Brooks,2017,https://link.springer.com/chapter/10.1007/978-3-319-56973-4_9,Chapter
Creating a PHP Environment,Programming in HTML and PHP,,,,10.1007/978-3-319-56973-4_4,David R. Brooks,2017,https://link.springer.com/chapter/10.1007/978-3-319-56973-4_4,Chapter
Working with the File and Operating System,Beginning PHP and MySQL,,,,10.1007/978-1-4302-6044-8_10,Frank M. Kromann,2018,https://link.springer.com/chapter/10.1007/978-1-4302-6044-8_10,Chapter
Networking,Beginning PHP and MySQL,,,,10.1007/978-1-4302-6044-8_16,Frank M. Kromann,2018,https://link.springer.com/chapter/10.1007/978-1-4302-6044-8_16,Chapter
Some Specific Examples of Attacks on Information Systems and Smart Cities Applications,Cybersecurity and Secure Information Systems,,,,10.1007/978-3-030-16837-7_10,Muzafer SaračevićAybeyan SelimiŠemsudin Plojović,2019,https://link.springer.com/chapter/10.1007/978-3-030-16837-7_10,Chapter
TCP/IP and Network Programming,Systems Programming in Unix/Linux,,,,10.1007/978-3-319-92429-8_13,K. C. Wang,2018,https://link.springer.com/chapter/10.1007/978-3-319-92429-8_13,Chapter
Remote Crash Logs,Practical Android,,,,10.1007/978-1-4842-3333-7_4,Mark Wickham,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3333-7_4,Chapter
Error and Exception Handling,Beginning PHP and MySQL,,,,10.1007/978-1-4302-6044-8_8,Frank M. Kromann,2018,https://link.springer.com/chapter/10.1007/978-1-4302-6044-8_8,Chapter
"Input/Output and Functions to Files, Strings, and Arrays",Programming in HTML and PHP,,,,10.1007/978-3-319-56973-4_8,David R. Brooks,2017,https://link.springer.com/chapter/10.1007/978-3-319-56973-4_8,Chapter
Importing and Exporting Data,Beginning PHP and MySQL,,,,10.1007/978-1-4302-6044-8_35,Frank M. Kromann,2018,https://link.springer.com/chapter/10.1007/978-1-4302-6044-8_35,Chapter
Input-Output,PHP 7 Zend Certification Study Guide,,,,10.1007/978-1-4842-3246-0_8,Andrew Beak,2017,https://link.springer.com/chapter/10.1007/978-1-4842-3246-0_8,Chapter
Cryptographically Secure Pseudorandom Number Generators,Random Numbers and Computers,,,,10.1007/978-3-319-77697-2_6,Ronald T. Kneusel,2018,https://link.springer.com/chapter/10.1007/978-3-319-77697-2_6,Chapter
PHP CLI Scripts and Your System,PHP CLI,,,,10.1007/978-1-4842-2238-6_5,Rob Aley,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2238-6_5,Chapter
Push Messaging,Practical Android,,,,10.1007/978-1-4842-3333-7_6,Mark Wickham,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3333-7_6,Chapter
Strategies for High-Performance Applications,Pro Functional PHP Programming,,,,10.1007/978-1-4842-2958-3_5,Rob Aley,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2958-3_5,Chapter
Files and Directories,PHP and MySQL Recipes,,,,10.1007/978-1-4842-0605-8_7,Frank M. Kromann,2016,https://link.springer.com/chapter/10.1007/978-1-4842-0605-8_7,Chapter
Advanced Functional Techniques,Pro Functional PHP Programming,,,,10.1007/978-1-4842-2958-3_4,Rob Aley,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2958-3_4,Chapter
Error Handling,PHP 7 Quick Scripting Reference,,,,10.1007/978-1-4842-1922-5_29,Mikael Olsson,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1922-5_29,Chapter
Classes and Objects,PHP and MySQL Recipes,,,,10.1007/978-1-4842-0605-8_2,Frank M. Kromann,2016,https://link.springer.com/chapter/10.1007/978-1-4842-0605-8_2,Chapter
System Software,PHP Beyond the Web,,,,10.1007/978-1-4842-2481-6_6,Rob Aley,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2481-6_6,Chapter
Handling and Logging Exceptions,Learn PHP 7,,,,10.1007/978-1-4842-1730-6_5,Steve Prettyman,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1730-6_5,Chapter
PHP in Action: Managing a Members’ Area,Web Programming with PHP and MySQL,,,,10.1007/978-3-319-22659-0_11,Max Bramer,2015,https://link.springer.com/chapter/10.1007/978-3-319-22659-0_11,Chapter
Data Objects,Learn PHP 7,,,,10.1007/978-1-4842-1730-6_6,Steve Prettyman,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1730-6_6,Chapter
Advanced Features,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4842-1996-6_4,Matt Zandstra,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1996-6_4,Chapter
Multifunctional Interfaces,Learn PHP 7,,,,10.1007/978-1-4842-1730-6_8,Steve Prettyman,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1730-6_8,Chapter
Adverts and Push Notifications,Migrating to Swift from Flash and ActionScript,,,,10.1007/978-1-4842-1666-8_15,Radoslava Leseva AdamsHristo Lesev,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1666-8_15,Chapter
Learning More About ARTIK,Samsung ARTIK Reference,,,,10.1007/978-1-4842-2322-2_1,Cliff Wootton,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2322-2_1,Chapter
"Authentication, Access Control, and Safe File Handling",Securing PHP Apps,,,,10.1007/978-1-4842-2120-4_4,Ben Edmunds,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2120-4_4,Chapter
Talking to the System,PHP Beyond the Web,,,,10.1007/978-1-4842-2481-6_8,Rob Aley,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2481-6_8,Chapter
Using PHP to Manage Files,PHP Solutions,,,,10.1007/978-1-4842-0635-5_7,David Powers,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0635-5_7,Chapter
Using Files,Web Programming with PHP and MySQL,,,,10.1007/978-3-319-22659-0_7,Max Bramer,2015,https://link.springer.com/chapter/10.1007/978-3-319-22659-0_7,Chapter
Appendices,Web Programming with PHP and MySQL,,,,10.1007/978-3-319-22659-0_19,Max Bramer,2015,https://link.springer.com/chapter/10.1007/978-3-319-22659-0_19,Chapter
Pages That Remember: Simple Login and Multipage Forms,PHP Solutions,,,,10.1007/978-1-4842-0635-5_9,David Powers,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0635-5_9,Chapter
Importing from Another Data Source,Practical Neo4j,,,,10.1007/978-1-4842-0022-3_5,Gregory Jordan,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0022-3_5,Chapter
Error Handling,PHP Quick Scripting Reference,,,,10.1007/978-1-4302-6284-8_29,Mikael Olsson,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6284-8_29,Chapter
A Framework for Migrating Web Applications to Web Services,Web Engineering,,,,10.1007/978-3-642-39200-9_32,Asil A. AlmonaiesManar H. AlalfiJames R. CordyThomas R. Dean,2013,https://link.springer.com/chapter/10.1007/978-3-642-39200-9_32,Conference paper
Visualizing Spatial Data from Access Logs,Pro Data Visualization using R and JavaScript,,,,10.1007/978-1-4302-5807-0_5,Tom Barker,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5807-0_5,Chapter
Data Conversion,Expert PHP and MySQL,,,,10.1007/978-1-4302-6008-0_8,Marc Rochkind,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6008-0_8,Chapter
Advanced Features,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4302-6032-5_4,Matt Zandstra,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6032-5_4,Chapter
Reports and Other Outputs,Expert PHP and MySQL,,,,10.1007/978-1-4302-6008-0_7,Marc Rochkind,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6008-0_7,Chapter
Back-End Interaction with Ajax and Node.js,Beginning JavaScript with DOM Scripting and Ajax,,,,10.1007/978-1-4302-5093-7_8,Russ FergusonChristian Heilmann,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5093-7_8,Chapter
Working with PHP,"Guide to HTML, JavaScript and PHP",,,,10.1007/978-0-85729-449-4_8,David R. Brooks,2011,https://link.springer.com/chapter/10.1007/978-0-85729-449-4_8,Chapter
"Printing, Counting, and Redirecting",Practical HTML5 Projects,,,,10.1007/978-1-4302-4276-5_17,Adrian W. West,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4276-5_17,Chapter
PHP Arrays,"Guide to HTML, JavaScript and PHP",,,,10.1007/978-0-85729-449-4_9,David R. Brooks,2011,https://link.springer.com/chapter/10.1007/978-0-85729-449-4_9,Chapter
WPTRunner—Automated Performance Monitoring and Visualization with WebPagetest,Pro JavaScript Performance,,,,10.1007/978-1-4302-4750-0_3,Tom Barker,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4750-0_3,Chapter
Creating a Server-Side Environment with PHP,"Guide to HTML, JavaScript and PHP",,,,10.1007/978-0-85729-449-4_7,David R. Brooks,2011,https://link.springer.com/chapter/10.1007/978-0-85729-449-4_7,Chapter
Using Graphics with PHP,"Guide to HTML, JavaScript and PHP",,,,10.1007/978-0-85729-449-4_12,David R. Brooks,2011,https://link.springer.com/chapter/10.1007/978-0-85729-449-4_12,Chapter
Summary of Selected PHP Language Elements,"Guide to HTML, JavaScript and PHP",,,,10.1007/978-0-85729-449-4_10,David R. Brooks,2011,https://link.springer.com/chapter/10.1007/978-0-85729-449-4_10,Chapter
Content Delivery Networks,Practical Load Balancing,,,,10.1007/978-1-4302-3681-8_5,Peter MembreyDavid HowsEelco Plugge,2012,https://link.springer.com/chapter/10.1007/978-1-4302-3681-8_5,Chapter
Research on Audit System Based on PHP with Analysis of Scientific Materials,"Advances in Computer Science, Environment, Ecoinformatics, and Education",,,,10.1007/978-3-642-23357-9_57,Qingxiu WuJun OuLiang MaYun PeiMin Chen,2011,https://link.springer.com/chapter/10.1007/978-3-642-23357-9_57,Conference paper
Interactive VoiceXML Module into SIP-Based Warning Distribution System,"Multimedia Communications, Services and Security",,,,10.1007/978-3-642-21512-4_41,Karel TomalaJan RozhonFilip RezacJiri VychodilMiroslav VoznakJaroslav Zdralek,2011,https://link.springer.com/chapter/10.1007/978-3-642-21512-4_41,Conference paper
Using PHP to Manage Files,PHP Solutions,,,,10.1007/978-1-4302-3250-6_7,David Powers,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3250-6_7,Chapter
HTML5 Drawing APIs,HTML5 Solutions: Essential Techniques for HTML5 Developers,,,,10.1007/978-1-4302-3387-9_6,Marco CasarioPeter ElstCharles BrownNathalie WormserCyril Hanquez,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3387-9_6,Chapter
Author Identification of Email Forensic in Service Oriented Architecture,Advances in Networks and Communications,,,,10.1007/978-3-642-17878-8_51,Pushpendra Kumar PateriyaShivani MishraShefalika Ghosh Samaddar,2011,https://link.springer.com/chapter/10.1007/978-3-642-17878-8_51,Conference paper
Privacy Effects of Web Bugs Amplified by Web&#xa0;2.0,Privacy and Identity Management for Life,,,,10.1007/978-3-642-20769-3_20,Jaromir Dobias,2011,https://link.springer.com/chapter/10.1007/978-3-642-20769-3_20,Conference paper
Runtime Instrumentation for Precise Flow-Sensitive Type Analysis,Runtime Verification,,,,10.1007/978-3-642-16612-9_23,Etienne KneussPhilippe SuterViktor Kuncak,2010,https://link.springer.com/chapter/10.1007/978-3-642-16612-9_23,Conference paper
Working with the File and Operating System,Beginning PHP and MySQL,,,,10.1007/978-1-4302-3115-8_10,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3115-8_10,Chapter
Networking,Beginning PHP and MySQL,,,,10.1007/978-1-4302-3115-8_16,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3115-8_16,Chapter
Safe Execution of System and Remote Procedure Calls,Pro PHP Security,,,,10.1007/978-1-4302-3319-0_12,Chris SnyderThomas MyerMichael Southwell,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3319-0_12,Chapter
Securing Network Connections: SSL and SSH,Pro PHP Security,,,,10.1007/978-1-4302-3319-0_16,Chris SnyderThomas MyerMichael Southwell,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3319-0_16,Chapter
Enforcing Security for Temporary Files,Pro PHP Security,,,,10.1007/978-1-4302-3319-0_6,Chris SnyderThomas MyerMichael Southwell,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3319-0_6,Chapter
Arrays,Beginning PHP and MySQL,,,,10.1007/978-1-4302-3115-8_5,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3115-8_5,Chapter
Pages That Remember: Simple Login and Multipage Forms,PHP Solutions,,,,10.1007/978-1-4302-3250-6_9,David Powers,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3250-6_9,Chapter
Securing REST Services,Pro PHP Security,,,,10.1007/978-1-4302-3319-0_8,Chris SnyderThomas MyerMichael Southwell,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3319-0_8,Chapter
Importing and Exporting Data,Beginning PHP and MySQL,,,,10.1007/978-1-4302-3115-8_38,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3115-8_38,Chapter
Using CAPTCHAs,Pro PHP Security,,,,10.1007/978-1-4302-3319-0_9,Chris SnyderThomas MyerMichael Southwell,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3319-0_9,Chapter
Tips and Tricks,The Definitive Guide to Magento,,,,10.1007/978-1-4302-7228-1_12,Adam McCombsRobert Banh,2009,https://link.springer.com/chapter/10.1007/978-1-4302-7228-1_12,Chapter
Demystifying Apple’s Push Notification Service,iPhone Advanced Projects,,,,10.1007/978-1-4302-2404-4_10,Joe Pezzillo,2009,https://link.springer.com/chapter/10.1007/978-1-4302-2404-4_10,Chapter
PHP Arrays,Introduction to PHP for Scientists and Engineers,,,,10.1007/978-1-84800-237-1_3,David R. Brooks,2008,https://link.springer.com/chapter/10.1007/978-1-84800-237-1_3,Chapter
Working with PHP,Introduction to PHP for Scientists and Engineers,,,,10.1007/978-1-84800-237-1_2,David R. Brooks,2008,https://link.springer.com/chapter/10.1007/978-1-84800-237-1_2,Chapter
Sending and Receiving E-mail,Beginning Zend Framework,,,,10.1007/978-1-4302-1826-5_6,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1826-5_6,Chapter
Summary of Selected PHP Language Elements,Introduction to PHP for Scientists and Engineers,,,,10.1007/978-1-84800-237-1_4,David R. Brooks,2008,https://link.springer.com/chapter/10.1007/978-1-84800-237-1_4,Chapter
Creating a Server-Side Environment for PHP,Introduction to PHP for Scientists and Engineers,,,,10.1007/978-1-84800-237-1_1,David R. Brooks,2008,https://link.springer.com/chapter/10.1007/978-1-84800-237-1_1,Chapter
Weather Station Receiver,Practical Arduino,,,,10.1007/978-1-4302-2478-5_13,Jonathan OxerHugh Blemings,2009,https://link.springer.com/chapter/10.1007/978-1-4302-2478-5_13,Chapter
Networking,Beginning PHP and MySQL,,,,10.1007/978-1-4302-0299-8_16,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0299-8_16,Chapter
Working with the File and Operating System,Beginning PHP and MySQL,,,,10.1007/978-1-4302-0299-8_10,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0299-8_10,Chapter
Building a Versatile Remote File Connector,PHP Object-Oriented Solutions,,,,10.1007/978-1-4302-1012-2_5,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1012-2_5,Chapter
Supercharged Looping with SPL,PHP Object-Oriented Solutions,,,,10.1007/978-1-4302-1012-2_7,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1012-2_7,Chapter
Arrays,Beginning PHP and MySQL,,,,10.1007/978-1-4302-0299-8_5,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0299-8_5,Chapter
Creating Geocoded Data Feeds,Google Maps Mashups with Google Mapplets,,,,10.1007/978-1-4302-0996-6_4,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0996-6_4,Chapter
Accessing Online Calendars and Event Aggregators,Pro Web 2.0 Mashups,,,,10.1007/978-1-4302-0286-8_15,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0286-8_15,Chapter
Importing and Exporting Data,Beginning PHP and MySQL,,,,10.1007/978-1-4302-0299-8_38,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0299-8_38,Chapter
Learning Web Services APIs Through Flickr,Pro Web 2.0 Mashups,,,,10.1007/978-1-4302-0286-8_6,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0286-8_6,Chapter
Working with Data in Flex Applications,Foundation Flex for Developers,,,,10.1007/978-1-4302-0444-2_6,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0444-2_6,Chapter
Remixing Online Maps and 3D Digital Globes,Pro Web 2.0 Mashups,,,,10.1007/978-1-4302-0286-8_13,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0286-8_13,Chapter
Getting the Best of Both Worlds with PHP and Spry,"The Essential Guide to Dreamweaver CS3 with CSS, Ajax, and PHP",,,,10.1007/978-1-4302-0288-2_20,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0288-2_20,Chapter
Networking,Beginning PHP and Oracle,,,,10.1007/978-1-4302-0367-4_16,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0367-4_16,Chapter
Working with the File and Operating System,Beginning PHP and Oracle,,,,10.1007/978-1-4302-0367-4_10,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0367-4_10,Chapter
Arrays,Beginning PHP and Oracle,,,,10.1007/978-1-4302-0367-4_5,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0367-4_5,Chapter
Postpayment Processing,Pro PayPal E-Commerce,,,,10.1007/978-1-4302-0353-7_5,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0353-7_5,Chapter
Encrypted Website Payments,Pro PayPal E-Commerce,,,,10.1007/978-1-4302-0353-7_4,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0353-7_4,Chapter
Managing Online Disputes,Pro PayPal E-Commerce,,,,10.1007/978-1-4302-0353-7_9,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0353-7_9,Chapter
Using PHP to Manage Files,PHP Solutions: Dynamic Web Design Made Easy,,,,10.1007/978-1-4302-0275-2_7,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0275-2_7,Chapter
Payflow Gateway,Pro PayPal E-Commerce,,,,10.1007/978-1-4302-0353-7_7,,2007,https://link.springer.com/chapter/10.1007/978-1-4302-0353-7_7,Chapter
Working with the File and Operating System,Beginning PHP and PostgreSQL 8,,,,10.1007/978-1-4302-0136-6_10,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0136-6_10,Chapter
Working with the File and Operating System,Beginning PHP and MySQL 5,,,,10.1007/978-1-4302-0117-5_10,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0117-5_10,Chapter
Networking,Beginning PHP and MySQL 5,,,,10.1007/978-1-4302-0117-5_16,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0117-5_16,Chapter
Networking,Beginning PHP and PostgreSQL 8,,,,10.1007/978-1-4302-0136-6_16,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0136-6_16,Chapter
Implementing Your Own Delegate with C,The Definitive Guide to ImageMagick,,,,10.1007/978-1-4302-0112-0_9,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0112-0_9,Chapter
Simple API for XML (SAX),Pro PHP XML and Web Services,,,,10.1007/978-1-4302-0139-7_8,Robert Richards,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0139-7_8,Chapter
Web Distributed Data Exchange (WDDX),Pro PHP XML and Web Services,,,,10.1007/978-1-4302-0139-7_15,Robert Richards,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0139-7_15,Chapter
XMLReader,Pro PHP XML and Web Services,,,,10.1007/978-1-4302-0139-7_9,Robert Richards,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0139-7_9,Chapter
XML-RPC,Pro PHP XML and Web Services,,,,10.1007/978-1-4302-0139-7_16,Robert Richards,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0139-7_16,Chapter
Pages that Remember: Simple Login and Multipage Forms,PHP Solutions: Dynamic Web Design Made Easy,,,,10.1007/978-1-4302-0275-2_9,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0275-2_9,Chapter
Manipulating Third-Party Data,Beginning Google Maps Applications with PHP and Ajax,,,,10.1007/978-1-4302-0224-0_5,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0224-0_5,Chapter
Advanced Geocoding Topics,Beginning Google Maps Applications with PHP and Ajax,,,,10.1007/978-1-4302-0224-0_11,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0224-0_11,Chapter
Importing and Exporting Data,Beginning PHP and PostgreSQL 8,,,,10.1007/978-1-4302-0136-6_37,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0136-6_37,Chapter
Write Your Own Blog Engine,Blog Design Solutions,,,,10.1007/978-1-4302-0127-4_7,Richard Rutter,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0127-4_7,Chapter
Importing and Exporting Data,Beginning PHP and MySQL 5,,,,10.1007/978-1-4302-0117-5_37,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0117-5_37,Chapter
Interacting with the User and the Server,Beginning Google Maps Applications with PHP and Ajax,,,,10.1007/978-1-4302-0224-0_3,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0224-0_3,Chapter
Geocoding Addresses,Beginning Google Maps Applications with PHP and Ajax,,,,10.1007/978-1-4302-0224-0_4,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0224-0_4,Chapter
Back-End Interaction with Ajax,Beginning JavaScript with DOM Scripting and Ajax,,,,10.1007/978-1-4302-0184-7_8,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0184-7_8,Chapter
Displaying a Blog and Photo Gallery,Foundation PHP For Dreamweaver 8,,,,10.1007/978-1-4302-0101-4_11,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0101-4_11,Chapter
PHP,The Definitive Guide to MySQL5,,,,10.1007/978-1-4302-0071-0_15,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0071-0_15,Chapter
Working with Files and Directories,PHP 5 Recipes,,,,10.1007/978-1-4302-0070-3_7,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0070-3_7,Chapter
Communicating with Internet Services,PHP 5 Recipes,,,,10.1007/978-1-4302-0070-3_16,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0070-3_16,Chapter
Understanding Web Basics,PHP 5 Recipes,,,,10.1007/978-1-4302-0070-3_12,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0070-3_12,Chapter
Using Regular Expressions,PHP 5 Recipes,,,,10.1007/978-1-4302-0070-3_9,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0070-3_9,Chapter
Working with Variables,PHP 5 Recipes,,,,10.1007/978-1-4302-0070-3_10,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0070-3_10,Chapter
Securing Network Connections I: SSL,Pro PHP Security,,,,10.1007/978-1-4302-0057-4_7,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0057-4_7,Chapter
Working with Markup,PHP 5 Recipes,,,,10.1007/978-1-4302-0070-3_14,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0070-3_14,Chapter
Enforcing Security for Temporary Files,Pro PHP Security,,,,10.1007/978-1-4302-0057-4_15,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0057-4_15,Chapter
