Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Advanced Database Techniques and Optimization,Building Real-Time Marvels with Laravel,,,,10.1007/978-1-4842-9789-6_17,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/978-1-4842-9789-6_17,Chapter
Logical Data Model for&#xa0;Key-Value Databases?,Proceedings of Tenth International Congress on Information and Communication Technology,,,,10.1007/978-981-96-6932-5_25,Aniko Vagner,2025,https://link.springer.com/chapter/10.1007/978-981-96-6932-5_25,Conference paper
Managing Multiple Database Tables,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_18,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_18,Chapter
Optimizing Your Server for MySQL,Hacking MySQL,,,,10.1007/979-8-8688-0980-4_7,Lukas Vileikis,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0980-4_7,Chapter
Advanced Software Technology Paradigms and AI Deployment,Intelligent Systems and Applications,,,,10.1007/978-3-031-66329-1_38,Andriy LuntovskyyUlrich Winkler,2024,https://link.springer.com/chapter/10.1007/978-3-031-66329-1_38,Conference paper
Release Management in DevOps,Reinventing ITIL® and DevOps with Digital Transformation,,,,10.1007/978-1-4842-9072-9_10,Abhinav Krishna Kaiser,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9072-9_10,Chapter
Change Impact Analysis and&#xa0;Cybersecurity Threats in&#xa0;Multi-language Systems: An Industrial Investigation,Proceedings of Ninth International Congress on Information and Communication Technology,,,,10.1007/978-981-97-5035-1_6,Manel GrichiMouna AbidiFehmi Jaafar,2025,https://link.springer.com/chapter/10.1007/978-981-97-5035-1_6,Conference paper
Managing Multisite Networks,Pro WordPress,,,,10.1007/979-8-8688-0971-2_8,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0971-2_8,Chapter
Working with Tables,Getting Started with SQL and Databases,,,,10.1007/978-1-4842-9493-2_8,Mark Simon,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9493-2_8,Chapter
Distributed Computing,Cloud Computing and MicroServices,,,,10.1007/978-3-031-93478-0_3,Jinmin Yang,2025,https://link.springer.com/chapter/10.1007/978-3-031-93478-0_3,Chapter
Is Reform Finished?,Political Reform Reconsidered,,,,10.1007/978-981-19-9433-3_8,Satoshi Machidori,2023,https://link.springer.com/chapter/10.1007/978-981-19-9433-3_8,Chapter
Additional Tools,Pro .NET on Amazon Web Services,,,,10.1007/978-1-4842-8907-5_3,William PenberthySteve Roberts,2023,https://link.springer.com/chapter/10.1007/978-1-4842-8907-5_3,Chapter
Structured Query Language (SQL),Encyclopedia of Big Data,,,,10.1007/978-3-319-32010-6_460,Joshua Lee,2022,https://link.springer.com/rwe/10.1007/978-3-319-32010-6_460,Reference work entry
Introduction to the Web,Handbook for CTFers,,,,10.1007/978-981-19-0336-6_1,,2022,https://link.springer.com/chapter/10.1007/978-981-19-0336-6_1,Chapter
Testbeds for WSNs,"Concepts, Applications, Experimentation and Analysis of Wireless Sensor Networks",,,,10.1007/978-3-031-20709-9_7,Hossam Mahmoud Ahmad Fahmy,2023,https://link.springer.com/chapter/10.1007/978-3-031-20709-9_7,Chapter
Factories and Aggregates,Domain-Driven Laravel,,,,10.1007/978-1-4842-6023-4_15,Jesse Griffin,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6023-4_15,Chapter
Cloud Development and&#xa0;Deployment,Optimising the Software Development Process with Artificial Intelligence,,,,10.1007/978-981-19-9948-2_6,José Antonio ParejoAna Belén Sánchez,2023,https://link.springer.com/chapter/10.1007/978-981-19-9948-2_6,Chapter
Oracle Processes,Expert Oracle Database Architecture,,,,10.1007/978-1-4842-7499-6_5,Darl KuhnThomas Kyte,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7499-6_5,Chapter
Gender Equality and the Failure of Political Imagination: Lessons for Reframing in Uncertain Times,The Politics of Gender Equality,,,,10.1007/978-3-031-64816-8_8,Carol Johnson,2024,https://link.springer.com/chapter/10.1007/978-3-031-64816-8_8,Chapter
Working with Lock Conflicts,MySQL Concurrency,,,,10.1007/978-1-4842-6652-6_8,Jesper Wisborg Krogh,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6652-6_8,Chapter
Turkey Seeks Lost Glory,The Battle for the Soul of Islam,,,,10.1007/978-981-97-2807-7_6,James M. Dorsey,2024,https://link.springer.com/chapter/10.1007/978-981-97-2807-7_6,Chapter
Lubridate: Date and Time Processing,CRAN Recipes,,,,10.1007/978-1-4842-6876-6_3,William Yarberry,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6876-6_3,Chapter
Understanding DevOps Concepts,A Complete Guide to DevOps with AWS,,,,10.1007/978-1-4842-9303-4_2,Osama Mustafa,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9303-4_2,Chapter
Structured Query Language (SQL),Encyclopedia of Big Data,,,,10.1007/978-3-319-32001-4_460-1,Joshua Lee,2021,https://link.springer.com/rwe/10.1007/978-3-319-32001-4_460-1,Living reference work entry
Implementing a Scalable and Elastic Computing Environment Based on Cloud Containers,Computational Science and Its Applications – ICCSA 2021,,,,10.1007/978-3-030-86653-2_49,Damiano PerriMarco SimonettiSergio TassoFederico RagniOsvaldo Gervasi,2021,https://link.springer.com/chapter/10.1007/978-3-030-86653-2_49,Conference paper
"Afghanistan Since 2001: US Geostrategic Ambitions, a Failed State, and the Return of the Taliban",The Post-American Middle East,,,,10.1007/978-3-031-29912-4_2,Guillaume BeaudRené-Eric Dagorn,2023,https://link.springer.com/chapter/10.1007/978-3-031-29912-4_2,Chapter
Big Data Database for Business,E-Commerce Big Data Mining and Analytics,,,,10.1007/978-981-99-3588-8_4,Jie Cao,2023,https://link.springer.com/chapter/10.1007/978-981-99-3588-8_4,Chapter
Building an Environment for Agility: A Releasable Inventory Tool,"Systems, Software and Services Process Improvement",,,,10.1007/978-3-030-56441-4_44,Marcos PachecoAntònia MasAntoni-Lluís Mesquida,2020,https://link.springer.com/chapter/10.1007/978-3-030-56441-4_44,Conference paper
Advanced Spring Configuration and Spring Boot,Pro Spring 6 with Kotlin,,,,10.1007/978-1-4842-9557-1_4,Peter SpäthIuliana CosminaRob HarropChris Schaefer,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9557-1_4,Chapter
Using PHP with MySQL,Beginning PHP and MySQL,,,,10.1007/978-1-4302-6044-8_27,Frank M. Kromann,2018,https://link.springer.com/chapter/10.1007/978-1-4302-6044-8_27,Chapter
Advanced Spring Configuration and Spring Boot,Pro Spring 6,,,,10.1007/978-1-4842-8640-1_4,Iuliana CosminaRob HarropChris SchaeferClarence Ho,2023,https://link.springer.com/chapter/10.1007/978-1-4842-8640-1_4,Chapter
Testbeds for WSNs,"Concepts, Applications, Experimentation and Analysis of Wireless Sensor Networks",,,,10.1007/978-3-030-58015-5_6,Hossam Mahmoud Ahmad Fahmy,2021,https://link.springer.com/chapter/10.1007/978-3-030-58015-5_6,Chapter
ICITPM: Integrity Validation of Software in Iterative Continuous Integration Through the Use of Trusted Platform Module (TPM),Computer Security,,,,10.1007/978-3-030-66504-3_9,Antonio MuñozAristeidis FaraoJordy Ryan Casas CorreiaChristos Xenakis,2020,https://link.springer.com/chapter/10.1007/978-3-030-66504-3_9,Conference paper
Examples of Mimic Defense Application,Cyberspace Mimic Defense,,,,10.1007/978-3-030-29844-9_12,Jiangxing Wu,2020,https://link.springer.com/chapter/10.1007/978-3-030-29844-9_12,Chapter
Developing with Azure SQL – Advanced,Practical Azure SQL Database for Modern Developers,,,,10.1007/978-1-4842-6370-9_5,Davide MauriSilvano CorianiAnna HoffmanSanjay MishraJovan Popovic,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6370-9_5,Chapter
"Cross-Blockchain Transactions: Systems, Protocols, and Topological Theory",Handbook on Blockchain,,,,10.1007/978-3-031-07535-3_5,Dongfang Zhao,2022,https://link.springer.com/chapter/10.1007/978-3-031-07535-3_5,Chapter
Choosing an ETL Tool,Building a Data Integration Team,,,,10.1007/978-1-4842-5653-4_5,Jarrett Goldfedder,2020,https://link.springer.com/chapter/10.1007/978-1-4842-5653-4_5,Chapter
"Disproportionate Impacts of Radiation Exposure on Women, Children, and Pregnancy: Taking Back our Narrative",Connecting to the Living History of Radiation Exposure,,,,10.1007/978-3-031-18758-2_3,Cynthia Folkers,2022,https://link.springer.com/chapter/10.1007/978-3-031-18758-2_3,Chapter
Managing Multiple Database Tables,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_18,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_18,Chapter
Ransomware Attack: India Issues Red Alert,Emerging Technology in Modelling and Graphics,,,,10.1007/978-981-13-7403-6_42,Simran SabharwalShilpi Sharma,2020,https://link.springer.com/chapter/10.1007/978-981-13-7403-6_42,Conference paper
Transactions,Beginning PHP and MySQL,,,,10.1007/978-1-4302-6044-8_34,Frank M. Kromann,2018,https://link.springer.com/chapter/10.1007/978-1-4302-6044-8_34,Chapter
The Next 7000 Programming Languages,Computing and Software Science,,,,10.1007/978-3-319-91908-9_15,Robert ChatleyAlastair DonaldsonAlan Mycroft,2019,https://link.springer.com/chapter/10.1007/978-3-319-91908-9_15,Chapter
Third-Party Libraries,Beginning PHP and MySQL,,,,10.1007/978-1-4302-6044-8_11,Frank M. Kromann,2018,https://link.springer.com/chapter/10.1007/978-1-4302-6044-8_11,Chapter
Evolution of Microservices Architecture,Building Microservices Applications on Microsoft Azure,,,,10.1007/978-1-4842-4828-7_1,Harsh ChawlaHemant Kathuria,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4828-7_1,Chapter
IT Support,Planning and Reporting in BI-supported Controlling,,,,10.1007/978-3-658-41044-5_5,Dietmar Schön,2023,https://link.springer.com/chapter/10.1007/978-3-658-41044-5_5,Chapter
"Labor Contestation Amidst Restructuring, Flexible Labor Reforms, and Walmart’s Exit from Brazil, 2015–2018",Labor Contestation at Walmart Brazil,,,,10.1007/978-3-030-74672-8_6,Scott B. MartinJoão Paulo Cândia VeigaKatiuscia Moreno Galhera,2021,https://link.springer.com/chapter/10.1007/978-3-030-74672-8_6,Chapter
Introducing PDO,Beginning PHP and MySQL,,,,10.1007/978-1-4302-6044-8_28,Frank M. Kromann,2018,https://link.springer.com/chapter/10.1007/978-1-4302-6044-8_28,Chapter
Software Testing Tools,Concise Guide to Software Testing,,,,10.1007/978-3-030-28494-7_10,Gerard O’Regan,2019,https://link.springer.com/chapter/10.1007/978-3-030-28494-7_10,Chapter
Monitoring in GCP,Pro DevOps with Google Cloud Platform,,,,10.1007/978-1-4842-3897-4_7,Pierluigi Riti,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3897-4_7,Chapter
The Negotiated Political Order and the Making of Iran’s Foreign Policy,Iran’s Foreign Policy After the Nuclear Agreement,,,,10.1007/978-3-319-76789-5_1,Farhad Rezaei,2019,https://link.springer.com/chapter/10.1007/978-3-319-76789-5_1,Chapter
Transport Layer Security Protocol,Protocols for Authentication and Key Establishment,,,,10.1007/978-3-662-58146-9_6,Colin BoydAnish MathuriaDouglas Stebila,2020,https://link.springer.com/chapter/10.1007/978-3-662-58146-9_6,Chapter
Raven Authentication Service,Security Protocols XXVI,,,,10.1007/978-3-030-03251-7_1,Graham RymerDavid Llewellyn-Jones,2018,https://link.springer.com/chapter/10.1007/978-3-030-03251-7_1,Conference paper
Release Management in DevOps,Reinventing ITIL® in the Age of DevOps,,,,10.1007/978-1-4842-3976-6_10,Abhinav Krishna Kaiser,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3976-6_10,Chapter
Issues and Messaging,Donald Trump and the 2018 Midterm Battle for Central New York,,,,10.1007/978-3-030-13023-7_2,Luke Perry,2019,https://link.springer.com/chapter/10.1007/978-3-030-13023-7_2,Chapter
Interviews and Case Studies,Achieving DevOps,,,,10.1007/978-1-4842-4388-6_9,Dave HarrisonKnox Lively,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4388-6_9,Chapter
Collaborative Knowledge Engineering with Wikis,Modeling with Rules Using Semantic Knowledge Engineering,,,,10.1007/978-3-319-66655-6_15,Grzegorz J. Nalepa,2018,https://link.springer.com/chapter/10.1007/978-3-319-66655-6_15,Chapter
Databases and SQL,PHP 7 Zend Certification Study Guide,,,,10.1007/978-1-4842-3246-0_10,Andrew Beak,2017,https://link.springer.com/chapter/10.1007/978-1-4842-3246-0_10,Chapter
The X DevAPI,MySQL Connector/Python Revealed,,,,10.1007/978-1-4842-3694-9_6,Jesper Wisborg Krogh,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3694-9_6,Chapter
Energy Transition Law and Economics,Energy Law and Economics,,,,10.1007/978-3-319-74636-4_2,Sebastian Heselhaus,2018,https://link.springer.com/chapter/10.1007/978-3-319-74636-4_2,Chapter
Open Government Data in an Age of Growing Hostility Towards Science,Intellectual Property and Clean Energy,,,,10.1007/978-981-13-2155-9_18,Bernadette Hyland-Wood,2018,https://link.springer.com/chapter/10.1007/978-981-13-2155-9_18,Chapter
Command,Design Patterns in PHP and Laravel,,,,10.1007/978-1-4842-2451-9_17,Kelt Dockins,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2451-9_17,Chapter
The Denial of Global Warming,The Palgrave Handbook of Climate History,,,,10.1057/978-1-137-43020-5_14,Naomi OreskesErik ConwayDavid J. KarolyJoelle GergisUrs NeuChristian Pfister,2018,https://link.springer.com/chapter/10.1057/978-1-137-43020-5_14,Chapter
Buy Software to Automate the Business,"Build, Run, and Sell Your Apple Consulting Practice",,,,10.1007/978-1-4842-3835-6_5,Charles Edge,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3835-6_5,Chapter
Spring Testing,Pro Spring 5,,,,10.1007/978-1-4842-2808-1_13,Iuliana CosminaRob HarropChris SchaeferClarence Ho,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2808-1_13,Chapter
Developing Applications Using SQL with MySQL NDB Cluster,Pro MySQL NDB Cluster,,,,10.1007/978-1-4842-2982-8_18,Jesper Wisborg KroghMikiya Okuno,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2982-8_18,Chapter
Software Engineering Tools,Concise Guide to Software Engineering,,,,10.1007/978-3-319-57750-0_17,Gerard O’Regan,2017,https://link.springer.com/chapter/10.1007/978-3-319-57750-0_17,Chapter
Docker Services,Docker Management Design Patterns,,,,10.1007/978-1-4842-2973-6_4,Deepak Vohra,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2973-6_4,Chapter
AMQP with Spring Boot,Spring Boot Messaging,,,,10.1007/978-1-4842-1224-0_5,Felipe Gutierrez,2017,https://link.springer.com/chapter/10.1007/978-1-4842-1224-0_5,Chapter
MySQL NDB Cluster as a NoSQL Database,Pro MySQL NDB Cluster,,,,10.1007/978-1-4842-2982-8_19,Jesper Wisborg KroghMikiya Okuno,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2982-8_19,Chapter
SQL Data Manipulation Statements,Database Systems,,,,10.1007/978-1-4842-1191-5_12,Elvis C. FosterShripad Godbole,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1191-5_12,Chapter
SQL Basics,Business Intelligence Tools for Small Companies,,,,10.1007/978-1-4842-2568-4_3,Albert NoguésJuan Valladares,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2568-4_3,Chapter
Enterprise,Magento 1 DIY,,,,10.1007/978-1-4842-2457-1_4,Viktor Khliupko,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2457-1_4,Chapter
Why Subnational Actors Matter: The Role of Länder and Municipalities in the German Energy Transition,Germany's Energy Transition,,,,10.1057/978-1-137-44288-8_2,Philipp SchönbergerDanyel Reiche,2016,https://link.springer.com/chapter/10.1057/978-1-137-44288-8_2,Chapter
Testbeds for WSNs,Wireless Sensor Networks,,,,10.1007/978-981-10-0412-4_5,Hossam Mahmoud Ahmad Fahmy,2016,https://link.springer.com/chapter/10.1007/978-981-10-0412-4_5,Chapter
The Model Migrant and Multiculturalism: Analyzing Neoliberal Logics in US Sanctuary Legislation,Migration Policy and Practice,,,,10.1057/9781137503817_6,Serin D. HoustonOlivia Lawrence-Weilmann,2016,https://link.springer.com/chapter/10.1057/9781137503817_6,Chapter
Unsafe at Any Feed,Biting the Hands that Feed Us,,,,10.5822/978-1-61091-676-9_2,Baylen J. Linnekin,2016,https://link.springer.com/chapter/10.5822/978-1-61091-676-9_2,Chapter
Installing MongoDB,The Definitive Guide to MongoDB,,,,10.1007/978-1-4842-1182-3_2,David HowsPeter MembreyEelco PluggeTim Hawkins,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1182-3_2,Chapter
Extending the Database Curriculum: From Design Principles to Web and Mobile Programming,Computer Supported Education,,,,10.1007/978-3-319-25768-6_17,Francesco Maiorana,2015,https://link.springer.com/chapter/10.1007/978-3-319-25768-6_17,Conference paper
Advanced Couchbase Techniques,Pro Couchbase Server,,,,10.1007/978-1-4842-1185-4_7,David OstrovskyMohammed HajiYaniv Rodenski,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1185-4_7,Chapter
Data Model Bugs,NASA Formal Methods,,,,10.1007/978-3-319-17524-9_27,Ivan BocićTevfik Bultan,2015,https://link.springer.com/chapter/10.1007/978-3-319-17524-9_27,Conference paper
Replication,The Definitive Guide to MongoDB,,,,10.1007/978-1-4842-1182-3_11,David HowsPeter MembreyEelco PluggeTim Hawkins,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1182-3_11,Chapter
Graph Databases,Mastering Structured Data on the Semantic Web,,,,10.1007/978-1-4842-1049-9_6,Leslie F. Sikos,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1049-9_6,Chapter
Hosted Cloud Solutions Using Google Cloud Platform,Practical Linux Infrastructure,,,,10.1007/978-1-4842-0511-2_2,Syed Ali,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0511-2_2,Chapter
Installing MongoDB,MongoDB Basics,,,,10.1007/978-1-4842-0895-3_2,David HowsPeter MembreyEelco Plugge,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0895-3_2,Chapter
Year in Review 2013,Yearbook of International Humanitarian Law 2013,,,,10.1007/978-94-6265-038-1_7,Christophe PaulussenJessica DorseySarah-Jane Koulen,2015,https://link.springer.com/chapter/10.1007/978-94-6265-038-1_7,Chapter
Spring Testing,Pro Spring,,,,10.1007/978-1-4302-6152-0_13,Chris SchaeferClarence HoRob Harrop,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6152-0_13,Chapter
Advanced Couchbase Techniques,Pro Couchbase Server,,,,10.1007/978-1-4302-6614-3_7,David OstrovskyYaniv Rodenski,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6614-3_7,Chapter
Appendix II: PIM Software Vendors,Product Information Management,,,,10.1007/978-3-319-04885-7_9,Jorij Abraham,2014,https://link.springer.com/chapter/10.1007/978-3-319-04885-7_9,Chapter
On the Privacy of Private Browsing – A Forensic Approach,Data Privacy Management and Autonomous Spontaneous Security,,,,10.1007/978-3-642-54568-9_25,Kiavash SatvatMatthew ForshawFeng HaoEhsan Toreini,2014,https://link.springer.com/chapter/10.1007/978-3-642-54568-9_25,Conference paper
"If Leaders Like Alexander Von Humboldt, Ronald Reagan, and Xi Jinping Would Have Been Environmental Justice Radicals Using Public Internet and Drones: A Short Political Ecology of Central America with Regard to Global Agenda Setting in 2014",Central American Biodiversity,,,,10.1007/978-1-4939-2208-6_2,Falk Huettmann,2015,https://link.springer.com/chapter/10.1007/978-1-4939-2208-6_2,Chapter
Open Architecture for Quality of Service Monitoring at a National Research and Education Network,Information Sciences and Systems 2014,,,,10.1007/978-3-319-09465-6_16,Alexandre SantosM. João NicolauBruno DiasPedro Queiros,2014,https://link.springer.com/chapter/10.1007/978-3-319-09465-6_16,Conference paper
The Market Economy System in Question,Rethinking the Market Economy,,,,10.1057/9781137392916_1,Jean-Jacques Lambin,2014,https://link.springer.com/chapter/10.1057/9781137392916_1,Chapter
Oracle Processes,Expert Oracle Database Architecture,,,,10.1007/978-1-4302-6299-2_5,Thomas Kyte,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6299-2_5,Chapter
Civic Education as Profession: Current Developments in German (Higher) Educational System and Qualification Opportunities for Teachers and Trainers,"Citizenship, Democracy and Higher Education in Europe, Canada and the USA",,,,10.1057/9781137287489_10,Dirk LangeSven Rößler,2014,https://link.springer.com/chapter/10.1057/9781137287489_10,Chapter
Cloud-Based Systems Need Multi-Level Management,Advanced Web Services,,,,10.1007/978-1-4614-7535-4_24,Luciano BaresiDomenico BianculliSam Guinea,2014,https://link.springer.com/chapter/10.1007/978-1-4614-7535-4_24,Chapter
The EU’s 2007 Strategy for Central Asia: Promoting Values and Defending Interests,The European Union’s Normative Power in Central Asia: Promoting Values and Defending Interests,,,,10.1057/9781137443946_3,Georgiy Voloshin,2014,https://link.springer.com/chapter/10.1057/9781137443946_3,Chapter
The Database,Expert PHP and MySQL,,,,10.1007/978-1-4302-6008-0_4,Marc Rochkind,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6008-0_4,Chapter
XLRF: A Cross-Layer Intrusion Recovery Framework for Damage Assessment and Recovery Plan Generation,Information and Communications Security,,,,10.1007/978-3-319-02726-5_15,Eunjung YoonPeng Liu,2013,https://link.springer.com/chapter/10.1007/978-3-319-02726-5_15,Conference paper
Installing MongoDB,The Definitive Guide to MongoDB,,,,10.1007/978-1-4302-5822-3_2,David HowsPeter MembreyEelco PluggeTim Hawkins,2013,https://link.springer.com/chapter/10.1007/978-1-4302-5822-3_2,Chapter
The Programming and Execution Module (PEM),Middleware Solutions for the Internet of Things,,,,10.1007/978-1-4471-5481-5_5,Flávia C. DelicatoPaulo F. PiresThais Batista,2013,https://link.springer.com/chapter/10.1007/978-1-4471-5481-5_5,Chapter
Vatican Diplomacy in China and Vietnam,Religion and Public Diplomacy,,,,10.1057/9781137291127_4,Lan T. Chu,2013,https://link.springer.com/chapter/10.1057/9781137291127_4,Chapter
Action Pack: Working with the View and the Controller,Beginning Rails 4,,,,10.1007/978-1-4302-6035-6_7,Adam GambleCloves CarneiroRida Al Barazi,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6035-6_7,Chapter
Enterprise JavaBeans,Beginning Java EE 7,,,,10.1007/978-1-4302-4627-5_7,Antonio Goncalves,2013,https://link.springer.com/chapter/10.1007/978-1-4302-4627-5_7,Chapter
Database Access and Management with the Use of the MOODLE Platform,Human – Computer Systems Interaction: Backgrounds and Applications 2,,,,10.1007/978-3-642-23187-2_4,K. HarężlakA. Werner,2012,https://link.springer.com/chapter/10.1007/978-3-642-23187-2_4,Chapter
The OIP lifecycle model,Managing the Lifecycle of Open Innovation Platforms,,,,10.1007/978-3-658-02508-3_17,Stefan H. Hallerstede,2013,https://link.springer.com/chapter/10.1007/978-3-658-02508-3_17,Chapter
OWS and US Electoral Politics: An Early Critical Assessment,Occupying Political Science,,,,10.1057/9781137277404_8,Christopher MaloneViolet Fredericks,2013,https://link.springer.com/chapter/10.1057/9781137277404_8,Chapter
Building Blocks of DevOps,DevOps for Developers,,,,10.1007/978-1-4302-4570-4_3,Michael Hüttermann,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4570-4_3,Chapter
Spring Testing,Pro Spring 3,,,,10.1007/978-1-4302-4108-9_19,Clarence Ho,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4108-9_19,Chapter
NGO Coalitions and the Global Access to Medicines Campaign: The Impact of Intellectual Property Rights on Developing Countries,Global Matters for Non-Governmental Public Action,,,,10.1057/9781137284730_4,Duncan Matthews,2012,https://link.springer.com/chapter/10.1057/9781137284730_4,Chapter
Data Leakage Detection/Prevention Solutions,A Survey of Data Leakage Detection and Prevention Solutions,,,,10.1007/978-1-4614-2053-8_4,Asaf ShabtaiYuval EloviciLior Rokach,2012,https://link.springer.com/chapter/10.1007/978-1-4614-2053-8_4,Chapter
"Approve, Release, and Prepare",Pro SQL Server 2012 BI Solutions,,,,10.1007/978-1-4302-3489-0_19,Randal RootCaryn Mason,2012,https://link.springer.com/chapter/10.1007/978-1-4302-3489-0_19,Chapter
"Service Levels, Security, and Trust",Handbook of Service Description,,,,10.1007/978-1-4614-1864-1_12,Florian MarienfeldEdzard HöfigMichele BezziMatthias FluggeJonas PattbergGabriel SermeAchim D. BruckerPhilip RobinsonStephen DawsonWolfgang Theilmann,2012,https://link.springer.com/chapter/10.1007/978-1-4614-1864-1_12,Chapter
Database Integration II,Pro PHP Programming,,,,10.1007/978-1-4302-3561-3_8,Peter MacIntyreBrian DanchillaMladen Gogala,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3561-3_8,Chapter
Using PHP with MySQL,Beginning PHP and MySQL,,,,10.1007/978-1-4302-3115-8_30,,2010,https://link.springer.com/chapter/10.1007/978-1-4302-3115-8_30,Chapter
Drush,The Definitive Guide to Drupal 7,,,,10.1007/978-1-4302-3136-3_26,Greg Anderson,2011,https://link.springer.com/chapter/10.1007/978-1-4302-3136-3_26,Chapter
